,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,LCA wind,LCA solar pv,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5784,-0.0,6.8213198456384365,23.587803840773333,48.47360072710019,-0.0,1.3411514350143368,-0.0,0.38884856498566317,-0.0,30.0,91.89530429787565,-0.0,-0.0,4.5,9.0,157.04001228000914,-0.0,-0.0,36.41614678899082,-0.0,-0.0,61.05,-0.0,-0.0,12.380324008585543,8.0,-0.0,9.719828036149746,13.096029346880421
5785,-0.0,6.720113319738757,23.587803840773333,47.30354829575639,-0.0,1.4411038294747303,-0.0,0.37684706628456166,-0.0,30.0,86.49993605311401,-0.0,-0.0,3.6999999999999993,9.0,153.36821343173554,-0.0,-0.0,37.39376146788991,-0.0,-0.0,63.9,-0.0,-0.0,12.501699734159912,5.898300265840087,-0.0,11.108374898456852,13.096029346880421
5786,-0.0,6.44685569980962,19.933144300190378,45.71561999607553,-0.0,1.459751812542528,-0.0,0.36244526758138895,-0.0,30.0,83.0190533145581,-0.0,-0.0,3.5,9.0,149.97886064871375,-0.0,-0.0,39.43045871559632,-0.0,-0.0,66.75,-0.0,-0.0,12.805139048095832,4.994860951904169,-0.0,13.036912207216725,12.663087792783275
5787,-0.0,6.19383938506042,20.26616061493958,43.375515133387935,-0.0,1.245447876698365,-0.0,0.344552123301635,-0.0,30.0,77.97177334365207,-0.0,-0.0,3.1999999999999993,9.0,147.43684606144743,-0.0,-0.0,41.874495412844034,-0.0,-0.0,70.05,-0.0,-0.0,13.472705538754857,8.0,-0.0,15.042591008326989,10.65740899167301
5788,-0.0,5.880099154771411,20.269900845228587,40.533959228695856,-0.0,1.2768323652454459,-0.0,0.3231676347545543,-0.0,30.0,72.22831682503484,-0.0,-0.0,3.3000000000000007,9.0,144.04749327842563,-0.0,-0.0,43.17798165137614,-0.0,-0.0,73.65,-0.0,-0.0,14.29199168638184,3.3080083136181617,-0.0,16.66256234768528,8.737437652314718
5789,-0.0,5.748530671101827,22.56146932889817,39.28033162368464,-0.0,1.3981792373873938,-0.0,0.31182076261260616,-0.0,30.0,68.05125753876777,-0.0,-0.0,4.199999999999999,9.0,142.07037082166292,-0.0,-0.0,43.74825688073394,-0.0,-0.0,76.8,-0.0,-0.0,15.17196569679601,3.428034303203992,-0.0,17.781113986766005,9.318886013233996
5790,0.9008292814539501,5.546117619302468,22.91305309924358,40.45038405502844,5.973090282537492,1.3745067090024106,0.07192685559669285,0.31356643540089674,-0.0,30.0,70.48787545575689,20.802880056307966,-0.0,4.6,9.0,140.0932483649002,17.23419230968037,-0.0,43.09651376146789,6.258844411833824,27.821817047155413,77.25,-0.0,1.169063086907026,15.445061079338338,8.0,1.725679547900062,18.16682144851798,9.007499003581957
5791,5.167915351498977,5.232377389013459,23.587803840773333,43.375515133387935,25.758951843442937,1.459751812542528,0.35192782916953286,0.3253497252489471,-0.0,30.0,79.19008230214664,90.64112024534185,-0.0,6.300000000000001,9.0,138.11612590813752,78.33723777127442,-0.0,41.630091743119266,28.756852703020275,100.98289150449003,75.15,-0.0,5.425651762312095,14.716806725892129,8.0,8.314637821700298,18.205392194693175,8.730686231253614
5792,10.241006568108066,5.040084989804067,23.587803840773333,48.64075107443502,45.91813154700697,1.459751812542528,0.6396352515563042,0.34695242330370624,-0.0,30.0,88.76250983317534,162.70824044040873,-0.0,6.6,10.1,131.61986640734577,147.7962552618044,-0.0,38.860183486238526,51.93149282251308,180.3265919723036,69.45,-0.0,9.922048250416042,13.320985881786896,8.0,15.02125606467554,18.24396294086837,8.730686231253614
5793,13.417615086919362,4.888275200954547,19.77410971212609,52.067333194799005,59.730902825374926,1.459751812542528,0.8374341044472096,0.36091780364614945,-0.0,30.0,95.37618703643156,219.91616059525563,-0.0,6.6,11.000000000000002,120.03957773202136,197.93208743542002,-0.0,34.786788990825684,71.04634197216772,242.1528520770934,62.4,-0.0,12.979597862326724,11.378974272597008,0.4414278650762693,20.433614646725736,18.359675179393964,8.730686231253614
5794,15.124449514937375,4.6959828017451555,18.50956768331747,54.49101323115402,69.25051546316905,1.459751812542528,0.9530308366561802,0.36746407578395524,-0.0,30.0,98.85706977498744,232.5464806294426,-0.0,6.6,11.4,105.06993627367517,233.96721681020625,-0.0,29.980183486238527,85.42476832367787,279.7638269741739,55.65,-0.0,16.00717149765005,9.31558693783275,0.47724156451720035,23.453553855550844,18.822524133496334,8.730686231253614
5795,15.645982256831767,4.301277350736402,19.79274039243183,57.3325691358461,72.2370606044378,0.9988404449249996,0.9941318969971474,0.367027658077853,-0.0,30.0,99.37920218577082,242.2049606555856,-0.0,6.6,11.9,90.6651869458326,249.63466436446112,-0.0,25.092110091743116,90.66866499305216,302.43345567926343,51.00000000000001,-0.0,16.7865468889214,7.494951054217228,5.594019004341288,24.355613619225878,19.401085326124296,8.730686231253614
5796,13.370203019474417,4.220312130016659,22.349484850508922,61.26060229821456,64.58403867993663,1.1229741330793004,0.8554158183463827,0.37161004857431706,-0.0,30.0,96.24640772107053,230.31760062340962,-0.0,6.6,11.6,80.21468253151544,249.63466436446112,-0.0,21.018715596330274,91.6836127355117,296.76604850299105,49.35,-0.0,16.157051380586847,6.099130210111996,3.7438184093011593,24.002633711700863,20.24964174197864,8.730686231253614
