,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
4052,-0.0,-0.0,12.251938682239075,11.64938855802983,-0.0,28.15,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,141.3932970966374,-0.0,-0.0,6.6,10.000000000000002,-0.0,142.4,-0.0,-0.0,50.0,-0.0,45.98794015792622,-0.0,12.738730040221943,-0.0,-0.0,35.1,-0.0,-0.0,12.27320712691943,8.0,-0.0,-0.0,7.551686601059648,11.295300206849191
4053,-0.0,-0.0,12.977053420575675,11.64938855802983,-0.0,29.45,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,148.2635043223361,-0.0,-0.0,6.6,8.6,-0.0,151.6,-0.0,-0.0,50.0,-0.0,49.8445237471194,-0.0,6.8554762528805995,-0.0,-0.0,34.575,-0.0,-0.0,13.25713512443618,8.0,-0.0,-0.0,6.602783572654247,11.295300206849191
4054,-0.0,-0.0,13.427124637474254,11.64938855802983,-0.0,30.7,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,155.57695072388628,-0.0,-0.0,6.6,8.3,-0.0,154.6,-0.0,-0.0,50.0,-0.0,50.64494675619722,-0.0,12.738730040221943,-0.0,-0.0,33.6,-0.0,-0.0,13.49017070279541,8.0,-0.0,-0.0,6.602783572654247,11.295300206849191
4055,-0.0,-0.0,13.95220772385593,11.64938855802983,-0.0,32.300000000000004,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,163.11201671336227,-0.0,-0.0,6.6,7.1,-0.0,151.8,-0.0,-0.0,50.0,-0.0,48.09814627276777,-0.0,12.738730040221943,-0.0,-0.0,32.475,-0.0,-0.0,12.532135547318575,8.0,7.780282676900139,-0.0,6.681858825021364,11.295300206849191
4056,-0.0,-0.0,14.577306636215063,11.64938855802983,-0.0,33.75,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,165.10659300469416,-0.0,-0.0,6.6,6.0,-0.0,142.79999999999998,-0.0,-0.0,50.0,-0.0,43.15007676210482,-0.0,7.9344704825826895,-0.0,-0.0,30.450000000000003,-0.0,-0.0,10.538386710245165,8.0,-0.0,-0.0,6.04925680608443,11.295300206849191
4057,-0.0,-0.0,15.127393679091103,11.64938855802983,-0.0,34.050000000000004,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,162.00391877373346,-0.0,-0.0,6.6,5.6,-0.0,131.6,-0.0,-0.0,50.0,-0.0,37.037755601874125,-0.0,12.738730040221943,-0.0,-0.0,28.05,-0.0,-0.0,8.389280820932271,8.0,-0.0,-0.0,5.7724934227995215,11.295300206849191
4058,-0.0,-0.0,15.577464895989682,11.64938855802983,-0.0,33.800000000000004,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,157.3499074272924,-0.0,-0.0,6.6,5.200000000000001,-0.0,119.0,-0.0,-0.0,50.0,-0.0,31.434794538329314,-0.0,12.738730040221943,-0.0,-0.0,27.9,-0.0,-0.0,6.86160314057732,8.0,-0.0,-0.0,6.602783572654247,11.295300206849191
4059,-0.0,-0.0,15.727488634955876,11.64938855802983,-0.0,33.050000000000004,-0.0,0.2269000794588356,1.5132743992462856,-0.0,-0.0,15.0,50.0,151.3661785532968,-0.0,-0.0,6.6,5.200000000000001,-0.0,107.0,-0.0,-0.0,50.0,-0.0,27.505445221038148,-0.0,12.738730040221943,-0.0,-0.0,30.375000000000004,-0.0,-0.0,6.473210509978603,8.0,7.780282676900139,-0.0,8.658740134199283,11.295300206849191
4060,-0.0,-0.0,15.727488634955876,11.64938855802983,-0.0,32.35,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,145.1608300913754,-0.0,-0.0,6.6,5.4,-0.0,97.0,-0.0,-0.0,50.0,-0.0,26.05013065907846,-0.0,12.738730040221943,-0.0,-0.0,34.2,-0.0,-0.0,7.249995771176036,8.0,-0.0,-0.0,12.019438359801743,11.295300206849191
4061,0.2731069810368325,-0.0,15.827504460933337,11.64938855802983,-0.0,32.15,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,140.06357956908283,-0.0,-0.0,6.6,6.200000000000001,-0.0,90.8,-0.0,-0.0,50.0,-0.0,25.32247337809861,-0.0,12.738730040221943,53.04544642857141,-0.0,37.5,-0.0,-0.0,7.716066927894495,8.0,-0.0,-0.0,16.249964361442487,11.295300206849191
4062,-0.0,1.0458179296565315,15.877512373922068,11.64938855802983,-0.0,32.800000000000004,3.2121356543293347,-0.0,1.5132743992462856,0.04866345495820569,-0.0,15.0,50.0,140.06357956908283,11.805799759123715,-0.0,6.6,7.5,-0.0,87.6,11.666666666666664,-0.0,50.0,-0.0,24.230987456628846,3.183357596777198,12.738730040221943,-0.0,33.629999999999995,39.6,-0.0,1.346493986392633,7.224102929136122,8.0,-0.0,1.9216954252453093,19.215286325209366,11.295300206849191
4063,-0.0,5.089647257661786,15.902516330416434,11.64938855802983,-0.0,33.5,14.708200101402742,-0.0,1.5132743992462856,0.21357849676101387,-0.0,15.0,50.0,141.61491668456318,42.79602412682346,-0.0,6.6,9.0,-0.0,88.6,41.6111111111111,-0.0,50.0,-0.0,24.085456000432877,11.345812973128988,12.738730040221943,0.6250000000000142,105.45,40.725,-0.0,4.662858804730044,6.550889036098346,8.0,-0.0,6.565792702921474,19.8478883441463,11.295300206849191
4064,-0.0,9.691246148150526,15.877512373922068,11.64938855802983,-0.0,34.0,27.556742718720084,-0.0,1.5132743992462856,0.39471469021655725,-0.0,15.0,50.0,141.17167750871164,79.19724005078825,-0.0,6.6,10.000000000000002,-0.0,93.4,73.49999999999999,-0.0,50.0,-0.0,25.75906774668652,19.26339468819022,12.738730040221943,-0.0,184.11,41.025000000000006,-0.0,8.278444508932486,6.266067773659287,8.0,7.780282676900139,11.530172551471855,18.4245338015382,11.295300206849191
4065,-0.0,13.247027108982733,15.80250050443897,11.64938855802983,-0.0,34.25,39.72904625091545,0.24026071316209727,1.5132743992462856,0.567740307845733,-0.0,15.0,50.0,140.50681874493435,114.6146393281594,-0.0,6.6,10.6,-0.0,98.4,113.16666666666663,-0.0,50.0,-0.0,28.378633958213964,26.527979973143317,12.738730040221943,-0.0,252.51,41.25,-0.0,11.320523515226952,6.576781878138261,8.0,-0.0,16.134234507788744,16.64534062327807,11.295300206849191
4066,-0.0,16.175317312021022,15.602468852484048,11.64938855802983,-0.0,34.0,48.18203481494002,0.24026071316209727,1.5132743992462856,0.697509521067615,-0.0,15.0,50.0,139.6203403932313,150.52394692882734,-0.0,6.6,10.799999999999999,-0.0,101.8,139.99999999999994,-0.0,50.0,-0.0,30.998200169741406,32.404947844116606,7.932314576474429,-0.0,304.38,41.175000000000004,-0.0,13.464939863926332,7.353567139335692,8.0,7.780282676900139,19.457166180608755,15.221986080669971,11.295300206849191
4067,-0.0,17.500020022919294,15.077385766102372,11.64938855802983,-0.0,32.7,55.11348543744017,-0.0,1.5132743992462856,0.7840223298822028,-0.0,15.0,50.0,135.8528073984933,174.13554644707477,-0.0,6.6,11.200000000000001,-0.0,101.8,153.99999999999997,-0.0,50.0,-0.0,32.4535147317011,37.139171962400646,12.738730040221943,-0.0,317.49,40.425000000000004,-0.0,14.23792715241099,7.819638296054152,8.0,-0.0,21.098614356339127,14.075394921346778,11.295300206849191
4068,-0.0,18.615559147886263,14.027219593339025,11.64938855802983,-0.0,30.4,56.127844065123114,-0.0,1.5132743992462856,0.8353893101158644,-0.0,15.0,50.0,127.8745022331658,184.95752955960486,-0.0,6.6,11.299999999999999,-0.0,99.4,156.33333333333331,-0.0,50.0,-0.0,32.599046187897066,40.73065232799543,12.738730040221943,-0.0,299.25,39.300000000000004,-0.0,13.838965971257618,7.949102506253725,8.0,-0.0,21.4989675699319,13.32418002385917,11.295300206849191
4069,-0.0,18.057789585402777,12.827029681609481,11.64938855802983,-0.0,27.35,54.944425666159674,-0.0,1.5132743992462856,0.7948364309840262,-0.0,15.0,50.0,116.35028366102608,176.59508806355888,-0.0,6.6,11.000000000000002,-0.0,96.2,155.94444444444443,-0.0,50.0,-0.0,32.08968609121117,39.26141036025211,12.738730040221943,-0.0,258.78000000000003,37.575,-0.0,12.51740705868707,7.92320966421381,8.0,-0.0,20.538119857309244,12.57296512637156,11.295300206849191
4070,-0.0,14.920335796433182,11.501819987408112,11.64938855802983,-0.0,24.3,45.98425778829364,-0.0,1.5132743992462856,0.6569566419357769,-0.0,15.0,50.0,102.83148879755448,147.08058866574962,-0.0,6.6,10.799999999999999,-0.0,92.80000000000001,145.05555555555551,-0.0,50.0,-0.0,31.36202881023133,33.38444248927882,0.6535287004898578,53.04544642857141,197.22,36.3,-0.0,9.998964602656406,7.974995348293639,8.0,-0.0,17.93582396895622,11.228685836130575,11.295300206849191
4071,-0.0,10.876506468427928,10.326634032172935,11.64938855802983,-0.0,22.1,33.642894484817774,0.24026071316209727,1.5132743992462856,0.4785239737556893,-0.0,15.0,50.0,91.08565063748898,108.71173944859754,-0.0,6.6,10.500000000000002,-0.0,88.6,117.8333333333333,-0.0,50.0,-0.0,30.63437152925148,25.793358989271656,12.738730040221943,53.04544642857141,135.66,36.074999999999996,-0.0,7.05662589165028,7.845531138094067,8.0,-0.0,13.652044583513552,9.963481798256709,11.295300206849191
4072,-0.0,6.623513554491367,9.151448076937758,11.64938855802983,-0.0,20.9,19.949053011097973,0.24026071316209727,1.5132743992462856,0.2892772044737783,-0.0,15.0,50.0,84.65868258764183,65.91571532177407,-0.0,6.6,9.6,-0.0,87.6,76.2222222222222,-0.0,50.0,-0.0,30.77990298544745,15.671914322595436,12.738730040221943,-0.0,75.24000000000001,36.375,-0.0,4.139222254466243,7.845531138094067,8.0,-0.0,8.247276200011118,9.251804526952657,11.295300206849191
4073,-0.0,2.4402418358652405,8.126285860668775,11.64938855802983,-0.0,20.200000000000003,7.438629936341617,-0.0,1.5132743992462856,0.105437485742779,-0.0,15.0,50.0,82.88572588423573,24.595416164841073,-0.0,6.6,9.200000000000001,-0.0,88.6,28.77777777777777,-0.0,50.0,-0.0,31.944154635015206,5.223971440865145,12.738730040221943,-0.0,22.23,37.125,-0.0,1.2966238387484614,8.104459558493211,8.0,-0.0,3.0026491019457957,9.251804526952657,11.295300206849191
4074,-0.0,0.06972119531043544,7.626206730781465,11.64938855802983,-0.0,19.5,0.1690597712804913,-0.0,1.5132743992462856,0.002703525275455872,-0.0,15.0,50.0,83.77220423593877,0.49190832329682144,-0.0,6.6,10.000000000000002,-0.0,90.0,0.38888888888888884,-0.0,50.0,-0.0,33.47223492507288,0.08162455376351789,12.738730040221943,-0.0,-0.0,38.025,-0.0,-0.0,8.725887767451157,8.0,7.780282676900139,0.04003532135927728,9.291342153136215,11.295300206849191
4075,-0.0,-0.0,7.7762304697476585,11.64938855802983,-0.0,19.1,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,85.76678052727065,-0.0,-0.0,6.6,11.1,-0.0,92.2,-0.0,-0.0,50.0,-0.0,34.92754948703257,-0.0,12.738730040221943,-0.0,-0.0,38.925000000000004,-0.0,-0.0,9.554458712728419,8.0,-0.0,-0.0,8.342439124730815,11.295300206849191
4076,-0.0,-0.0,8.401329382106795,11.64938855802983,-0.0,18.8,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,85.32354135141912,-0.0,-0.0,6.6,10.4,-0.0,94.39999999999999,-0.0,-0.0,50.0,-0.0,36.31009832089428,-0.0,12.738730040221943,53.04544642857141,-0.0,39.375,-0.0,-0.0,10.771422288604395,8.0,7.780282676900139,-0.0,6.840009329755597,11.295300206849191
4077,-0.0,-0.0,9.601519293836338,11.64938855802983,-0.0,18.25,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,81.99924753253266,-0.0,-0.0,6.6,9.200000000000001,-0.0,95.39999999999999,-0.0,-0.0,50.0,-0.0,37.401584242364045,-0.0,12.738730040221943,-0.0,-0.0,40.050000000000004,-0.0,-0.0,11.988385864480374,8.0,-0.0,-0.0,5.574805291881729,11.295300206849191
4078,-0.0,-0.0,11.001740857520803,11.64938855802983,-0.0,17.45,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,76.23713824646279,-0.0,-0.0,6.6,8.6,-0.0,94.39999999999999,-0.0,41.4,50.0,-0.0,38.05647579524591,-0.0,12.738730040221943,53.04544642857141,-0.0,40.95,-0.0,-0.0,13.153563756276522,8.0,7.780282676900139,-0.0,4.704977515843446,11.295300206849191
4079,-0.0,-0.0,12.652001986148923,11.64938855802983,-0.0,17.5,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,70.47502896039295,-0.0,-0.0,6.6,7.4,-0.0,92.80000000000001,-0.0,-0.0,50.0,-0.0,37.983710067147925,-0.0,12.738730040221943,53.04544642857141,-0.0,41.7,-0.0,-0.0,13.852670491354212,6.347329508645787,7.780282676900139,-0.0,4.230526001640745,11.295300206849191
4080,-0.0,-0.0,13.752176071901005,11.64938855802983,-0.0,19.35,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,70.47502896039295,-0.0,-0.0,6.6,6.4,-0.0,91.0,-0.0,30.900000000001,50.0,-0.0,37.54711569856001,-0.0,12.738730040221943,-0.0,-0.0,42.224999999999994,-0.0,-0.0,14.085706069713442,4.514293930286559,7.780282676900139,-0.0,4.11191312309007,11.295300206849191
4081,-0.0,-0.0,14.027219593339025,11.64938855802983,-0.0,23.05,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,76.45875783438856,-0.0,-0.0,6.6,5.700000000000001,-0.0,90.2,-0.0,-0.0,50.0,-0.0,36.89222414567815,-0.0,6.1219301155398895,53.04544642857141,-0.0,42.3,-0.0,-0.0,14.111598911753356,3.2884010882466423,-0.0,-0.0,4.586364637292771,11.295300206849191
4082,-0.0,-0.0,13.577148376440446,11.64938855802983,-0.0,26.6,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,88.86945475823136,-0.0,-0.0,6.6,5.1,-0.0,92.0,-0.0,-0.0,50.0,-0.0,36.74669268948218,-0.0,6.85330731051782,-0.0,-0.0,41.85,-0.0,-0.0,14.111598911753356,2.988401088246645,-0.0,-0.0,5.495730039514614,11.295300206849191
4083,-0.0,-0.0,12.977053420575675,11.64938855802983,-0.0,28.000000000000004,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,103.93958673718329,-0.0,-0.0,6.6,5.300000000000001,-0.0,97.0,-0.0,-0.0,50.0,-0.0,37.25605278616808,-0.0,12.738730040221943,27.062321428571522,-0.0,41.325,-0.0,-0.0,14.1892774378731,5.343766598134058,-0.0,-0.0,6.523708320287131,11.295300206849191
4084,-0.0,-0.0,12.526982203677097,11.64938855802983,-0.0,27.55,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,115.90704448517455,-0.0,-0.0,6.6,5.300000000000001,-0.0,102.8,-0.0,41.4,50.0,-0.0,38.27477297953986,-0.0,12.738730040221943,-0.0,-0.0,41.475,-0.0,-0.0,14.266955963992842,-0.0,5.87624980880625,-0.0,7.828449984344557,11.295300206849191
4085,-0.0,-0.0,11.851875378329227,11.64938855802983,-0.0,26.25,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,119.89619706783832,-0.0,-0.0,6.6,6.1,-0.0,105.80000000000001,-0.0,-0.0,50.0,-0.0,38.711367348127766,-0.0,-0.0,-0.0,-0.0,41.7,-0.0,-0.0,14.13749175379327,4.36250824620673,5.517981378179009,-0.0,9.6867184149718,11.295300206849191
4086,-0.0,2.7888478124174174,10.976736901026438,11.64938855802983,-0.0,25.15,9.467347191707514,-0.0,1.5132743992462856,0.11354806156914662,-0.0,15.0,50.0,119.23133830406103,24.10350784154425,-0.0,6.6,7.1,-0.0,106.0,17.111111111111107,26.166666666666686,50.0,-0.0,38.63860162002978,4.6525995645205205,4.589145621170104,-0.0,40.47,42.00000000000001,-0.0,1.346493986392633,13.95624185951387,7.43186471036507,3.8335803394841026,1.5213422116525364,12.09851361216886,11.295300206849191
4087,-0.0,9.551803757529655,10.326634032172935,11.64938855802983,-0.0,24.15,30.430758830488433,-0.0,1.5132743992462856,0.3920111649411014,-0.0,15.0,33.70657540722469,117.68000118858068,78.21342340419461,-0.0,6.6,8.6,-0.0,106.4,62.22222222222221,-0.0,50.0,-0.0,38.42030443573583,16.32491075270358,1.8547848115605916,53.03232142857135,125.97,41.775000000000006,-0.0,4.712728952374216,13.852670491354212,-0.0,-0.0,5.885192239813759,14.47077118318236,11.295300206849191
4088,-0.0,17.151414046367115,10.151606336712378,11.64938855802983,-0.0,23.1,54.437246352318205,-0.0,1.5132743992462856,0.7461729760258207,-0.0,15.0,50.0,115.46380530932304,142.6534137560782,-0.0,6.6,10.299999999999999,-0.0,107.80000000000001,122.11111111111109,-0.0,50.0,-0.0,38.49307016383381,29.221590247339407,7.632624629394535,-0.0,211.47,41.025000000000006,-0.0,8.378184804220828,13.826777649314298,1.8950375464648754,-0.0,10.849572088364143,16.526727744727395,9.505496999329955
4089,-0.0,23.496042819616743,10.301630075678569,11.64938855802983,-0.0,22.45,77.767494789026,-0.0,1.5132743992462856,1.1246665145896426,-0.0,15.0,-0.0,112.58275066628809,208.07722075455547,-0.0,6.6,10.6,-0.0,109.80000000000001,181.6111111111111,-0.0,50.0,-0.0,38.42030443573583,40.24090500541432,-0.0,-0.0,285.57,39.375,-0.0,11.719484696380324,13.645527755034896,-0.0,-0.0,15.493669366040306,18.4245338015382,-0.0
4090,-0.0,26.70321780389677,10.301630075678569,11.64938855802983,-0.0,21.9,94.50441214579465,-0.0,1.5132743992462856,1.3815014157579506,-0.0,15.0,27.38935554189247,110.1449351991047,256.7761447609408,-0.0,6.6,10.799999999999999,-0.0,109.60000000000001,224.77777777777771,-0.0,50.0,-0.0,37.765412882853965,47.99523761294852,-0.0,-0.0,330.3,37.5,-0.0,14.23792715241099,13.101778072196693,-0.0,-0.0,19.457166180608755,20.440952736899675,-0.0
4091,-0.0,28.237084100726353,10.126602380218012,11.64938855802983,-0.0,21.7,102.9574007098192,-0.0,1.5132743992462856,1.5437129322853027,-0.0,15.0,-0.0,108.15035890777281,291.2097273917183,-0.0,6.6,11.4,-0.0,107.60000000000001,245.77777777777771,-0.0,37.6111111111111,-0.0,36.819458417580165,52.076465301124415,-0.0,-0.0,331.25,36.15,-0.0,15.659226360269882,12.55802838935849,-0.0,-0.0,22.74006253206949,22.259683541343357,-0.0
4092,-0.0,27.95819931948461,9.42649159837578,11.64938855802983,-0.0,21.15,102.28116162469723,-0.0,1.5132743992462856,1.5626376092134937,-0.0,15.0,-0.0,106.15578261644093,306.9507937372166,-0.0,6.6,11.200000000000001,-0.0,105.2,257.4444444444444,-0.0,28.744444444444397,-0.0,35.87350395230637,52.974335392523116,-0.0,-0.0,333.90000000000003,35.4,-0.0,15.983382319956997,12.091957232640032,-0.0,-0.0,23.861051530129256,23.603962831584344,-0.0
4093,-0.0,26.42433302265503,8.276309599634969,11.64938855802983,-0.0,20.3,93.4900535181117,-0.0,1.5132743992462856,1.476124800398906,-0.0,15.0,-0.0,105.26930426473788,299.57216888776424,-0.0,6.6,10.799999999999999,-0.0,103.0,244.22222222222217,-0.0,39.366666666666674,-0.0,35.07308094322854,50.443974225854056,8.40008078192514,-0.0,331.625,35.475,-0.0,15.235330105294421,11.858921654280802,7.711999403351369,-0.0,23.34059235245865,24.355177729071954,-0.0
4094,-0.0,23.147436843064565,7.276151339860348,11.64938855802983,-0.0,19.2,79.96527181567238,-0.0,1.5132743992462856,1.2922850816679068,-0.0,15.0,50.0,104.60444550096058,260.21950302401854,-0.0,6.6,10.6,-0.0,101.0,214.66666666666663,-0.0,50.0,-0.0,34.49095511844466,44.077259032299665,-0.0,-0.0,291.84000000000003,36.0,-0.0,13.315329420993816,11.599993233881657,5.322033315224036,-0.0,20.57815517866852,24.47379060762263,-0.0
4095,-0.0,17.91834719478191,6.801076166467406,11.64938855802983,-0.0,18.5,62.2139958312208,-0.0,1.5132743992462856,1.0003043519186725,-0.0,15.0,50.0,102.60986920962873,198.73096261191588,-0.0,6.6,10.1,-0.0,99.2,164.11111111111106,-0.0,33.08888888888937,-0.0,34.054360749856755,33.46606704304234,12.738730040221943,-0.0,215.46,37.05,-0.0,10.173510119411004,11.496421865721999,-0.0,-0.0,16.094199186429467,23.999339093419927,-0.0
4096,11.955593440877971,11.503997226221847,6.851084079456137,11.64938855802983,-0.0,18.55,39.72904625091545,-0.0,1.5132743992462856,0.6353284397321298,-0.0,15.0,-0.0,99.95043415451956,122.48517250090853,-0.0,6.6,9.4,-0.0,97.8,99.94444444444443,-0.0,50.0,-0.0,33.98159502175877,20.16126477958892,-0.0,-0.0,123.12,38.475,-0.0,6.10909308641102,11.574100391841743,8.0,-0.0,10.008830339819319,23.48534995303367,0.5058197071470119
4097,-0.0,4.880483671730481,7.1511315573885215,11.64938855802983,-0.0,18.6,15.891618500366183,-0.0,1.5132743992462856,0.2514278506173961,-0.0,15.0,50.0,95.73966198393003,45.74747406660439,-0.0,6.6,9.0,-0.0,95.19999999999999,34.222222222222214,-0.0,50.0,-0.0,33.54500065317087,6.693213408608468,12.738730040221943,53.04544642857141,37.050000000000004,39.075,-0.0,2.0446760534110355,11.625886075921573,8.0,-0.0,3.603178922334955,22.73413505554606,-0.0
4098,-0.0,0.27888478124174176,7.551194861298369,11.64938855802983,-0.0,18.7,0.8452988564024565,-0.0,1.5132743992462856,0.01351762637727936,-0.0,15.0,-0.0,91.08565063748898,1.9676332931872857,-0.0,6.6,9.700000000000001,-0.0,91.8,0.7777777777777776,-0.0,50.0,-0.0,33.03564055648497,0.16324910752703578,-0.0,-0.0,-0.0,38.925000000000004,-0.0,0.024935073822085797,11.755350286121145,8.0,-0.0,0.08007064271855456,21.429393391488635,-0.0
4099,-0.0,-0.0,8.076277947680044,11.64938855802983,-0.0,18.95,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,-0.0,87.9829764065283,-0.0,-0.0,6.6,10.799999999999999,-0.0,90.8,-0.0,-0.0,50.0,-0.0,33.326703468876914,-0.0,4.656160580115355,-0.0,-0.0,38.925000000000004,-0.0,-0.0,12.299099968959345,8.0,-0.0,-0.0,20.40141511071612,11.295300206849191
4100,-0.0,-0.0,8.226301686646236,11.64938855802983,-0.0,19.3,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,87.76135681860254,-0.0,-0.0,6.6,10.700000000000001,-0.0,91.4,-0.0,-0.0,50.0,-0.0,34.12712647795474,-0.0,12.738730040221943,-0.0,-0.0,39.075,-0.0,-0.0,12.946421019957207,8.0,-0.0,-0.0,19.729275465595624,10.070366711858288
4101,-0.0,-0.0,8.076277947680044,11.64938855802983,-0.0,19.55,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,89.97755269786018,-0.0,-0.0,6.6,9.6,-0.0,92.80000000000001,-0.0,-0.0,50.0,-0.0,34.92754948703257,-0.0,12.738730040221943,53.04544642857141,-0.0,39.0,-0.0,-0.0,13.283027966476094,8.0,-0.0,-0.0,19.057135820475132,11.295300206849191
4102,-0.0,-0.0,7.726222556758928,11.64938855802983,-0.0,19.35,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,91.30727022541475,-0.0,-0.0,6.6,8.6,-0.0,92.60000000000001,-0.0,-0.0,50.0,-0.0,34.70925230273861,-0.0,-0.0,53.04544642857141,-0.0,38.550000000000004,-0.0,-0.0,13.231242282396265,8.0,-0.0,-0.0,18.305920922987525,11.295300206849191
4103,-0.0,-0.0,7.476182991815272,11.64938855802983,-0.0,19.0,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,94.40994445637544,-0.0,-0.0,6.6,7.6,-0.0,93.0,-0.0,-0.0,50.0,-0.0,34.34542366224869,-0.0,-0.0,-0.0,-0.0,38.550000000000004,-0.0,-0.0,13.075885230156779,8.0,-0.0,-0.0,17.950082287335498,11.295300206849191
4104,-0.0,-0.0,7.4261750788265415,11.64938855802983,-0.0,19.1,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,97.73423827526192,-0.0,-0.0,6.6,6.1,-0.0,92.4,-0.0,-0.0,50.0,-0.0,33.54500065317087,-0.0,12.738730040221943,-0.0,-0.0,38.775,-0.0,-0.0,12.635706915478233,8.0,-0.0,-0.0,18.10823279206973,-0.0
4105,9.343603976983193,-0.0,7.7762304697476585,11.64938855802983,-0.0,19.650000000000002,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,99.50719497866802,-0.0,-0.0,6.6,5.800000000000001,-0.0,89.2,-0.0,-0.0,50.0,-0.0,32.01692036311319,-0.0,12.738730040221943,-0.0,-0.0,38.625,-0.0,-0.0,11.988385864480374,8.0,-0.0,-0.0,18.345458549171084,-0.0
4106,-0.0,-0.0,8.551353121072989,11.64938855802983,-0.0,20.7,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,100.8369125062226,-0.0,-0.0,6.6,5.5,-0.0,85.6,-0.0,-0.0,50.0,-0.0,30.852668713545437,-0.0,12.738730040221943,-0.0,-0.0,37.65,-0.0,-0.0,11.366957655522427,8.0,-0.0,-0.0,18.740834811006664,11.295300206849191
4107,-0.0,-0.0,9.42649159837578,11.64938855802983,-0.0,21.95,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,102.83148879755448,-0.0,-0.0,6.6,5.1,-0.0,82.6,-0.0,-0.0,50.0,-0.0,30.12501143256559,-0.0,12.738730040221943,-0.0,-0.0,37.5,-0.0,-0.0,10.823207972684225,8.0,-0.0,-0.0,19.926963596513417,11.295300206849191
4108,-0.0,-0.0,10.101598423723647,11.64938855802983,-0.0,22.8,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,103.71796714925755,-0.0,-0.0,6.6,5.5,-0.0,80.2,-0.0,-0.0,50.0,-0.0,29.470119879683732,-0.0,12.738730040221943,-0.0,-0.0,36.6,-0.0,-0.0,10.305351131885937,8.0,-0.0,-0.0,21.38985576530508,-0.0
4109,-0.0,-0.0,10.401645901656032,11.64938855802983,-0.0,23.3,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,101.5017712699999,-0.0,-0.0,6.6,6.5,-0.0,79.0,-0.0,-0.0,50.0,-0.0,29.033525511095824,-0.0,12.738730040221943,-0.0,-0.0,34.2,-0.0,-0.0,9.813387133127563,8.0,-0.0,-0.0,22.45737167226115,0.8416739130612001
4110,-0.0,3.4163385702113365,10.676689423094052,11.64938855802983,-0.0,24.05,8.791108106585547,0.24026071316209727,1.5132743992462856,0.1351762637727936,-0.0,15.0,50.0,98.62071662696496,31.974041014293395,-0.0,6.6,7.5,-0.0,79.4,25.27777777777777,-0.0,50.0,-0.0,28.96075978299784,4.979097779574592,12.738730040221943,53.04544642857141,30.21,31.95,-0.0,1.4212992078588904,9.606244396808247,8.0,-0.0,2.041801389323141,23.010898438830967,-0.0
