,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
58,0.0,-7.105427357601002e-15,-2.842170943040401e-14,-1.1102230246251565e-16,-2.842170943040401e-14,0.0,0.0,0.0,3.552713678800501e-15
59,0.0,0.0,0.0,-1.1102230246251565e-16,-2.842170943040401e-14,-3.552713678800501e-15,0.0,-1.7763568394002505e-15,0.0
60,0.0,0.0,0.0,-1.1102230246251565e-16,-2.842170943040401e-14,3.552713678800501e-15,-2.842170943040401e-14,-1.7763568394002505e-15,3.552713678800501e-15
61,0.0,0.0,0.0,-1.1102230246251565e-16,2.842170943040401e-14,-3.552713678800501e-15,-2.842170943040401e-14,0.0,0.0
62,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
63,0.0,-7.105427357601002e-15,1.4210854715202004e-14,2.220446049250313e-16,2.842170943040401e-14,0.0,0.0,0.0,3.552713678800501e-15
64,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-5.329070518200751e-15,-7.105427357601002e-15,0.0,1.7763568394002505e-15
65,0.0,3.552713678800501e-15,2.842170943040401e-14,0.0,-1.4210854715202004e-14,0.0,0.0,4.440892098500626e-16,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,3.552713678800501e-15,7.105427357601002e-15,1.4210854715202004e-14,0.0,1.4210854715202004e-14,3.552713678800501e-15,0.0,-1.7763568394002505e-15,0.0
68,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0
70,0.0,0.0,0.0,0.0,1.4210854715202004e-14,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0
71,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-1.4210854715202004e-14,1.7763568394002505e-15,0.0
73,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0
74,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-1.7763568394002505e-15,0.0,-1.5543122344752192e-15,0.0
76,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
77,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,-8.881784197001252e-16
78,0.0,0.0,0.0,0.0,7.105427357601002e-15,5.329070518200751e-15,0.0,-2.220446049250313e-16,0.0
79,0.0,0.0,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16
80,3.552713678800501e-15,0.0,1.4210854715202004e-14,-2.220446049250313e-16,0.0,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15
81,3.552713678800501e-15,7.105427357601002e-15,-1.4210854715202004e-14,-1.1102230246251565e-16,0.0,0.0,0.0,1.7763568394002505e-15,3.552713678800501e-15
82,3.552713678800501e-15,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,-2.842170943040401e-14,1.0658141036401503e-14,0.0,0.0,0.0
83,0.0,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,-2.842170943040401e-14,-3.552713678800501e-15,0.0,0.0,0.0
84,0.0,0.0,0.0,-1.1102230246251565e-16,-2.842170943040401e-14,0.0,-2.842170943040401e-14,-1.7763568394002505e-15,3.552713678800501e-15
85,-3.552713678800501e-15,0.0,-1.4210854715202004e-14,0.0,0.0,-7.105427357601002e-15,0.0,0.0,3.552713678800501e-15
86,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.7763568394002505e-15,0.0,0.0,0.0
87,0.0,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,-1.7763568394002505e-15,-1.4210854715202004e-14,1.7763568394002505e-15,0.0
88,3.552713678800501e-15,3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,-1.7763568394002505e-15,1.2434497875801753e-14,-2.6645352591003757e-15,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
90,0.0,-7.105427357601002e-15,0.0,0.0,-2.842170943040401e-14,3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0
91,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0
92,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-1.7763568394002505e-15,0.0
94,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
95,3.552713678800501e-15,0.0,0.0,0.0,-1.4210854715202004e-14,-1.7763568394002505e-15,0.0,0.0,0.0
96,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,1.7763568394002505e-15
97,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,-1.7763568394002505e-15
98,-1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15
100,1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-1.7763568394002505e-15
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,1.7763568394002505e-15,-3.552713678800501e-15
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-3.552713678800501e-15
106,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,1.7763568394002505e-15,-3.552713678800501e-15
107,3.552713678800501e-15,0.0,0.0,0.0,-2.842170943040401e-14,3.552713678800501e-15,5.684341886080802e-14,-1.7763568394002505e-15,0.0
108,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,3.552713678800501e-15,0.0,1.7763568394002505e-15,3.552713678800501e-15
109,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,0.0,-1.7763568394002505e-15,0.0
110,0.0,7.105427357601002e-15,-2.842170943040401e-14,0.0,0.0,3.552713678800501e-15,0.0,-1.7763568394002505e-15,0.0
111,-3.552713678800501e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
112,-1.7763568394002505e-15,3.552713678800501e-15,2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,-8.881784197001252e-16,-5.329070518200751e-15
113,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,1.3322676295501878e-15
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,1.7763568394002505e-15,-6.661338147750939e-16
127,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,-1.7763568394002505e-15,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,1.7763568394002505e-15,0.0
131,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,3.552713678800501e-15,0.0
133,0.0,0.0,2.842170943040401e-14,1.1102230246251565e-16,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
134,3.552713678800501e-15,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0
135,0.0,7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,1.7763568394002505e-15,-1.7763568394002505e-15
136,0.0,0.0,1.4210854715202004e-14,2.220446049250313e-16,1.4210854715202004e-14,0.0,-7.105427357601002e-15,-1.7763568394002505e-15,0.0
137,0.0,3.552713678800501e-15,0.0,1.1102230246251565e-16,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0,0.0,-6.661338147750939e-16
150,4.440892098500626e-16,0.0,0.0,0.0,-5.329070518200751e-15,0.0,0.0,0.0,6.661338147750939e-16
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-3.552713678800501e-15,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,5.684341886080802e-14,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,-1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0
161,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15
174,0.0,1.7763568394002505e-15,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0
175,1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,8.881784197001252e-16,1.7763568394002505e-15
176,3.552713678800501e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15
177,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-2.842170943040401e-14,1.7763568394002505e-15,0.0
178,0.0,0.0,0.0,-1.1102230246251565e-16,2.842170943040401e-14,-3.552713678800501e-15,-2.842170943040401e-14,-1.7763568394002505e-15,0.0
179,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0
180,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0
181,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,-3.552713678800501e-15,-5.684341886080802e-14,-1.7763568394002505e-15,0.0
182,0.0,-7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,-2.842170943040401e-14,0.0,0.0
183,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,3.552713678800501e-15
184,0.0,0.0,1.4210854715202004e-14,2.220446049250313e-16,-1.4210854715202004e-14,7.105427357601002e-15,-1.4210854715202004e-14,-1.7763568394002505e-15,-1.7763568394002505e-15
185,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-1.4210854715202004e-14,-7.105427357601002e-15,0.0,0.0,1.7763568394002505e-15
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0
199,-1.7763568394002505e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-3.552713678800501e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,-3.552713678800501e-15
202,3.552713678800501e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,-2.842170943040401e-14,0.0,0.0
203,0.0,0.0,0.0,-1.1102230246251565e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0
204,3.552713678800501e-15,0.0,0.0,-1.1102230246251565e-16,0.0,3.552713678800501e-15,2.842170943040401e-14,0.0,7.105427357601002e-15
205,-3.552713678800501e-15,0.0,0.0,-1.1102230246251565e-16,-2.842170943040401e-14,0.0,0.0,0.0,0.0
206,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-3.552713678800501e-15
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15
208,0.0,3.552713678800501e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,-8.881784197001252e-16,-1.7763568394002505e-15
209,0.0,3.552713678800501e-15,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0
210,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3322676295501878e-15,-1.7763568394002505e-15
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-7.105427357601002e-15,1.3322676295501878e-15,0.0
223,0.0,1.7763568394002505e-15,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-2.842170943040401e-14,0.0,-3.552713678800501e-15
228,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,-2.842170943040401e-14,0.0,-3.552713678800501e-15
229,0.0,0.0,0.0,-1.1102230246251565e-16,-2.842170943040401e-14,0.0,-2.842170943040401e-14,0.0,-3.552713678800501e-15
230,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15
231,-3.552713678800501e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,1.7763568394002505e-15,0.0
232,3.552713678800501e-15,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,8.881784197001252e-16
233,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-9.992007221626409e-16,-1.7763568394002505e-15
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.494005416219807e-16,0.0
246,0.0,-8.881784197001252e-16,-2.842170943040401e-14,0.0,7.105427357601002e-15,0.0,-2.842170943040401e-14,7.494005416219807e-16,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,-2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,0.0
252,-7.105427357601002e-15,0.0,0.0,-1.1102230246251565e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0
253,7.105427357601002e-15,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-2.842170943040401e-14,1.7763568394002505e-15,0.0
254,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,1.7763568394002505e-15,0.0
255,0.0,7.105427357601002e-15,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,1.7763568394002505e-15,0.0
