,snapshot,objective,stores,generators
4673,2018-07-14 17:00:00,1,1,1
4674,2018-07-14 18:00:00,1,1,1
4675,2018-07-14 19:00:00,1,1,1
4676,2018-07-14 20:00:00,1,1,1
4677,2018-07-14 21:00:00,1,1,1
4678,2018-07-14 22:00:00,1,1,1
4679,2018-07-14 23:00:00,1,1,1
4680,2018-07-15 00:00:00,1,1,1
4681,2018-07-15 01:00:00,1,1,1
4682,2018-07-15 02:00:00,1,1,1
4683,2018-07-15 03:00:00,1,1,1
4684,2018-07-15 04:00:00,1,1,1
4685,2018-07-15 05:00:00,1,1,1
4686,2018-07-15 06:00:00,1,1,1
4687,2018-07-15 07:00:00,1,1,1
4688,2018-07-15 08:00:00,1,1,1
4689,2018-07-15 09:00:00,1,1,1
4690,2018-07-15 10:00:00,1,1,1
4691,2018-07-15 11:00:00,1,1,1
4692,2018-07-15 12:00:00,1,1,1
4693,2018-07-15 13:00:00,1,1,1
4694,2018-07-15 14:00:00,1,1,1
4695,2018-07-15 15:00:00,1,1,1
4696,2018-07-15 16:00:00,1,1,1
4697,2018-07-15 17:00:00,1,1,1
4698,2018-07-15 18:00:00,1,1,1
4699,2018-07-15 19:00:00,1,1,1
4700,2018-07-15 20:00:00,1,1,1
4701,2018-07-15 21:00:00,1,1,1
4702,2018-07-15 22:00:00,1,1,1
4703,2018-07-15 23:00:00,1,1,1
4704,2018-07-16 00:00:00,1,1,1
4705,2018-07-16 01:00:00,1,1,1
4706,2018-07-16 02:00:00,1,1,1
4707,2018-07-16 03:00:00,1,1,1
4708,2018-07-16 04:00:00,1,1,1
4709,2018-07-16 05:00:00,1,1,1
4710,2018-07-16 06:00:00,1,1,1
4711,2018-07-16 07:00:00,1,1,1
4712,2018-07-16 08:00:00,1,1,1
4713,2018-07-16 09:00:00,1,1,1
4714,2018-07-16 10:00:00,1,1,1
4715,2018-07-16 11:00:00,1,1,1
4716,2018-07-16 12:00:00,1,1,1
4717,2018-07-16 13:00:00,1,1,1
4718,2018-07-16 14:00:00,1,1,1
4719,2018-07-16 15:00:00,1,1,1
4720,2018-07-16 16:00:00,1,1,1
4721,2018-07-16 17:00:00,1,1,1
4722,2018-07-16 18:00:00,1,1,1
4723,2018-07-16 19:00:00,1,1,1
4724,2018-07-16 20:00:00,1,1,1
4725,2018-07-16 21:00:00,1,1,1
4726,2018-07-16 22:00:00,1,1,1
4727,2018-07-16 23:00:00,1,1,1
4728,2018-07-17 00:00:00,1,1,1
4729,2018-07-17 01:00:00,1,1,1
4730,2018-07-17 02:00:00,1,1,1
4731,2018-07-17 03:00:00,1,1,1
4732,2018-07-17 04:00:00,1,1,1
4733,2018-07-17 05:00:00,1,1,1
4734,2018-07-17 06:00:00,1,1,1
4735,2018-07-17 07:00:00,1,1,1
4736,2018-07-17 08:00:00,1,1,1
4737,2018-07-17 09:00:00,1,1,1
4738,2018-07-17 10:00:00,1,1,1
4739,2018-07-17 11:00:00,1,1,1
4740,2018-07-17 12:00:00,1,1,1
4741,2018-07-17 13:00:00,1,1,1
4742,2018-07-17 14:00:00,1,1,1
4743,2018-07-17 15:00:00,1,1,1
4744,2018-07-17 16:00:00,1,1,1
4745,2018-07-17 17:00:00,1,1,1
4746,2018-07-17 18:00:00,1,1,1
4747,2018-07-17 19:00:00,1,1,1
4748,2018-07-17 20:00:00,1,1,1
4749,2018-07-17 21:00:00,1,1,1
4750,2018-07-17 22:00:00,1,1,1
4751,2018-07-17 23:00:00,1,1,1
4752,2018-07-18 00:00:00,1,1,1
4753,2018-07-18 01:00:00,1,1,1
4754,2018-07-18 02:00:00,1,1,1
4755,2018-07-18 03:00:00,1,1,1
4756,2018-07-18 04:00:00,1,1,1
4757,2018-07-18 05:00:00,1,1,1
4758,2018-07-18 06:00:00,1,1,1
4759,2018-07-18 07:00:00,1,1,1
4760,2018-07-18 08:00:00,1,1,1
4761,2018-07-18 09:00:00,1,1,1
4762,2018-07-18 10:00:00,1,1,1
4763,2018-07-18 11:00:00,1,1,1
4764,2018-07-18 12:00:00,1,1,1
4765,2018-07-18 13:00:00,1,1,1
4766,2018-07-18 14:00:00,1,1,1
4767,2018-07-18 15:00:00,1,1,1
4768,2018-07-18 16:00:00,1,1,1
4769,2018-07-18 17:00:00,1,1,1
4770,2018-07-18 18:00:00,1,1,1
4771,2018-07-18 19:00:00,1,1,1
4772,2018-07-18 20:00:00,1,1,1
4773,2018-07-18 21:00:00,1,1,1
4774,2018-07-18 22:00:00,1,1,1
4775,2018-07-18 23:00:00,1,1,1
4776,2018-07-19 00:00:00,1,1,1
4777,2018-07-19 01:00:00,1,1,1
4778,2018-07-19 02:00:00,1,1,1
4779,2018-07-19 03:00:00,1,1,1
4780,2018-07-19 04:00:00,1,1,1
4781,2018-07-19 05:00:00,1,1,1
4782,2018-07-19 06:00:00,1,1,1
4783,2018-07-19 07:00:00,1,1,1
4784,2018-07-19 08:00:00,1,1,1
4785,2018-07-19 09:00:00,1,1,1
4786,2018-07-19 10:00:00,1,1,1
4787,2018-07-19 11:00:00,1,1,1
4788,2018-07-19 12:00:00,1,1,1
4789,2018-07-19 13:00:00,1,1,1
4790,2018-07-19 14:00:00,1,1,1
4791,2018-07-19 15:00:00,1,1,1
4792,2018-07-19 16:00:00,1,1,1
4793,2018-07-19 17:00:00,1,1,1
4794,2018-07-19 18:00:00,1,1,1
4795,2018-07-19 19:00:00,1,1,1
4796,2018-07-19 20:00:00,1,1,1
4797,2018-07-19 21:00:00,1,1,1
4798,2018-07-19 22:00:00,1,1,1
4799,2018-07-19 23:00:00,1,1,1
4800,2018-07-20 00:00:00,1,1,1
4801,2018-07-20 01:00:00,1,1,1
4802,2018-07-20 02:00:00,1,1,1
4803,2018-07-20 03:00:00,1,1,1
4804,2018-07-20 04:00:00,1,1,1
4805,2018-07-20 05:00:00,1,1,1
4806,2018-07-20 06:00:00,1,1,1
4807,2018-07-20 07:00:00,1,1,1
4808,2018-07-20 08:00:00,1,1,1
4809,2018-07-20 09:00:00,1,1,1
4810,2018-07-20 10:00:00,1,1,1
4811,2018-07-20 11:00:00,1,1,1
4812,2018-07-20 12:00:00,1,1,1
4813,2018-07-20 13:00:00,1,1,1
4814,2018-07-20 14:00:00,1,1,1
4815,2018-07-20 15:00:00,1,1,1
4816,2018-07-20 16:00:00,1,1,1
4817,2018-07-20 17:00:00,1,1,1
4818,2018-07-20 18:00:00,1,1,1
4819,2018-07-20 19:00:00,1,1,1
4820,2018-07-20 20:00:00,1,1,1
4821,2018-07-20 21:00:00,1,1,1
4822,2018-07-20 22:00:00,1,1,1
4823,2018-07-20 23:00:00,1,1,1
4824,2018-07-21 00:00:00,1,1,1
4825,2018-07-21 01:00:00,1,1,1
4826,2018-07-21 02:00:00,1,1,1
4827,2018-07-21 03:00:00,1,1,1
4828,2018-07-21 04:00:00,1,1,1
4829,2018-07-21 05:00:00,1,1,1
4830,2018-07-21 06:00:00,1,1,1
4831,2018-07-21 07:00:00,1,1,1
4832,2018-07-21 08:00:00,1,1,1
4833,2018-07-21 09:00:00,1,1,1
4834,2018-07-21 10:00:00,1,1,1
4835,2018-07-21 11:00:00,1,1,1
4836,2018-07-21 12:00:00,1,1,1
4837,2018-07-21 13:00:00,1,1,1
4838,2018-07-21 14:00:00,1,1,1
4839,2018-07-21 15:00:00,1,1,1
4840,2018-07-21 16:00:00,1,1,1
4841,2018-07-21 17:00:00,1,1,1
4842,2018-07-21 18:00:00,1,1,1
4843,2018-07-21 19:00:00,1,1,1
4844,2018-07-21 20:00:00,1,1,1
4845,2018-07-21 21:00:00,1,1,1
4846,2018-07-21 22:00:00,1,1,1
4847,2018-07-21 23:00:00,1,1,1
4848,2018-07-22 00:00:00,1,1,1
4849,2018-07-22 01:00:00,1,1,1
4850,2018-07-22 02:00:00,1,1,1
4851,2018-07-22 03:00:00,1,1,1
4852,2018-07-22 04:00:00,1,1,1
4853,2018-07-22 05:00:00,1,1,1
4854,2018-07-22 06:00:00,1,1,1
4855,2018-07-22 07:00:00,1,1,1
4856,2018-07-22 08:00:00,1,1,1
4857,2018-07-22 09:00:00,1,1,1
4858,2018-07-22 10:00:00,1,1,1
4859,2018-07-22 11:00:00,1,1,1
4860,2018-07-22 12:00:00,1,1,1
4861,2018-07-22 13:00:00,1,1,1
4862,2018-07-22 14:00:00,1,1,1
4863,2018-07-22 15:00:00,1,1,1
4864,2018-07-22 16:00:00,1,1,1
4865,2018-07-22 17:00:00,1,1,1
4866,2018-07-22 18:00:00,1,1,1
4867,2018-07-22 19:00:00,1,1,1
4868,2018-07-22 20:00:00,1,1,1
4869,2018-07-22 21:00:00,1,1,1
4870,2018-07-22 22:00:00,1,1,1
4871,2018-07-22 23:00:00,1,1,1
4872,2018-07-23 00:00:00,1,1,1
4873,2018-07-23 01:00:00,1,1,1
4874,2018-07-23 02:00:00,1,1,1
4875,2018-07-23 03:00:00,1,1,1
4876,2018-07-23 04:00:00,1,1,1
4877,2018-07-23 05:00:00,1,1,1
4878,2018-07-23 06:00:00,1,1,1
4879,2018-07-23 07:00:00,1,1,1
4880,2018-07-23 08:00:00,1,1,1
4881,2018-07-23 09:00:00,1,1,1
4882,2018-07-23 10:00:00,1,1,1
4883,2018-07-23 11:00:00,1,1,1
4884,2018-07-23 12:00:00,1,1,1
4885,2018-07-23 13:00:00,1,1,1
4886,2018-07-23 14:00:00,1,1,1
4887,2018-07-23 15:00:00,1,1,1
4888,2018-07-23 16:00:00,1,1,1
4889,2018-07-23 17:00:00,1,1,1
4890,2018-07-23 18:00:00,1,1,1
4891,2018-07-23 19:00:00,1,1,1
4892,2018-07-23 20:00:00,1,1,1
4893,2018-07-23 21:00:00,1,1,1
4894,2018-07-23 22:00:00,1,1,1
4895,2018-07-23 23:00:00,1,1,1
4896,2018-07-24 00:00:00,1,1,1
4897,2018-07-24 01:00:00,1,1,1
4898,2018-07-24 02:00:00,1,1,1
4899,2018-07-24 03:00:00,1,1,1
4900,2018-07-24 04:00:00,1,1,1
4901,2018-07-24 05:00:00,1,1,1
4902,2018-07-24 06:00:00,1,1,1
4903,2018-07-24 07:00:00,1,1,1
4904,2018-07-24 08:00:00,1,1,1
4905,2018-07-24 09:00:00,1,1,1
4906,2018-07-24 10:00:00,1,1,1
4907,2018-07-24 11:00:00,1,1,1
4908,2018-07-24 12:00:00,1,1,1
4909,2018-07-24 13:00:00,1,1,1
4910,2018-07-24 14:00:00,1,1,1
4911,2018-07-24 15:00:00,1,1,1
4912,2018-07-24 16:00:00,1,1,1
4913,2018-07-24 17:00:00,1,1,1
4914,2018-07-24 18:00:00,1,1,1
4915,2018-07-24 19:00:00,1,1,1
4916,2018-07-24 20:00:00,1,1,1
4917,2018-07-24 21:00:00,1,1,1
4918,2018-07-24 22:00:00,1,1,1
4919,2018-07-24 23:00:00,1,1,1
4920,2018-07-25 00:00:00,1,1,1
4921,2018-07-25 01:00:00,1,1,1
4922,2018-07-25 02:00:00,1,1,1
4923,2018-07-25 03:00:00,1,1,1
4924,2018-07-25 04:00:00,1,1,1
4925,2018-07-25 05:00:00,1,1,1
4926,2018-07-25 06:00:00,1,1,1
4927,2018-07-25 07:00:00,1,1,1
4928,2018-07-25 08:00:00,1,1,1
4929,2018-07-25 09:00:00,1,1,1
4930,2018-07-25 10:00:00,1,1,1
4931,2018-07-25 11:00:00,1,1,1
4932,2018-07-25 12:00:00,1,1,1
4933,2018-07-25 13:00:00,1,1,1
4934,2018-07-25 14:00:00,1,1,1
4935,2018-07-25 15:00:00,1,1,1
4936,2018-07-25 16:00:00,1,1,1
4937,2018-07-25 17:00:00,1,1,1
4938,2018-07-25 18:00:00,1,1,1
4939,2018-07-25 19:00:00,1,1,1
4940,2018-07-25 20:00:00,1,1,1
4941,2018-07-25 21:00:00,1,1,1
4942,2018-07-25 22:00:00,1,1,1
4943,2018-07-25 23:00:00,1,1,1
4944,2018-07-26 00:00:00,1,1,1
4945,2018-07-26 01:00:00,1,1,1
4946,2018-07-26 02:00:00,1,1,1
4947,2018-07-26 03:00:00,1,1,1
4948,2018-07-26 04:00:00,1,1,1
4949,2018-07-26 05:00:00,1,1,1
4950,2018-07-26 06:00:00,1,1,1
4951,2018-07-26 07:00:00,1,1,1
4952,2018-07-26 08:00:00,1,1,1
4953,2018-07-26 09:00:00,1,1,1
4954,2018-07-26 10:00:00,1,1,1
4955,2018-07-26 11:00:00,1,1,1
4956,2018-07-26 12:00:00,1,1,1
4957,2018-07-26 13:00:00,1,1,1
4958,2018-07-26 14:00:00,1,1,1
4959,2018-07-26 15:00:00,1,1,1
4960,2018-07-26 16:00:00,1,1,1
4961,2018-07-26 17:00:00,1,1,1
4962,2018-07-26 18:00:00,1,1,1
4963,2018-07-26 19:00:00,1,1,1
4964,2018-07-26 20:00:00,1,1,1
4965,2018-07-26 21:00:00,1,1,1
4966,2018-07-26 22:00:00,1,1,1
4967,2018-07-26 23:00:00,1,1,1
4968,2018-07-27 00:00:00,1,1,1
4969,2018-07-27 01:00:00,1,1,1
4970,2018-07-27 02:00:00,1,1,1
4971,2018-07-27 03:00:00,1,1,1
4972,2018-07-27 04:00:00,1,1,1
4973,2018-07-27 05:00:00,1,1,1
4974,2018-07-27 06:00:00,1,1,1
4975,2018-07-27 07:00:00,1,1,1
4976,2018-07-27 08:00:00,1,1,1
4977,2018-07-27 09:00:00,1,1,1
4978,2018-07-27 10:00:00,1,1,1
4979,2018-07-27 11:00:00,1,1,1
4980,2018-07-27 12:00:00,1,1,1
4981,2018-07-27 13:00:00,1,1,1
4982,2018-07-27 14:00:00,1,1,1
4983,2018-07-27 15:00:00,1,1,1
4984,2018-07-27 16:00:00,1,1,1
4985,2018-07-27 17:00:00,1,1,1
4986,2018-07-27 18:00:00,1,1,1
4987,2018-07-27 19:00:00,1,1,1
4988,2018-07-27 20:00:00,1,1,1
4989,2018-07-27 21:00:00,1,1,1
4990,2018-07-27 22:00:00,1,1,1
4991,2018-07-27 23:00:00,1,1,1
4992,2018-07-28 00:00:00,1,1,1
4993,2018-07-28 01:00:00,1,1,1
4994,2018-07-28 02:00:00,1,1,1
4995,2018-07-28 03:00:00,1,1,1
4996,2018-07-28 04:00:00,1,1,1
4997,2018-07-28 05:00:00,1,1,1
4998,2018-07-28 06:00:00,1,1,1
4999,2018-07-28 07:00:00,1,1,1
5000,2018-07-28 08:00:00,1,1,1
5001,2018-07-28 09:00:00,1,1,1
5002,2018-07-28 10:00:00,1,1,1
5003,2018-07-28 11:00:00,1,1,1
5004,2018-07-28 12:00:00,1,1,1
5005,2018-07-28 13:00:00,1,1,1
5006,2018-07-28 14:00:00,1,1,1
5007,2018-07-28 15:00:00,1,1,1
5008,2018-07-28 16:00:00,1,1,1
5009,2018-07-28 17:00:00,1,1,1
5010,2018-07-28 18:00:00,1,1,1
5011,2018-07-28 19:00:00,1,1,1
5012,2018-07-28 20:00:00,1,1,1
5013,2018-07-28 21:00:00,1,1,1
5014,2018-07-28 22:00:00,1,1,1
5015,2018-07-28 23:00:00,1,1,1
5016,2018-07-29 00:00:00,1,1,1
5017,2018-07-29 01:00:00,1,1,1
5018,2018-07-29 02:00:00,1,1,1
5019,2018-07-29 03:00:00,1,1,1
5020,2018-07-29 04:00:00,1,1,1
5021,2018-07-29 05:00:00,1,1,1
5022,2018-07-29 06:00:00,1,1,1
5023,2018-07-29 07:00:00,1,1,1
5024,2018-07-29 08:00:00,1,1,1
5025,2018-07-29 09:00:00,1,1,1
5026,2018-07-29 10:00:00,1,1,1
5027,2018-07-29 11:00:00,1,1,1
5028,2018-07-29 12:00:00,1,1,1
5029,2018-07-29 13:00:00,1,1,1
5030,2018-07-29 14:00:00,1,1,1
5031,2018-07-29 15:00:00,1,1,1
5032,2018-07-29 16:00:00,1,1,1
5033,2018-07-29 17:00:00,1,1,1
5034,2018-07-29 18:00:00,1,1,1
5035,2018-07-29 19:00:00,1,1,1
5036,2018-07-29 20:00:00,1,1,1
5037,2018-07-29 21:00:00,1,1,1
5038,2018-07-29 22:00:00,1,1,1
5039,2018-07-29 23:00:00,1,1,1
5040,2018-07-30 00:00:00,1,1,1
5041,2018-07-30 01:00:00,1,1,1
5042,2018-07-30 02:00:00,1,1,1
5043,2018-07-30 03:00:00,1,1,1
5044,2018-07-30 04:00:00,1,1,1
5045,2018-07-30 05:00:00,1,1,1
5046,2018-07-30 06:00:00,1,1,1
5047,2018-07-30 07:00:00,1,1,1
5048,2018-07-30 08:00:00,1,1,1
5049,2018-07-30 09:00:00,1,1,1
5050,2018-07-30 10:00:00,1,1,1
5051,2018-07-30 11:00:00,1,1,1
5052,2018-07-30 12:00:00,1,1,1
5053,2018-07-30 13:00:00,1,1,1
5054,2018-07-30 14:00:00,1,1,1
5055,2018-07-30 15:00:00,1,1,1
5056,2018-07-30 16:00:00,1,1,1
5057,2018-07-30 17:00:00,1,1,1
5058,2018-07-30 18:00:00,1,1,1
5059,2018-07-30 19:00:00,1,1,1
5060,2018-07-30 20:00:00,1,1,1
5061,2018-07-30 21:00:00,1,1,1
5062,2018-07-30 22:00:00,1,1,1
5063,2018-07-30 23:00:00,1,1,1
5064,2018-07-31 00:00:00,1,1,1
5065,2018-07-31 01:00:00,1,1,1
5066,2018-07-31 02:00:00,1,1,1
5067,2018-07-31 03:00:00,1,1,1
5068,2018-07-31 04:00:00,1,1,1
5069,2018-07-31 05:00:00,1,1,1
5070,2018-07-31 06:00:00,1,1,1
5071,2018-07-31 07:00:00,1,1,1
5072,2018-07-31 08:00:00,1,1,1
5073,2018-07-31 09:00:00,1,1,1
5074,2018-07-31 10:00:00,1,1,1
5075,2018-07-31 11:00:00,1,1,1
5076,2018-07-31 12:00:00,1,1,1
5077,2018-07-31 13:00:00,1,1,1
5078,2018-07-31 14:00:00,1,1,1
5079,2018-07-31 15:00:00,1,1,1
5080,2018-07-31 16:00:00,1,1,1
5081,2018-07-31 17:00:00,1,1,1
5082,2018-07-31 18:00:00,1,1,1
5083,2018-07-31 19:00:00,1,1,1
5084,2018-07-31 20:00:00,1,1,1
5085,2018-07-31 21:00:00,1,1,1
5086,2018-07-31 22:00:00,1,1,1
5087,2018-07-31 23:00:00,1,1,1
5088,2018-08-01 00:00:00,1,1,1
5089,2018-08-01 01:00:00,1,1,1
5090,2018-08-01 02:00:00,1,1,1
5091,2018-08-01 03:00:00,1,1,1
5092,2018-08-01 04:00:00,1,1,1
5093,2018-08-01 05:00:00,1,1,1
5094,2018-08-01 06:00:00,1,1,1
5095,2018-08-01 07:00:00,1,1,1
5096,2018-08-01 08:00:00,1,1,1
5097,2018-08-01 09:00:00,1,1,1
5098,2018-08-01 10:00:00,1,1,1
5099,2018-08-01 11:00:00,1,1,1
5100,2018-08-01 12:00:00,1,1,1
5101,2018-08-01 13:00:00,1,1,1
5102,2018-08-01 14:00:00,1,1,1
5103,2018-08-01 15:00:00,1,1,1
5104,2018-08-01 16:00:00,1,1,1
5105,2018-08-01 17:00:00,1,1,1
5106,2018-08-01 18:00:00,1,1,1
5107,2018-08-01 19:00:00,1,1,1
5108,2018-08-01 20:00:00,1,1,1
5109,2018-08-01 21:00:00,1,1,1
5110,2018-08-01 22:00:00,1,1,1
5111,2018-08-01 23:00:00,1,1,1
5112,2018-08-02 00:00:00,1,1,1
5113,2018-08-02 01:00:00,1,1,1
5114,2018-08-02 02:00:00,1,1,1
5115,2018-08-02 03:00:00,1,1,1
5116,2018-08-02 04:00:00,1,1,1
5117,2018-08-02 05:00:00,1,1,1
5118,2018-08-02 06:00:00,1,1,1
5119,2018-08-02 07:00:00,1,1,1
5120,2018-08-02 08:00:00,1,1,1
5121,2018-08-02 09:00:00,1,1,1
5122,2018-08-02 10:00:00,1,1,1
5123,2018-08-02 11:00:00,1,1,1
5124,2018-08-02 12:00:00,1,1,1
5125,2018-08-02 13:00:00,1,1,1
5126,2018-08-02 14:00:00,1,1,1
5127,2018-08-02 15:00:00,1,1,1
5128,2018-08-02 16:00:00,1,1,1
5129,2018-08-02 17:00:00,1,1,1
5130,2018-08-02 18:00:00,1,1,1
5131,2018-08-02 19:00:00,1,1,1
5132,2018-08-02 20:00:00,1,1,1
5133,2018-08-02 21:00:00,1,1,1
5134,2018-08-02 22:00:00,1,1,1
5135,2018-08-02 23:00:00,1,1,1
5136,2018-08-03 00:00:00,1,1,1
5137,2018-08-03 01:00:00,1,1,1
5138,2018-08-03 02:00:00,1,1,1
5139,2018-08-03 03:00:00,1,1,1
5140,2018-08-03 04:00:00,1,1,1
5141,2018-08-03 05:00:00,1,1,1
5142,2018-08-03 06:00:00,1,1,1
5143,2018-08-03 07:00:00,1,1,1
5144,2018-08-03 08:00:00,1,1,1
5145,2018-08-03 09:00:00,1,1,1
5146,2018-08-03 10:00:00,1,1,1
5147,2018-08-03 11:00:00,1,1,1
5148,2018-08-03 12:00:00,1,1,1
5149,2018-08-03 13:00:00,1,1,1
5150,2018-08-03 14:00:00,1,1,1
5151,2018-08-03 15:00:00,1,1,1
5152,2018-08-03 16:00:00,1,1,1
5153,2018-08-03 17:00:00,1,1,1
5154,2018-08-03 18:00:00,1,1,1
5155,2018-08-03 19:00:00,1,1,1
5156,2018-08-03 20:00:00,1,1,1
5157,2018-08-03 21:00:00,1,1,1
5158,2018-08-03 22:00:00,1,1,1
5159,2018-08-03 23:00:00,1,1,1
5160,2018-08-04 00:00:00,1,1,1
5161,2018-08-04 01:00:00,1,1,1
5162,2018-08-04 02:00:00,1,1,1
5163,2018-08-04 03:00:00,1,1,1
5164,2018-08-04 04:00:00,1,1,1
5165,2018-08-04 05:00:00,1,1,1
5166,2018-08-04 06:00:00,1,1,1
5167,2018-08-04 07:00:00,1,1,1
5168,2018-08-04 08:00:00,1,1,1
5169,2018-08-04 09:00:00,1,1,1
5170,2018-08-04 10:00:00,1,1,1
5171,2018-08-04 11:00:00,1,1,1
5172,2018-08-04 12:00:00,1,1,1
5173,2018-08-04 13:00:00,1,1,1
5174,2018-08-04 14:00:00,1,1,1
5175,2018-08-04 15:00:00,1,1,1
5176,2018-08-04 16:00:00,1,1,1
5177,2018-08-04 17:00:00,1,1,1
5178,2018-08-04 18:00:00,1,1,1
5179,2018-08-04 19:00:00,1,1,1
5180,2018-08-04 20:00:00,1,1,1
5181,2018-08-04 21:00:00,1,1,1
5182,2018-08-04 22:00:00,1,1,1
5183,2018-08-04 23:00:00,1,1,1
5184,2018-08-05 00:00:00,1,1,1
5185,2018-08-05 01:00:00,1,1,1
5186,2018-08-05 02:00:00,1,1,1
5187,2018-08-05 03:00:00,1,1,1
5188,2018-08-05 04:00:00,1,1,1
5189,2018-08-05 05:00:00,1,1,1
5190,2018-08-05 06:00:00,1,1,1
5191,2018-08-05 07:00:00,1,1,1
5192,2018-08-05 08:00:00,1,1,1
5193,2018-08-05 09:00:00,1,1,1
5194,2018-08-05 10:00:00,1,1,1
5195,2018-08-05 11:00:00,1,1,1
5196,2018-08-05 12:00:00,1,1,1
5197,2018-08-05 13:00:00,1,1,1
5198,2018-08-05 14:00:00,1,1,1
5199,2018-08-05 15:00:00,1,1,1
5200,2018-08-05 16:00:00,1,1,1
5201,2018-08-05 17:00:00,1,1,1
5202,2018-08-05 18:00:00,1,1,1
5203,2018-08-05 19:00:00,1,1,1
5204,2018-08-05 20:00:00,1,1,1
5205,2018-08-05 21:00:00,1,1,1
5206,2018-08-05 22:00:00,1,1,1
5207,2018-08-05 23:00:00,1,1,1
5208,2018-08-06 00:00:00,1,1,1
5209,2018-08-06 01:00:00,1,1,1
5210,2018-08-06 02:00:00,1,1,1
5211,2018-08-06 03:00:00,1,1,1
5212,2018-08-06 04:00:00,1,1,1
5213,2018-08-06 05:00:00,1,1,1
5214,2018-08-06 06:00:00,1,1,1
5215,2018-08-06 07:00:00,1,1,1
5216,2018-08-06 08:00:00,1,1,1
5217,2018-08-06 09:00:00,1,1,1
5218,2018-08-06 10:00:00,1,1,1
5219,2018-08-06 11:00:00,1,1,1
5220,2018-08-06 12:00:00,1,1,1
5221,2018-08-06 13:00:00,1,1,1
5222,2018-08-06 14:00:00,1,1,1
5223,2018-08-06 15:00:00,1,1,1
5224,2018-08-06 16:00:00,1,1,1
5225,2018-08-06 17:00:00,1,1,1
5226,2018-08-06 18:00:00,1,1,1
5227,2018-08-06 19:00:00,1,1,1
5228,2018-08-06 20:00:00,1,1,1
5229,2018-08-06 21:00:00,1,1,1
5230,2018-08-06 22:00:00,1,1,1
5231,2018-08-06 23:00:00,1,1,1
5232,2018-08-07 00:00:00,1,1,1
5233,2018-08-07 01:00:00,1,1,1
5234,2018-08-07 02:00:00,1,1,1
5235,2018-08-07 03:00:00,1,1,1
5236,2018-08-07 04:00:00,1,1,1
5237,2018-08-07 05:00:00,1,1,1
5238,2018-08-07 06:00:00,1,1,1
5239,2018-08-07 07:00:00,1,1,1
5240,2018-08-07 08:00:00,1,1,1
5241,2018-08-07 09:00:00,1,1,1
5242,2018-08-07 10:00:00,1,1,1
5243,2018-08-07 11:00:00,1,1,1
5244,2018-08-07 12:00:00,1,1,1
5245,2018-08-07 13:00:00,1,1,1
5246,2018-08-07 14:00:00,1,1,1
5247,2018-08-07 15:00:00,1,1,1
5248,2018-08-07 16:00:00,1,1,1
5249,2018-08-07 17:00:00,1,1,1
5250,2018-08-07 18:00:00,1,1,1
5251,2018-08-07 19:00:00,1,1,1
5252,2018-08-07 20:00:00,1,1,1
5253,2018-08-07 21:00:00,1,1,1
5254,2018-08-07 22:00:00,1,1,1
5255,2018-08-07 23:00:00,1,1,1
5256,2018-08-08 00:00:00,1,1,1
5257,2018-08-08 01:00:00,1,1,1
5258,2018-08-08 02:00:00,1,1,1
5259,2018-08-08 03:00:00,1,1,1
5260,2018-08-08 04:00:00,1,1,1
5261,2018-08-08 05:00:00,1,1,1
5262,2018-08-08 06:00:00,1,1,1
5263,2018-08-08 07:00:00,1,1,1
5264,2018-08-08 08:00:00,1,1,1
5265,2018-08-08 09:00:00,1,1,1
5266,2018-08-08 10:00:00,1,1,1
5267,2018-08-08 11:00:00,1,1,1
5268,2018-08-08 12:00:00,1,1,1
5269,2018-08-08 13:00:00,1,1,1
5270,2018-08-08 14:00:00,1,1,1
5271,2018-08-08 15:00:00,1,1,1
5272,2018-08-08 16:00:00,1,1,1
5273,2018-08-08 17:00:00,1,1,1
5274,2018-08-08 18:00:00,1,1,1
5275,2018-08-08 19:00:00,1,1,1
5276,2018-08-08 20:00:00,1,1,1
5277,2018-08-08 21:00:00,1,1,1
5278,2018-08-08 22:00:00,1,1,1
5279,2018-08-08 23:00:00,1,1,1
5280,2018-08-09 00:00:00,1,1,1
5281,2018-08-09 01:00:00,1,1,1
5282,2018-08-09 02:00:00,1,1,1
5283,2018-08-09 03:00:00,1,1,1
5284,2018-08-09 04:00:00,1,1,1
5285,2018-08-09 05:00:00,1,1,1
5286,2018-08-09 06:00:00,1,1,1
5287,2018-08-09 07:00:00,1,1,1
5288,2018-08-09 08:00:00,1,1,1
5289,2018-08-09 09:00:00,1,1,1
5290,2018-08-09 10:00:00,1,1,1
5291,2018-08-09 11:00:00,1,1,1
5292,2018-08-09 12:00:00,1,1,1
5293,2018-08-09 13:00:00,1,1,1
5294,2018-08-09 14:00:00,1,1,1
5295,2018-08-09 15:00:00,1,1,1
5296,2018-08-09 16:00:00,1,1,1
5297,2018-08-09 17:00:00,1,1,1
5298,2018-08-09 18:00:00,1,1,1
5299,2018-08-09 19:00:00,1,1,1
5300,2018-08-09 20:00:00,1,1,1
5301,2018-08-09 21:00:00,1,1,1
5302,2018-08-09 22:00:00,1,1,1
5303,2018-08-09 23:00:00,1,1,1
5304,2018-08-10 00:00:00,1,1,1
5305,2018-08-10 01:00:00,1,1,1
5306,2018-08-10 02:00:00,1,1,1
5307,2018-08-10 03:00:00,1,1,1
