,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind
5039,-0.0,1.7006000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5579314163448136,-0.0,93.06036102394721,93.14869000723611,-0.0,-0.0,-0.0,8.580513721464328,9.0,50.97489493168059,-0.0,-0.0,82.67185736137701,76.05347100848829,-0.0,-0.0,49.86,-0.0,-0.0,35.808,-0.0,-0.0,35.568
5040,-0.0,1.7182000000000002,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5729835229076466,-0.0,93.06036102394721,96.80670307904904,-0.0,-0.0,-0.0,4.4,9.0,80.24865077416617,-0.0,-0.0,82.67185736137701,108.20379420769822,-0.0,-0.0,85.7636976567586,-0.0,-0.0,36.288,-0.0,-0.0,35.424
5041,-0.0,1.7358000000000002,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5885373666067761,-0.0,93.06036102394721,101.3792194188152,-0.0,-0.0,-0.0,9.203932816154603,9.0,82.80434028926699,-0.0,-0.0,82.67185736137701,69.61219495232847,-0.0,-0.0,80.9636976567586,-0.0,-0.0,48.83762947347083,-0.0,-0.0,40.20634745064353
5042,-0.0,1.7270000000000003,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.5988229730089139,-0.0,93.06036102394721,103.60465521454576,-0.0,-0.0,-0.0,3.808523923926043,9.0,84.191944133824,-0.0,-0.0,82.67185736137701,66.32000000000001,-0.0,-0.0,78.06369765675859,-0.0,-0.0,48.23762947347083,-0.0,-0.0,39.30634745064352
5043,-0.0,1.6984000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.6048438156340471,-0.0,93.06036102394721,108.04202894247443,-0.0,-0.0,-0.0,9.702668091906823,9.0,42.05435054294344,-0.0,-0.0,82.67185736137701,96.1260756949711,-0.0,-0.0,83.66132713022942,-0.0,-0.0,39.84,-0.0,-0.0,39.106347450643526
5044,-0.0,1.6984000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.6133733424354507,-0.0,93.06036102394721,106.20465521454572,-0.0,-0.0,-0.0,3.94454263549483,9.0,55.4498497272841,-0.0,-0.0,82.67185736137701,69.55347100848829,-0.0,-0.0,114.74827926735576,-0.0,-0.0,40.464,-0.0,-0.0,36.768
5045,-0.0,1.7116000000000002,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.6178889744043007,-0.0,93.06036102394721,112.22261531026064,-0.0,-0.0,-0.0,9.98604040767513,9.0,54.990391859388936,-0.0,-0.0,82.67185736137701,111.41805261908546,-0.0,-0.0,81.56369765675859,-0.0,-0.0,40.56,-0.0,-0.0,37.391999999999996
5046,0.6305443030984299,1.7380000000000002,26.588875791962312,21.46,0.9352606973562269,0.24070595813749562,0.6206485275250219,-0.0,93.06036102394721,89.52974009544232,33.27491511910342,-0.0,-0.0,5.042870408150474,9.0,89.65358818973722,18.484166462485817,-0.0,82.67185736137701,69.12,1.1186923719577588,15.276,73.1876976567586,-0.0,1.4667800988896025,40.272,-0.0,0.33383737609147185,40.97251007455205
5047,1.0138163304719856,0.6996000000000001,26.588875791962312,32.559999999999995,0.9352606973562269,0.9537405888466808,0.6201467903887257,-0.0,93.06036102394721,44.575502146520286,99.90051907254463,-0.0,-0.0,5.6,9.0,90.36918125396545,28.27753185138181,-0.0,82.67185736137701,73.94136449373,4.3323904586727755,52.44,48.72,-0.0,6.046726121953055,51.99822427208544,-0.0,1.4587241868344747,37.343999999999994
5048,1.8495966224220615,1.6895229246112344,26.588875791962312,92.37434063670472,0.9352606973562269,0.8885079581781614,0.24755697901919405,-0.0,93.06036102394721,44.47098748732563,106.45890634572883,-0.0,-0.0,10.144728904505381,9.0,36.1885635338278,50.717958504083896,-0.0,82.67185736137701,69.28,7.810506742395989,90.972,48.660000000000004,-0.0,11.883098841217837,39.888,-0.0,2.7360150170974973,37.391999999999996
5049,6.3054430309843,1.7182000000000002,26.588875791962312,78.44,0.9352606973562269,1.0267598154647664,0.24665385262542408,-0.0,93.06036102394721,44.47098748732563,125.16038248308372,-0.0,-0.0,4.044289690645274,9.0,35.98410837261973,70.30468928187588,-0.0,82.67185736137701,69.12,10.739446770794485,122.43599999999999,48.54,-0.0,15.236552455812403,39.84,-0.0,3.773813816686203,37.824
5050,7.5294407958224285,1.7116000000000002,26.588875791962312,91.76,0.9352606973562269,1.1317721654313946,0.24544968410039744,-0.0,93.06036102394721,44.20970083933899,149.67874099189677,-0.0,-0.0,4.003484077174638,9.0,35.534307017961986,82.75718037239264,-0.0,82.67185736137701,68.24,12.834452485551743,140.904,48.419999999999995,-0.0,18.28984980452137,39.455999999999996,-0.0,4.456003237394864,38.64
5051,7.986894505913447,1.7182000000000002,26.588875791962312,107.95791196651936,0.9352606973562269,1.2080714125391292,0.2443458634541932,-0.0,93.06036102394721,43.73938487296305,162.7551988632637,-0.0,-0.0,3.958144506651709,9.0,35.043614631062624,89.89142005966787,-0.0,82.67185736137701,66.96,14.014164441434472,150.93599999999998,48.300000000000004,-0.0,20.085907068467826,38.832,-0.0,4.869671290377775,39.504
5052,8.283621236783297,1.7292000000000003,26.588875791962312,120.0043081597188,0.9352606973562269,1.2280545486863927,0.2430413470503441,-0.0,93.06036102394721,43.060039588197796,166.01361938731782,-0.0,-0.0,3.9082709790764865,9.0,34.6755953408881,89.89142005966787,-0.0,82.67185736137701,66.08000000000001,14.014164441434472,149.112,48.300000000000004,-0.0,20.265512794862467,38.448,-0.0,4.775325944960619,40.272
5053,3.1947578023653787,0.68904,26.588875791962312,113.28363580173296,0.9352606973562269,1.1917215738731861,0.24053266287407368,-0.0,93.06036102394721,42.48520896262719,167.4451595507373,-0.0,-0.0,3.8583974515012645,9.0,34.471140179680035,84.31374175870724,-0.0,82.67185736137701,66.08000000000001,13.09887068255994,135.204,48.36,-0.0,18.858601271437745,38.352,-0.0,4.368915226240566,40.464
5054,2.799122161205579,0.682,26.588875791962312,112.29366017378557,0.9352606973562269,2.620515808402547,0.5940564720956131,-0.0,93.06036102394721,83.6379783855833,133.56667682896247,-0.0,-0.0,3.8357276662398,9.0,34.348467082955196,79.75000355658513,-0.0,82.67185736137701,66.47999999999999,11.288623026119204,113.316,48.660000000000004,-0.0,16.254318238715392,38.592,-0.0,3.918960501943365,40.128
