,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5517,-0.0,10.92900384659088,-0.0,27.650000000000002,-0.0,-0.0,-0.0,-0.0,-0.0,130.7439171671344,-0.0,-0.0,-0.0,11.165051124389768,-0.0,89.60000000000001,-0.0,-0.0,-0.0,34.5,-0.0,-0.0,-0.0,18.0,-0.0,-0.0,11.149761531427517,-0.0,8.0,-0.0,4.319999999999999,15.161194254214143
5518,-0.0,11.399728731369141,20.62379097384459,28.749999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,133.89980482289283,-0.0,-0.0,-0.0,10.975812969739094,-0.0,88.0,-0.0,-0.0,-0.0,34.1,-0.0,-0.0,-0.0,17.849999999999998,-0.0,-0.0,11.149761531427517,15.0,8.0,-0.0,3.2399999999999998,15.161194254214143
5519,-0.0,11.583925425412804,20.62379097384459,29.4,-0.0,-0.0,-0.0,-0.0,-0.0,136.60485138497148,-0.0,-0.0,-0.0,10.996839431366947,-0.0,88.8,-0.0,-0.0,-0.0,34.300000000000004,-0.0,30.0,-0.0,17.475,-0.0,-0.0,11.443176308570347,-0.0,8.0,-0.0,2.52,15.161194254214143
5520,-0.0,11.60439172475099,-0.0,29.65,-0.0,-0.0,-0.0,-0.0,-0.0,138.40821575969056,-0.0,-0.0,-0.0,11.122998201134063,-0.0,90.2,-0.0,-0.0,-0.0,34.8,-0.0,30.0,-0.0,17.325,-0.0,-0.0,11.834396011427453,-0.0,8.0,-0.0,2.34,15.161194254214143
5521,-0.0,11.481593928721882,-0.0,29.7,-0.0,-0.0,-0.0,-0.0,-0.0,138.85905685337033,-0.0,-0.0,-0.0,11.186077586017621,-0.0,90.60000000000001,-0.0,-0.0,-0.0,34.599999999999994,-0.0,-0.0,-0.0,16.95,-0.0,-0.0,11.932200937141728,-0.0,8.0,-0.0,2.6399999999999997,15.161194254214143
5522,-0.0,11.399728731369141,20.62379097384459,29.799999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,137.9573746660108,-0.0,-0.0,-0.0,11.186077586017621,-0.0,89.8,-0.0,-0.0,-0.0,34.1,-0.0,-0.0,-0.0,16.725,-0.0,-0.0,12.030005862856004,-0.0,8.0,-0.0,3.48,15.161194254214143
5523,-0.0,11.440661330045511,-0.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,137.73195411917092,-0.0,-0.0,-0.0,11.186077586017621,-0.0,89.0,-0.0,-0.0,-0.0,34.0,-0.0,-0.0,-0.0,16.5,-0.0,-0.0,12.47012802857025,15.0,8.0,-0.0,4.92,15.161194254214143
5524,-0.0,11.56345912607462,-0.0,30.15,-0.0,-0.0,-0.0,-0.0,-0.0,136.1540102912917,-0.0,-0.0,-0.0,11.24915697090118,-0.0,89.2,-0.0,-0.0,-0.0,34.5,-0.0,30.0,-0.0,16.575,-0.0,-0.0,13.252567434284462,15.0,8.0,-0.0,6.66,13.589894993639412
5525,-0.0,11.542992826736434,-0.0,29.45,-0.0,-0.0,-0.0,-0.0,-0.0,130.5184966202945,-0.0,-0.0,-0.0,10.891707123227683,-0.0,86.6,-0.0,-0.0,-0.0,33.800000000000004,-0.0,-0.0,-0.0,16.125,-0.0,-0.0,13.741592062855844,15.0,8.0,-0.0,8.58,15.161194254214143
5526,3.3167323458371722,11.440661330045511,-0.0,28.249999999999996,13.687954909383034,-0.0,0.01275,-0.0,-0.0,122.17793638721872,38.850885322367276,-0.0,-0.0,10.260913274392102,-0.0,81.39999999999999,30.92018930106877,-0.0,-0.0,31.900000000000002,2.5223734339728727,-0.0,39.900000000000006,15.825,-0.0,0.22728392703676,13.59488467428443,15.0,8.0,0.1,10.200000000000001,15.161194254214143
