,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Guadeloupe Hydrogen,SaintVincentGrenadines Hydrogen
3809,-1.1102230246251565e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,6.661338147750939e-16,1.7763568394002505e-15,1.9539925233402755e-14,1.1102230246251565e-16,2.842170943040401e-14,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
3811,6.661338147750939e-16,-1.7763568394002505e-15,-5.329070518200751e-15,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
3812,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
3813,6.661338147750939e-16,0.0,-8.881784197001252e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,6.661338147750939e-16,1.7763568394002505e-15,-5.329070518200751e-15,0.0,0.0,0.0,-1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0
3815,6.661338147750939e-16,-1.7763568394002505e-15,-5.329070518200751e-15,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0
3816,6.661338147750939e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,0.0,-2.6645352591003757e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0
3818,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
3819,6.661338147750939e-16,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3820,6.661338147750939e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3821,6.661338147750939e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-1.3322676295501878e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3822,1.5543122344752192e-15,-3.552713678800501e-15,1.7763568394002505e-14,-5.551115123125783e-17,7.105427357601002e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3823,6.661338147750939e-16,-1.7763568394002505e-15,8.881784197001252e-15,5.551115123125783e-17,0.0,6.217248937900877e-15,-1.4210854715202004e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0
3824,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,2.220446049250313e-16,0.0,6.217248937900877e-15,-1.4210854715202004e-14,3.9968028886505635e-15,0.0,0.0,0.0,0.0
3825,6.661338147750939e-16,5.329070518200751e-15,8.881784197001252e-15,0.0,0.0,-7.993605777301127e-15,-1.4210854715202004e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0
3826,-2.886579864025407e-15,1.7763568394002505e-15,-8.881784197001252e-15,0.0,-2.842170943040401e-14,-8.881784197001252e-16,-3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0
3827,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,-2.842170943040401e-14,-8.881784197001252e-16,-1.4210854715202004e-14,3.9968028886505635e-15,0.0,0.0,0.0,0.0
3828,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,2.842170943040401e-14,-7.993605777301127e-15,-9.947598300641403e-14,-3.1086244689504383e-15,0.0,0.0,0.0,0.0
3829,7.771561172376096e-15,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,2.842170943040401e-14,6.217248937900877e-15,-7.105427357601002e-15,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3830,6.661338147750939e-16,-1.7763568394002505e-15,3.730349362740526e-14,0.0,-2.842170943040401e-14,-7.993605777301127e-15,-1.4210854715202004e-14,3.9968028886505635e-15,-1.5543122344752192e-15,0.0,0.0,0.0
3831,6.661338147750939e-16,1.9539925233402755e-14,-1.9539925233402755e-14,0.0,0.0,1.3322676295501878e-14,-3.552713678800501e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3832,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,-1.4210854715202004e-14,-4.440892098500626e-15,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3833,2.4424906541753444e-15,0.0,7.105427357601002e-15,2.220446049250313e-16,0.0,-8.881784197001252e-16,-1.0658141036401503e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3834,-2.886579864025407e-15,0.0,5.329070518200751e-15,1.1102230246251565e-16,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3835,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0
3836,6.661338147750939e-16,0.0,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-7.105427357601002e-15,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3837,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3838,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,0.0,1.0658141036401503e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3839,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3840,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,0.0,2.1316282072803006e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0
3841,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3842,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3843,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3844,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3845,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3846,3.3306690738754696e-15,0.0,-7.105427357601002e-15,0.0,0.0,6.217248937900877e-15,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3847,6.661338147750939e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3848,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3849,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,0.0,6.217248937900877e-15,-7.105427357601002e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3850,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3851,6.661338147750939e-16,-1.7763568394002505e-15,8.881784197001252e-15,0.0,-2.842170943040401e-14,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3852,4.218847493575595e-15,-1.7763568394002505e-15,8.881784197001252e-15,0.0,-2.842170943040401e-14,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3853,7.771561172376096e-15,-1.7763568394002505e-15,8.881784197001252e-15,0.0,-2.842170943040401e-14,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3854,-6.439293542825908e-15,1.7763568394002505e-15,1.9539925233402755e-14,0.0,0.0,-7.993605777301127e-15,-1.4210854715202004e-14,3.9968028886505635e-15,-1.5543122344752192e-15,0.0,0.0,0.0
3855,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,0.0,1.3322676295501878e-14,-3.552713678800501e-15,-3.1086244689504383e-15,-1.5543122344752192e-15,0.0,0.0,0.0
3856,6.661338147750939e-16,-1.7763568394002505e-15,8.881784197001252e-15,0.0,-1.4210854715202004e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3857,2.4424906541753444e-15,-3.552713678800501e-15,1.7763568394002505e-14,5.551115123125783e-17,-7.105427357601002e-15,-8.881784197001252e-16,-7.105427357601002e-15,3.9968028886505635e-15,-1.5543122344752192e-15,0.0,0.0,0.0
3858,6.661338147750939e-16,-1.7763568394002505e-15,-5.329070518200751e-15,1.1102230246251565e-16,0.0,0.0,9.769962616701378e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3859,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3860,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,0.0,2.6645352591003757e-15,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3861,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3862,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3863,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3864,6.661338147750939e-16,0.0,-1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3865,6.661338147750939e-16,0.0,-3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,-1.7763568394002505e-14,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3866,6.661338147750939e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3867,6.661338147750939e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3868,6.661338147750939e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3869,6.661338147750939e-16,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,6.217248937900877e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3870,-1.1102230246251565e-15,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,7.105427357601002e-15,6.217248937900877e-15,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3871,6.661338147750939e-16,-1.7763568394002505e-15,8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3872,6.661338147750939e-16,5.329070518200751e-15,8.881784197001252e-15,2.220446049250313e-16,-2.842170943040401e-14,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3873,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,-2.220446049250313e-16,0.0,-8.881784197001252e-16,-1.7763568394002505e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3874,7.771561172376096e-15,1.7763568394002505e-15,1.9539925233402755e-14,0.0,0.0,-8.881784197001252e-16,-1.0658141036401503e-14,-3.1086244689504383e-15,1.9984014443252818e-15,0.0,0.0,0.0
3875,-6.439293542825908e-15,1.7763568394002505e-15,-3.730349362740526e-14,-2.220446049250313e-16,2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3876,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,2.842170943040401e-14,-7.993605777301127e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3877,-6.439293542825908e-15,-8.881784197001252e-15,3.730349362740526e-14,0.0,-2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3878,6.661338147750939e-16,0.0,0.0,0.0,0.0,6.217248937900877e-15,3.552713678800501e-15,-3.1086244689504383e-15,1.9984014443252818e-15,0.0,0.0,0.0
3879,-2.886579864025407e-15,0.0,-2.842170943040401e-14,0.0,0.0,6.217248937900877e-15,3.552713678800501e-15,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3880,6.661338147750939e-16,-8.881784197001252e-15,-5.329070518200751e-15,0.0,-2.842170943040401e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3881,-1.1102230246251565e-15,3.552713678800501e-15,-1.7763568394002505e-14,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,3.774758283725532e-15,0.0,0.0,0.0
3882,6.661338147750939e-16,1.7763568394002505e-15,5.329070518200751e-15,1.1102230246251565e-16,-2.842170943040401e-14,-8.881784197001252e-16,-1.0658141036401503e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3883,6.661338147750939e-16,8.881784197001252e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3884,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,1.5987211554602254e-14,0.0,2.220446049250313e-16,0.0,0.0,0.0
3885,6.661338147750939e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,3.552713678800501e-15,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3886,6.661338147750939e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3887,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3888,6.661338147750939e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3889,6.661338147750939e-16,0.0,-1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3890,6.661338147750939e-16,0.0,-1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3891,6.661338147750939e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,1.0658141036401503e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3892,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3893,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3894,2.4424906541753444e-15,0.0,7.105427357601002e-15,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3895,6.661338147750939e-16,5.329070518200751e-15,-1.9539925233402755e-14,0.0,0.0,0.0,9.769962616701378e-15,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3896,6.661338147750939e-16,1.7763568394002505e-15,1.9539925233402755e-14,0.0,0.0,6.217248937900877e-15,-1.0658141036401503e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3897,6.661338147750939e-16,5.329070518200751e-15,-1.9539925233402755e-14,0.0,-2.842170943040401e-14,-7.993605777301127e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3898,6.661338147750939e-16,1.7763568394002505e-15,1.9539925233402755e-14,2.220446049250313e-16,0.0,6.217248937900877e-15,-1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3899,7.771561172376096e-15,-5.329070518200751e-15,-3.730349362740526e-14,-2.220446049250313e-16,-2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3900,7.771561172376096e-15,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,-2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3901,-6.439293542825908e-15,-8.881784197001252e-15,-1.9539925233402755e-14,-2.220446049250313e-16,2.842170943040401e-14,-7.993605777301127e-15,1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3902,-2.886579864025407e-15,5.329070518200751e-15,-1.9539925233402755e-14,-2.220446049250313e-16,0.0,-7.993605777301127e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3903,4.218847493575595e-15,0.0,-4.263256414560601e-14,-2.220446049250313e-16,-2.842170943040401e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3904,4.218847493575595e-15,-5.329070518200751e-15,-2.3092638912203256e-14,-2.220446049250313e-16,0.0,2.6645352591003757e-15,0.0,-3.1086244689504383e-15,2.220446049250313e-16,0.0,0.0,0.0
3905,6.661338147750939e-16,0.0,1.4210854715202004e-14,0.0,0.0,-8.881784197001252e-16,0.0,-3.1086244689504383e-15,2.220446049250313e-16,0.0,0.0,0.0
3906,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,1.4210854715202004e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3907,6.661338147750939e-16,1.7763568394002505e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3908,6.661338147750939e-16,-8.881784197001252e-15,-5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3909,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3910,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3911,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3912,6.661338147750939e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3913,6.661338147750939e-16,0.0,-1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3914,6.661338147750939e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,3.552713678800501e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3915,6.661338147750939e-16,-1.7763568394002505e-15,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3916,6.661338147750939e-16,-1.7763568394002505e-15,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3917,6.661338147750939e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,3.552713678800501e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3918,6.661338147750939e-16,0.0,-7.105427357601002e-15,5.551115123125783e-17,1.4210854715202004e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3919,-2.886579864025407e-15,-1.7763568394002505e-15,-1.9539925233402755e-14,-2.220446049250313e-16,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3920,6.661338147750939e-16,-5.329070518200751e-15,1.9539925233402755e-14,-2.220446049250313e-16,2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3921,-2.886579864025407e-15,8.881784197001252e-15,-3.730349362740526e-14,0.0,0.0,6.217248937900877e-15,-1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3922,7.771561172376096e-15,1.7763568394002505e-15,1.9539925233402755e-14,0.0,-2.842170943040401e-14,6.217248937900877e-15,1.4210854715202004e-14,7.549516567451064e-15,1.9984014443252818e-15,0.0,0.0,0.0
3923,7.771561172376096e-15,1.7763568394002505e-15,1.9539925233402755e-14,2.220446049250313e-16,2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,7.549516567451064e-15,1.9984014443252818e-15,0.0,0.0,0.0
3924,6.661338147750939e-16,-2.3092638912203256e-14,3.730349362740526e-14,0.0,-2.842170943040401e-14,6.217248937900877e-15,-1.4210854715202004e-14,7.549516567451064e-15,1.9984014443252818e-15,0.0,0.0,0.0
3925,7.771561172376096e-15,5.329070518200751e-15,9.414691248821327e-14,0.0,2.842170943040401e-14,-7.993605777301127e-15,-1.4210854715202004e-14,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3926,6.661338147750939e-16,-8.881784197001252e-15,-1.9539925233402755e-14,2.220446049250313e-16,2.842170943040401e-14,-7.993605777301127e-15,0.0,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3927,6.661338147750939e-16,-1.7763568394002505e-15,3.730349362740526e-14,0.0,2.842170943040401e-14,-7.993605777301127e-15,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3928,-2.886579864025407e-15,1.7763568394002505e-15,5.329070518200751e-15,2.220446049250313e-16,-2.842170943040401e-14,-8.881784197001252e-16,0.0,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3929,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,4.6629367034256575e-15,0.0,0.0,0.0
3930,6.661338147750939e-16,-1.7763568394002505e-15,-1.9539925233402755e-14,0.0,-2.842170943040401e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,0.0
3931,6.661338147750939e-16,-1.7763568394002505e-15,-5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3932,6.661338147750939e-16,8.881784197001252e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0
3933,6.661338147750939e-16,8.881784197001252e-15,-8.881784197001252e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3934,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
3935,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,-1.4210854715202004e-14,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3936,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3937,6.661338147750939e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3938,6.661338147750939e-16,0.0,5.329070518200751e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3939,6.661338147750939e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-8.881784197001252e-16,0.0,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3940,6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,6.217248937900877e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3941,-2.886579864025407e-15,0.0,5.329070518200751e-15,0.0,0.0,0.0,2.6645352591003757e-15,4.440892098500626e-16,-1.5543122344752192e-15,0.0,0.0,0.0
3942,-1.1102230246251565e-15,-1.7763568394002505e-15,1.2434497875801753e-14,0.0,0.0,6.217248937900877e-15,0.0,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3943,6.661338147750939e-16,1.7763568394002505e-15,1.9539925233402755e-14,0.0,0.0,-8.881784197001252e-16,0.0,-3.1086244689504383e-15,1.9984014443252818e-15,0.0,0.0,0.0
3944,6.661338147750939e-16,5.329070518200751e-15,-1.9539925233402755e-14,0.0,0.0,6.217248937900877e-15,3.552713678800501e-15,4.440892098500626e-16,1.9984014443252818e-15,0.0,0.0,0.0
3945,6.661338147750939e-16,-5.329070518200751e-15,-3.730349362740526e-14,2.220446049250313e-16,0.0,-7.993605777301127e-15,3.552713678800501e-15,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3946,6.661338147750939e-16,-8.881784197001252e-15,3.730349362740526e-14,-2.220446049250313e-16,-2.842170943040401e-14,-7.993605777301127e-15,1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3947,6.661338147750939e-16,-8.881784197001252e-15,-1.9539925233402755e-14,0.0,2.842170943040401e-14,-7.993605777301127e-15,-1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
3948,6.661338147750939e-16,-8.881784197001252e-15,-1.9539925233402755e-14,0.0,2.842170943040401e-14,-7.993605777301127e-15,-1.4210854715202004e-14,3.9968028886505635e-15,1.9984014443252818e-15,0.0,0.0,0.0
