,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,SKN solar pv,SKN wind,BRB solar pv,BRB wind
4206,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.048,0.608,0.0416,0.6432,0.036,0.6336,0.0392,0.0432,0.6168,0.0512,0.6032
4207,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5976,0.1576,0.5912,0.1416,0.6328,0.1352,0.6248,0.1416,0.1544,0.6064,0.1552,0.5952
4208,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5896,0.2688,0.584,0.2592,0.6312,0.2616,0.6264,0.2664,0.276,0.5928,0.2816,0.5976
4209,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5784,0.3584,0.5808,0.36,0.6336,0.376,0.6304,0.3768,0.364,0.58,0.3704,0.6024
4210,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.568,0.448,0.5736,0.4352,0.6312,0.4536,0.632,0.4488,0.4312,0.5664,0.44,0.6056
4211,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.56,0.4808,0.568,0.4816,0.6288,0.492,0.628,0.496,0.4632,0.5616,0.4656,0.5992
4212,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5592,0.4936,0.572,0.4816,0.6248,0.4888,0.6224,0.4944,0.4824,0.5456,0.4584,0.5856
4213,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5552,0.4648,0.5672,0.4528,0.6168,0.4544,0.6152,0.4488,0.4432,0.5208,0.4128,0.5728
4214,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5392,0.4024,0.5568,0.3896,0.6056,0.3896,0.6064,0.3776,0.3784,0.5048,0.3328,0.5616
4215,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5208,0.2976,0.5408,0.2928,0.5992,0.2952,0.6016,0.2848,0.2872,0.4992,0.2392,0.552
4216,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5072,0.18,0.5248,0.1736,0.5944,0.1792,0.5984,0.1688,0.1768,0.4936,0.1352,0.544
4217,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5008,0.0664,0.5112,0.0632,0.5832,0.0648,0.588,0.0576,0.0672,0.4832,0.0408,0.5384
4218,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4984,0.0032,0.5032,0.0024,0.5688,0.0016,0.5728,0.0008,0.004,0.4704,0.0,0.5416
4219,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4976,0.0,0.504,0.0,0.5648,0.0,0.5664,0.0,0.0,0.464,0.0,0.5568
4220,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4928,0.0,0.5,0.0,0.5592,0.0,0.5632,0.0,0.0,0.4656,0.0,0.572
4221,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4904,0.0,0.496,0.0,0.5528,0.0,0.56,0.0,0.0,0.4704,0.0,0.5856
4222,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.492,0.0,0.5032,0.0,0.5552,0.0,0.564,0.0,0.0,0.4664,0.0,0.5992
4223,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5104,0.0,0.5232,0.0,0.5736,0.0,0.5752,0.0,0.0,0.4688,0.0,0.6072
4224,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5336,0.0,0.5488,0.0,0.5984,0.0,0.5928,0.0,0.0,0.4952,0.0,0.6136
4225,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5536,0.0,0.5616,0.0,0.624,0.0,0.6112,0.0,0.0,0.5272,0.0,0.6176
4226,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5776,0.0,0.5864,0.0,0.6472,0.0,0.6344,0.0,0.0,0.5624,0.0,0.62
4227,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6016,0.0,0.6144,0.0,0.6608,0.0,0.6544,0.0,0.0,0.5904,0.0,0.6232
4228,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6168,0.0,0.6312,0.0,0.668,0.0,0.6656,0.0,0.0,0.6024,0.0,0.632
4229,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.0,0.624,0.0,0.656,0.0,0.6568,0.0,0.0,0.5968,0.0,0.6368
4230,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5992,0.0448,0.6056,0.0424,0.6368,0.0416,0.6368,0.044,0.04,0.584,0.0472,0.6408
4231,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5784,0.1576,0.5856,0.1496,0.62,0.1544,0.6216,0.1592,0.1456,0.5672,0.1496,0.6416
4232,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5488,0.2808,0.5592,0.2832,0.6056,0.2792,0.612,0.2808,0.2664,0.5464,0.276,0.6352
4233,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.516,0.3928,0.532,0.3928,0.5896,0.388,0.5992,0.3944,0.3736,0.5168,0.376,0.6136
4234,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4768,0.4704,0.5024,0.4528,0.5656,0.4608,0.5768,0.4712,0.4528,0.4824,0.4544,0.5816
4235,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4408,0.5112,0.4776,0.484,0.544,0.5032,0.5536,0.516,0.4992,0.4576,0.4856,0.5512
4236,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4128,0.5224,0.4536,0.4872,0.5296,0.504,0.5344,0.5208,0.5088,0.4408,0.484,0.5256
4237,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4912,0.436,0.4552,0.5184,0.4592,0.5224,0.4856,0.4752,0.4208,0.448,0.5056
4238,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3952,0.424,0.4264,0.4176,0.512,0.3936,0.5144,0.404,0.3904,0.3896,0.3968,0.492
4239,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3904,0.3192,0.4248,0.3144,0.5104,0.2912,0.5128,0.2952,0.2848,0.3536,0.2952,0.4832
4240,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3856,0.1904,0.4248,0.1872,0.5112,0.1696,0.5144,0.1672,0.1824,0.3224,0.1704,0.4808
4241,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.372,0.0712,0.4216,0.0664,0.5064,0.0544,0.5144,0.0536,0.0792,0.3088,0.052,0.4832
4242,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3528,0.004,0.4136,0.0024,0.4944,0.0008,0.508,0.0008,0.0048,0.3216,0.0,0.4952
4243,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3512,0.0,0.4008,0.0,0.4824,0.0,0.504,0.0,0.0,0.3552,0.0,0.5192
4244,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3816,0.0,0.3936,0.0,0.4808,0.0,0.5048,0.0,0.0,0.3976,0.0,0.5448
4245,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.428,0.0,0.4072,0.0,0.4864,0.0,0.504,0.0,0.0,0.436,0.0,0.564
4246,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4584,0.0,0.444,0.0,0.492,0.0,0.5,0.0,0.0,0.4656,0.0,0.5736
4247,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4656,0.0,0.464,0.0,0.5048,0.0,0.5016,0.0,0.0,0.4744,0.0,0.5664
4248,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4624,0.0,0.4704,0.0,0.52,0.0,0.5184,0.0,0.0,0.472,0.0,0.5536
4249,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4496,0.0,0.4784,0.0,0.54,0.0,0.5344,0.0,0.0,0.4648,0.0,0.5416
4250,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4392,0.0,0.4736,0.0,0.5504,0.0,0.5432,0.0,0.0,0.4536,0.0,0.5328
4251,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4312,0.0,0.4688,0.0,0.5504,0.0,0.548,0.0,0.0,0.4384,0.0,0.5288
4252,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4184,0.0,0.4696,0.0,0.5472,0.0,0.5472,0.0,0.0,0.4104,0.0,0.5304
4253,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4016,0.0,0.468,0.0,0.5448,0.0,0.5424,0.0,0.0,0.3888,0.0,0.5456
4254,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3912,0.0464,0.4536,0.0504,0.5368,0.0464,0.5408,0.0472,0.044,0.3728,0.0552,0.5712
4255,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3816,0.156,0.444,0.1624,0.532,0.1648,0.5456,0.1584,0.1536,0.352,0.1592,0.592
4256,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3688,0.2888,0.4384,0.2944,0.5384,0.3024,0.5584,0.2832,0.2824,0.3328,0.272,0.5952
4257,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3568,0.404,0.4336,0.4008,0.5392,0.4128,0.5632,0.3832,0.3928,0.3144,0.3592,0.588
4258,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3448,0.4808,0.4232,0.4808,0.5312,0.4904,0.556,0.472,0.4712,0.2968,0.4584,0.5768
4259,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3264,0.5272,0.4,0.528,0.504,0.5288,0.536,0.5192,0.5168,0.2816,0.4984,0.5592
4260,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3096,0.5336,0.3736,0.5344,0.4728,0.528,0.5064,0.5232,0.5264,0.2648,0.5016,0.5344
4261,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2952,0.5032,0.356,0.5,0.4536,0.4752,0.4856,0.464,0.4976,0.244,0.4792,0.5104
4262,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2864,0.4352,0.3544,0.4224,0.4472,0.356,0.476,0.3584,0.4312,0.2288,0.4104,0.4968
4263,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.288,0.3336,0.3616,0.3128,0.4472,0.2464,0.472,0.2384,0.332,0.2296,0.3048,0.5032
4264,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3048,0.208,0.3752,0.1824,0.4568,0.1512,0.4784,0.1344,0.1968,0.2488,0.1768,0.52
4265,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3248,0.0784,0.3896,0.0712,0.4752,0.0672,0.4912,0.0496,0.0744,0.2752,0.0536,0.5336
4266,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.34,0.004,0.4088,0.0024,0.4944,0.0024,0.5024,0.0008,0.0048,0.2904,0.0,0.5416
4267,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3504,0.0,0.42,0.0,0.508,0.0,0.5144,0.0,0.0,0.3056,0.0,0.552
4268,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3528,0.0,0.4248,0.0,0.512,0.0,0.5288,0.0,0.0,0.328,0.0,0.5552
4269,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3576,0.0,0.4216,0.0,0.5032,0.0,0.5304,0.0,0.0,0.3544,0.0,0.5424
4270,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3784,0.0,0.4248,0.0,0.4912,0.0,0.5144,0.0,0.0,0.372,0.0,0.5304
4271,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3976,0.0,0.4408,0.0,0.5008,0.0,0.5088,0.0,0.0,0.3848,0.0,0.5232
4272,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4096,0.0,0.4552,0.0,0.5304,0.0,0.528,0.0,0.0,0.4008,0.0,0.512
4273,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4248,0.0,0.4808,0.0,0.556,0.0,0.5504,0.0,0.0,0.4104,0.0,0.5064
4274,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4416,0.0,0.4976,0.0,0.5696,0.0,0.5656,0.0,0.0,0.4144,0.0,0.524
4275,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4528,0.0,0.5176,0.0,0.5864,0.0,0.5824,0.0,0.0,0.4104,0.0,0.5432
4276,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4648,0.0,0.556,0.0,0.6104,0.0,0.6064,0.0,0.0,0.3944,0.0,0.552
4277,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4736,0.0,0.576,0.0,0.6232,0.0,0.6192,0.0,0.0,0.3848,0.0,0.56
4278,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.0496,0.5792,0.048,0.628,0.0472,0.6256,0.044,0.0432,0.388,0.048,0.58
4279,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4944,0.1608,0.5744,0.1656,0.6224,0.1184,0.6248,0.1304,0.1488,0.3944,0.1448,0.6016
4280,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5072,0.276,0.568,0.2712,0.6048,0.196,0.6144,0.2128,0.268,0.4032,0.2528,0.6208
4281,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5192,0.3888,0.5592,0.3928,0.596,0.2872,0.6016,0.292,0.3832,0.4176,0.3528,0.6344
4282,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5272,0.4856,0.5528,0.476,0.5984,0.3768,0.5984,0.3696,0.4728,0.448,0.4088,0.64
4283,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5184,0.5296,0.5336,0.5288,0.5952,0.4808,0.5952,0.424,0.504,0.4696,0.4432,0.6352
4284,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5376,0.5064,0.5424,0.5768,0.532,0.584,0.4576,0.5096,0.464,0.4576,0.6248
4285,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.48,0.504,0.4816,0.5104,0.5536,0.5064,0.5752,0.44,0.468,0.4472,0.4504,0.6248
4286,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4584,0.432,0.4576,0.4368,0.5312,0.432,0.5648,0.38,0.372,0.4376,0.372,0.632
4287,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4528,0.3256,0.4416,0.3296,0.5192,0.3248,0.5536,0.2936,0.2392,0.4384,0.2816,0.6328
4288,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4536,0.1752,0.4432,0.1976,0.524,0.1992,0.5552,0.1824,0.1272,0.4384,0.16,0.628
4289,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4552,0.056,0.4568,0.0712,0.5408,0.0704,0.5648,0.0616,0.052,0.4496,0.0472,0.6256
4290,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4568,0.0024,0.4712,0.0024,0.5552,0.0024,0.5736,0.0008,0.0032,0.464,0.0,0.6224
4291,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.472,0.0,0.4896,0.0,0.5744,0.0,0.5888,0.0,0.0,0.4656,0.0,0.624
4292,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.48,0.0,0.5,0.0,0.5848,0.0,0.6,0.0,0.0,0.468,0.0,0.6272
4293,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4776,0.0,0.508,0.0,0.5912,0.0,0.608,0.0,0.0,0.4864,0.0,0.64
4294,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4744,0.0,0.5088,0.0,0.588,0.0,0.604,0.0,0.0,0.5056,0.0,0.6528
4295,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4824,0.0,0.5056,0.0,0.5928,0.0,0.6128,0.0,0.0,0.5192,0.0,0.6624
4296,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.512,0.0,0.5304,0.0,0.6192,0.0,0.64,0.0,0.0,0.5208,0.0,0.6672
4297,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5344,0.0,0.5672,0.0,0.64,0.0,0.6568,0.0,0.0,0.5104,0.0,0.6696
4298,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5344,0.0,0.5904,0.0,0.6504,0.0,0.6608,0.0,0.0,0.5024,0.0,0.6784
4299,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.532,0.0,0.6104,0.0,0.6616,0.0,0.6656,0.0,0.0,0.4992,0.0,0.6936
4300,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5448,0.0,0.624,0.0,0.676,0.0,0.6776,0.0,0.0,0.5072,0.0,0.7056
4301,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5608,0.0,0.6248,0.0,0.68,0.0,0.684,0.0,0.0,0.5144,0.0,0.7072
4302,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5656,0.0424,0.6184,0.0376,0.6784,0.0432,0.6832,0.0464,0.0224,0.524,0.0528,0.7016
4303,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5544,0.132,0.604,0.1176,0.668,0.1408,0.6744,0.1584,0.0784,0.5288,0.1672,0.6928
4304,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5344,0.2248,0.5888,0.2,0.6552,0.2472,0.664,0.268,0.1464,0.5272,0.2928,0.6864
4305,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5232,0.3016,0.5696,0.2784,0.6456,0.336,0.6552,0.372,0.2144,0.5248,0.396,0.6848
4306,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.3664,0.5624,0.3448,0.6408,0.408,0.652,0.444,0.2792,0.5208,0.464,0.6848
4307,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5112,0.3944,0.5552,0.3816,0.636,0.4496,0.648,0.4696,0.3288,0.5096,0.4912,0.68
4308,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5016,0.3976,0.5496,0.3872,0.632,0.452,0.6448,0.4696,0.3664,0.4928,0.484,0.6728
4309,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4952,0.376,0.5496,0.3624,0.6312,0.4144,0.644,0.4288,0.372,0.4776,0.4632,0.6704
4310,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4872,0.3288,0.548,0.2984,0.6312,0.3304,0.6448,0.3392,0.3384,0.4672,0.3736,0.6752
4311,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.2608,0.5432,0.2208,0.632,0.232,0.6472,0.2376,0.264,0.4552,0.2728,0.68
4312,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.1688,0.5376,0.1344,0.628,0.1304,0.6496,0.1288,0.1616,0.4448,0.1616,0.684
4313,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4768,0.068,0.5232,0.0496,0.6208,0.0456,0.6456,0.0424,0.064,0.4408,0.0496,0.6896
4314,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4592,0.0032,0.5088,0.0016,0.6152,0.0008,0.6392,0.0,0.004,0.4456,0.0,0.6952
4315,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4456,0.0,0.5072,0.0,0.6184,0.0,0.6368,0.0,0.0,0.4576,0.0,0.7
4316,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4544,0.0,0.52,0.0,0.6248,0.0,0.6384,0.0,0.0,0.4704,0.0,0.7032
4317,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4776,0.0,0.5352,0.0,0.6264,0.0,0.6392,0.0,0.0,0.484,0.0,0.704
4318,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4992,0.0,0.5416,0.0,0.6152,0.0,0.6328,0.0,0.0,0.4944,0.0,0.7016
4319,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5392,0.0,0.5504,0.0,0.6248,0.0,0.6432,0.0,0.0,0.5184,0.0,0.7008
4320,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5984,0.0,0.6008,0.0,0.6552,0.0,0.6664,0.0,0.0,0.5744,0.0,0.6992
4321,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6352,0.0,0.6384,0.0,0.6744,0.0,0.6816,0.0,0.0,0.6264,0.0,0.6936
4322,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6512,0.0,0.6544,0.0,0.6888,0.0,0.6928,0.0,0.0,0.6416,0.0,0.6888
4323,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6528,0.0,0.6616,0.0,0.6968,0.0,0.7024,0.0,0.0,0.6408,0.0,0.6872
4324,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6536,0.0,0.6696,0.0,0.7056,0.0,0.7128,0.0,0.0,0.64,0.0,0.692
4325,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6424,0.0,0.6616,0.0,0.7048,0.0,0.7136,0.0,0.0,0.6264,0.0,0.7
4326,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.624,0.04,0.6488,0.0408,0.704,0.044,0.7152,0.048,0.0344,0.6032,0.0528,0.7048
4327,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.616,0.1432,0.6504,0.1432,0.708,0.1456,0.7192,0.156,0.136,0.5912,0.1688,0.7056
4328,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6192,0.2688,0.6544,0.2704,0.7104,0.2784,0.72,0.2848,0.2688,0.5936,0.284,0.7088
4329,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.3696,0.6496,0.3712,0.7096,0.388,0.7184,0.3824,0.384,0.5936,0.3888,0.712
4330,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5984,0.4488,0.6408,0.4512,0.7072,0.4672,0.7184,0.4432,0.4672,0.5808,0.4568,0.7136
4331,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5848,0.496,0.6344,0.4952,0.7032,0.504,0.7152,0.4912,0.516,0.5664,0.4968,0.708
4332,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5744,0.5056,0.628,0.512,0.6976,0.504,0.7072,0.4904,0.5272,0.5584,0.4896,0.6992
4333,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5584,0.4664,0.616,0.4872,0.6888,0.472,0.696,0.4512,0.5008,0.5456,0.4576,0.688
4334,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5352,0.4104,0.5968,0.4304,0.6752,0.4184,0.684,0.3848,0.4416,0.5296,0.3968,0.6744
4335,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5128,0.3288,0.5784,0.3328,0.6608,0.3272,0.6712,0.2952,0.3456,0.5064,0.2944,0.668
4336,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5024,0.2128,0.564,0.204,0.648,0.2032,0.66,0.1856,0.2216,0.4816,0.1696,0.6632
4337,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4912,0.0824,0.5536,0.0736,0.6312,0.0728,0.6432,0.068,0.0896,0.456,0.0536,0.6592
4338,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4728,0.004,0.5248,0.0024,0.6008,0.0024,0.6136,0.0016,0.0056,0.424,0.0,0.6496
4339,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4464,0.0,0.4744,0.0,0.5608,0.0,0.584,0.0,0.0,0.3976,0.0,0.6384
4340,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4088,0.0,0.4272,0.0,0.5312,0.0,0.5624,0.0,0.0,0.3688,0.0,0.6272
4341,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3688,0.0,0.3896,0.0,0.5152,0.0,0.544,0.0,0.0,0.3424,0.0,0.6152
4342,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3192,0.0,0.364,0.0,0.4952,0.0,0.5192,0.0,0.0,0.3088,0.0,0.6
4343,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3008,0.0,0.3728,0.0,0.4976,0.0,0.5088,0.0,0.0,0.2808,0.0,0.5888
4344,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.32,0.0,0.4128,0.0,0.5208,0.0,0.5224,0.0,0.0,0.2816,0.0,0.5808
4345,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3536,0.0,0.4528,0.0,0.5496,0.0,0.5416,0.0,0.0,0.3008,0.0,0.5656
4346,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3976,0.0,0.4888,0.0,0.5736,0.0,0.5584,0.0,0.0,0.3304,0.0,0.5552
4347,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4464,0.0,0.52,0.0,0.6016,0.0,0.584,0.0,0.0,0.376,0.0,0.548
4348,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4896,0.0,0.552,0.0,0.6288,0.0,0.6104,0.0,0.0,0.428,0.0,0.552
4349,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5104,0.0,0.5624,0.0,0.64,0.0,0.6224,0.0,0.0,0.468,0.0,0.552
4350,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5184,0.0488,0.564,0.0488,0.6392,0.0464,0.624,0.0464,0.0456,0.4888,0.0536,0.5544
4351,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5208,0.172,0.564,0.1704,0.6272,0.1672,0.62,0.1544,0.1688,0.4856,0.1632,0.5648
4352,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5096,0.3,0.552,0.3016,0.612,0.2928,0.6136,0.2776,0.2992,0.4616,0.2696,0.576
4353,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4888,0.4072,0.532,0.4088,0.5944,0.3976,0.6032,0.3792,0.4088,0.4408,0.3584,0.5848
4354,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4696,0.4872,0.5088,0.4792,0.576,0.4624,0.5872,0.4608,0.488,0.4328,0.4248,0.584
4355,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4608,0.5288,0.4936,0.5184,0.5536,0.5072,0.56,0.4936,0.5312,0.4288,0.4528,0.56
4356,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4528,0.5432,0.4816,0.512,0.5296,0.5048,0.528,0.496,0.544,0.4136,0.4544,0.5264
4357,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4376,0.5112,0.4664,0.4816,0.5032,0.4624,0.5,0.456,0.512,0.3832,0.4248,0.4992
4358,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4128,0.44,0.4432,0.4032,0.4768,0.3904,0.4736,0.3888,0.4464,0.3408,0.3568,0.4768
