,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG diesel,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
8059,-0.0,-0.0,14.95,17.680000000000003,35.535000000000004,15.775,-0.0,-0.0,1.94,-0.0,65.94999999999999,15.0,50.0,100.05000000000001,-0.0,10.0,6.6,8.4,63.1,62.5,-0.0,41.4,50.0,-0.0,31.5,-0.0,24.799999999999997,109.17999999999999,-0.0,22.419999999999998,10.0,-0.0,-0.0,13.689016499027879,-0.0,7.810983500972121,-0.0,-0.0,17.25,14.149999999999999
8060,-0.0,-0.0,15.049999999999999,16.53,34.295,15.975,-0.0,-0.0,1.94,-0.0,51.250000000000014,15.0,50.0,104.24999999999999,-0.0,10.0,6.6,8.4,58.699999999999996,62.5,-0.0,41.4,50.0,-0.0,32.9,-0.0,21.700000000000003,104.05600000000001,-0.0,24.244,10.0,-0.0,-0.0,14.430298980924693,-0.0,6.869701019075308,-0.0,-0.0,17.07,13.93
8061,-0.0,-0.0,14.899999999999999,16.040000000000003,33.315,15.925,-0.0,-0.0,1.83,-0.0,41.80000000000001,15.0,50.0,106.19999999999999,-0.0,10.0,6.6,7.800000000000001,49.50000000000001,62.5,-0.0,41.4,50.0,-0.0,33.6,-0.0,19.6,100.25399999999999,-0.0,25.346,10.0,-0.0,-0.0,14.924487302189238,-0.0,5.675512697810763,-0.0,-0.0,16.71,12.59
8062,-0.0,-0.0,14.575,15.004999999999999,31.854999999999997,15.725,-0.0,-0.0,1.77,-0.0,32.55,15.0,50.0,106.64999999999999,-0.0,10.0,6.6,7.300000000000001,43.29999999999999,62.5,-0.0,41.4,50.0,-0.0,33.6,-0.0,18.0,95.488,-0.0,25.612000000000002,10.0,-0.0,-0.0,15.221000294947965,-0.0,4.278999705052035,-0.0,-0.0,16.11,12.190000000000001
8063,-0.0,-0.0,14.85,13.03,27.689999999999998,16.25,-0.0,-0.0,1.63,-0.0,14.949999999999989,15.0,50.0,111.15,-0.0,10.0,6.6,6.1,26.199999999999996,65.9,-0.0,41.4,50.0,-0.0,34.5,-0.0,12.600000000000001,86.14599999999999,-0.0,25.954,10.0,-0.0,-0.0,15.962282776844782,-0.0,2.137717223155219,-0.0,-0.0,15.51,11.49
8064,-0.0,-0.0,15.65,10.15,23.250000000000004,17.2,-0.0,-0.0,1.54,-0.0,-0.0,15.0,50.0,116.10000000000001,-0.0,6.3999999999999915,6.6,5.4,7.899999999999999,71.39999999999999,-0.0,41.4,50.0,-0.0,35.75,-0.0,8.25,77.06,-0.0,25.840000000000003,10.0,-0.0,-0.0,16.703565258741598,-0.0,0.5964347412584026,-0.0,-0.0,15.0,9.8
8065,-0.0,-0.0,16.5,7.870000000000001,21.470000000000002,17.95,-0.0,-0.0,1.46,-0.0,-0.0,15.0,46.499999999999986,118.2,-0.0,-0.0,6.6,5.0,-0.0,75.0,-0.0,38.80000000000001,50.0,-0.0,36.449999999999996,-0.0,6.750000000000007,72.858,-0.0,25.042,10.0,-0.0,-0.0,16.2,-0.0,-0.0,-0.0,-0.0,14.67,9.33
8066,-0.0,-0.0,17.349999999999998,6.590000000000003,19.654999999999998,18.675,-0.0,-0.0,1.43,-0.0,-0.0,15.0,41.849999999999994,120.15,-0.0,-0.0,6.6,4.4,-0.0,77.10000000000001,-0.0,32.39999999999999,50.0,-0.0,36.8,-0.0,4.100000000000001,71.756,-0.0,24.244,10.0,-0.0,-0.0,16.0,-0.0,-0.0,-0.0,-0.0,14.549999999999999,8.65
8067,-0.0,-0.0,18.175,5.555,17.955,19.375,-0.0,-0.0,1.43,-0.0,-0.0,15.0,37.0,122.1,-0.0,-0.0,6.6,4.5,-0.0,78.7,-0.0,28.299999999999997,50.0,-0.0,37.15,-0.0,3.8500000000000014,69.922,-0.0,23.978,10.0,-0.0,-0.0,15.8,-0.0,-0.0,-0.0,-0.0,15.0,7.5
8068,-0.0,-0.0,19.0,5.5,18.47,20.1,-0.0,-0.0,1.47,-0.0,-0.0,15.0,36.849999999999994,124.35,-0.0,-0.0,6.6,4.700000000000001,-0.0,80.0,-0.0,31.599999999999994,50.0,-0.0,37.5,-0.0,4.799999999999997,73.342,-0.0,24.358,10.0,-0.0,-0.0,16.4,-0.0,-0.0,-0.0,-0.0,15.84,7.760000000000002
8069,-0.0,-0.0,19.6,7.529999999999998,22.61,20.4,-0.0,-0.0,1.63,-0.0,1.200000000000017,15.0,50.0,124.19999999999999,-0.0,10.0,6.6,6.0,10.500000000000007,78.9,-0.0,41.4,50.0,-0.0,36.8,-0.0,10.400000000000006,84.428,-0.0,24.472,10.0,-0.0,-0.0,17.02478766756355,-0.0,0.975212332436449,-0.0,-0.0,16.650000000000002,9.45
8070,-0.0,0.013818493150684933,19.925,9.651181506849314,26.260349397590357,20.45,0.33965060240963857,-0.0,1.788656069364162,0.0013439306358381507,16.4465909090909,15.0,50.0,122.85,1.9034090909090906,10.0,6.6,7.4,27.17071240105539,75.7,4.329287598944591,41.4,50.0,-0.0,35.35,0.47052341597796155,15.679476584022034,87.97999999999999,9.686000000000002,24.434,10.0,-0.0,0.10459938241508202,16.53059934629901,-0.0,3.264801271285907,-0.0,0.11849275362318834,17.31,11.671507246376814
8071,-0.0,2.266232876712329,20.025000000000002,9.728767123287671,9.55418072289157,20.599999999999998,20.265819277108434,-0.0,1.8516040462427745,0.07839595375722545,-0.0,15.0,36.540909090909096,122.24999999999999,60.9090909090909,-0.0,6.6,8.1,-0.0,72.6,66.48548812664906,23.214511873350972,50.0,-0.0,33.7,7.1250688705234175,14.174931129476576,28.245999999999995,79.15800000000002,24.396,10.0,-0.0,1.7607562706538806,15.912863944718328,-0.0,3.72637978462779,-0.0,1.785855072463767,18.36,10.654144927536235
