,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,MSR wind,MSR solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,LCA wind,LCA solar pv,SKN wind,SKN solar pv,SVG wind,SVG solar pv,GRD wind,GRD solar pv,BRB wind,BRB solar pv
7678,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6096,0.0,0.594933334,0.0,0.5648,0.0,0.56,0.0,0.5464,0.0,0.5304,0.0,0.6104,0.0,0.4896,0.0,0.624,0.0,0.5504,0.0
7679,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0,0.600266666,0.0,0.5744,0.0,0.5752,0.0,0.564,0.0,0.5416,0.0,0.6136,0.0,0.5008,0.0,0.608,0.0,0.556,0.0
7680,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6096,0.0,0.600533334,0.0,0.5824,0.0,0.584,0.0,0.5712,0.0,0.54,0.0,0.6096,0.0,0.4904,0.0,0.5896,0.0,0.54,0.0
7681,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5928,0.0,0.585333334,0.0,0.5752,0.0,0.5736,0.0,0.56,0.0,0.5192,0.0,0.588,0.0,0.4656,0.0,0.5824,0.0,0.5176,0.0
7682,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5728,0.0,0.567466666,0.0,0.5688,0.0,0.572,0.0,0.5616,0.0,0.5144,0.0,0.5608,0.0,0.4408,0.0,0.5904,0.0,0.5072,0.0
7683,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5672,0.0,0.5632,0.0,0.5816,0.0,0.5936,0.0,0.588,0.0,0.5416,0.0,0.5408,0.0,0.4432,0.0,0.6064,0.0,0.5088,0.0
7684,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5792,0.0,0.575466666,0.0,0.6096,0.0,0.624,0.0,0.62,0.0,0.5848,0.0,0.5376,0.0,0.488,0.0,0.6184,0.0,0.4824,0.0
7685,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5912,0.0,0.587733334,0.0,0.6296,0.0,0.6456,0.0,0.6392,0.0,0.616,0.0,0.5424,0.0,0.5248,0.0,0.6144,0.0,0.4328,0.0
7686,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.596,0.0048,0.592,0.004,0.6336,0.0064,0.6576,0.008,0.652,0.0096,0.6328,0.012,0.5464,0.0024,0.54,0.012,0.5928,0.0056,0.4296,0.0128
7687,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5952,0.144,0.592266666,0.136,0.6296,0.1352,0.6616,0.1344,0.6616,0.1352,0.6392,0.1496,0.552,0.1272,0.5528,0.1496,0.5696,0.1192,0.4832,0.1304
7688,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5928,0.3176,0.593066666,0.308,0.6272,0.3032,0.6624,0.296,0.6688,0.276,0.624,0.296,0.5592,0.3024,0.5544,0.3224,0.548,0.2992,0.5504,0.2808
7689,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5816,0.4336,0.586133334,0.4272,0.616,0.424,0.656,0.3992,0.6712,0.3528,0.5952,0.3776,0.5608,0.4328,0.54,0.4416,0.5256,0.44,0.5848,0.4392
7690,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5584,0.5296,0.566933334,0.5208,0.5936,0.4864,0.6464,0.4776,0.6728,0.3512,0.5672,0.3984,0.5488,0.5264,0.508,0.4904,0.5088,0.5272,0.5896,0.532
7691,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5256,0.5784,0.537333334,0.568,0.5672,0.5312,0.6392,0.5144,0.6792,0.328,0.552,0.416,0.5192,0.5752,0.4392,0.5664,0.5048,0.5656,0.588,0.5504
7692,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.584,0.4992,0.5576,0.5392,0.5416,0.6384,0.5176,0.6904,0.332,0.5464,0.3944,0.4744,0.5712,0.3824,0.5704,0.5104,0.5752,0.5872,0.5256
7693,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4312,0.5528,0.452533334,0.5264,0.5048,0.5208,0.636,0.4904,0.6936,0.3528,0.5544,0.376,0.4216,0.5384,0.3776,0.5416,0.5128,0.5504,0.5848,0.5064
7694,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3896,0.48,0.417866666,0.4648,0.48,0.4536,0.6328,0.4336,0.6848,0.3352,0.5768,0.3576,0.384,0.4704,0.4032,0.4864,0.5248,0.48,0.568,0.4384
7695,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.368,0.3648,0.403466666,0.3536,0.4728,0.3552,0.6312,0.3392,0.668,0.2792,0.5968,0.3016,0.3696,0.3616,0.4336,0.372,0.5464,0.3656,0.5504,0.3464
7696,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3664,0.2104,0.404266666,0.2072,0.472,0.1976,0.6232,0.192,0.6472,0.1712,0.6128,0.184,0.3744,0.2128,0.4696,0.212,0.568,0.2072,0.5416,0.1936
7697,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3784,0.0232,0.4136,0.0256,0.4696,0.0216,0.6048,0.0208,0.6232,0.0184,0.616,0.0208,0.3928,0.0288,0.4992,0.0272,0.5992,0.0304,0.5384,0.016
7698,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4088,0.0,0.436266666,0.0,0.4768,0.0,0.5976,0.0,0.6112,0.0,0.6112,0.0,0.4232,0.0,0.5264,0.0,0.6224,0.0,0.5384,0.0
7699,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4472,0.0,0.466666666,0.0,0.4936,0.0,0.6008,0.0,0.6168,0.0,0.6128,0.0,0.4592,0.0,0.5504,0.0,0.6048,0.0,0.5424,0.0
7700,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4792,0.0,0.490133334,0.0,0.5016,0.0,0.5928,0.0,0.6064,0.0,0.612,0.0,0.4896,0.0,0.5616,0.0,0.556,0.0,0.5496,0.0
7701,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.0,0.4976,0.0,0.488,0.0,0.56,0.0,0.5704,0.0,0.596,0.0,0.5088,0.0,0.5584,0.0,0.5056,0.0,0.556,0.0
7702,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4968,0.0,0.4872,0.0,0.448,0.0,0.4848,0.0,0.5072,0.0,0.5704,0.0,0.5168,0.0,0.5472,0.0,0.4656,0.0,0.552,0.0
7703,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4968,0.0,0.484266666,0.0,0.4328,0.0,0.3888,0.0,0.4408,0.0,0.5592,0.0,0.5232,0.0,0.552,0.0,0.4472,0.0,0.564,0.0
7704,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.0,0.5088,0.0,0.5032,0.0,0.348,0.0,0.4016,0.0,0.564,0.0,0.5232,0.0,0.5632,0.0,0.4504,0.0,0.584,0.0
7705,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.512,0.0,0.546933334,0.0,0.6184,0.0,0.4,0.0,0.4096,0.0,0.5704,0.0,0.5104,0.0,0.5632,0.0,0.4672,0.0,0.5984,0.0
7706,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5408,0.0,0.5736,0.0,0.6872,0.0,0.548,0.0,0.496,0.0,0.5864,0.0,0.4928,0.0,0.5624,0.0,0.4928,0.0,0.612,0.0
7707,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5792,0.0,0.591733334,0.0,0.7096,0.0,0.6816,0.0,0.6112,0.0,0.6128,0.0,0.4864,0.0,0.5744,0.0,0.5192,0.0,0.6224,0.0
7708,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0,0.6072,0.0,0.7104,0.0,0.7296,0.0,0.6688,0.0,0.6344,0.0,0.4984,0.0,0.5968,0.0,0.5368,0.0,0.6296,0.0
7709,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6288,0.0,0.612266666,0.0,0.6912,0.0,0.712,0.0,0.6576,0.0,0.6304,0.0,0.5168,0.0,0.5984,0.0,0.5384,0.0,0.6184,0.0
7710,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6248,0.0048,0.607733334,0.0032,0.6592,0.008,0.6736,0.0088,0.6264,0.0152,0.6088,0.0184,0.5392,0.0016,0.5856,0.0168,0.5328,0.0088,0.596,0.0312
7711,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.1496,0.6008,0.1304,0.628,0.1624,0.6488,0.1576,0.6072,0.1792,0.5912,0.1872,0.564,0.12,0.5768,0.1832,0.5424,0.1424,0.576,0.208
7712,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5888,0.3288,0.5912,0.3168,0.5952,0.3392,0.6232,0.3352,0.5928,0.348,0.58,0.3576,0.5896,0.3008,0.5712,0.356,0.5552,0.308,0.56,0.3728
7713,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5608,0.4632,0.5744,0.4544,0.5584,0.472,0.6024,0.4688,0.5832,0.4752,0.5728,0.4832,0.604,0.4456,0.5616,0.4816,0.5584,0.4464,0.5392,0.4944
7714,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5216,0.5512,0.542933334,0.5472,0.5088,0.5584,0.5712,0.5584,0.5608,0.56,0.5528,0.564,0.5984,0.5376,0.5392,0.564,0.5616,0.5312,0.5088,0.5736
7715,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.476,0.5968,0.4984,0.596,0.4488,0.6024,0.516,0.6048,0.5184,0.604,0.5184,0.6048,0.5704,0.592,0.508,0.6056,0.5696,0.5784,0.4704,0.6112
7716,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.432,0.6016,0.449333334,0.604,0.3912,0.6048,0.4648,0.608,0.4744,0.608,0.4768,0.608,0.5248,0.6016,0.472,0.6088,0.5848,0.5872,0.4288,0.6096
7717,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.396,0.568,0.406933334,0.572,0.3496,0.5696,0.4264,0.5728,0.4368,0.5736,0.4312,0.5736,0.4752,0.5712,0.4312,0.5728,0.588,0.5576,0.3904,0.5688
7718,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3784,0.4952,0.383466666,0.5008,0.34,0.4952,0.4096,0.4984,0.4152,0.4992,0.4032,0.5,0.432,0.5008,0.3984,0.4992,0.5832,0.488,0.3632,0.488
7719,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3752,0.3808,0.370666666,0.3864,0.3568,0.3792,0.4216,0.3832,0.416,0.3824,0.4008,0.3848,0.38,0.388,0.3848,0.388,0.5824,0.3752,0.3528,0.3656
7720,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3632,0.2248,0.3472,0.2312,0.3712,0.2176,0.4312,0.2256,0.4208,0.2248,0.4096,0.228,0.3072,0.2328,0.3904,0.2328,0.5856,0.2216,0.3472,0.2048
7721,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3472,0.0256,0.325866666,0.0304,0.3744,0.0224,0.42,0.0264,0.412,0.0264,0.4128,0.0288,0.256,0.0328,0.3984,0.0328,0.5856,0.036,0.3576,0.0176
7722,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3488,0.0,0.329333334,0.0,0.3792,0.0,0.412,0.0,0.404,0.0,0.412,0.0,0.26,0.0,0.3992,0.0,0.5744,0.0,0.3704,0.0
7723,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3704,0.0,0.358933334,0.0,0.3992,0.0,0.4184,0.0,0.3992,0.0,0.4088,0.0,0.3072,0.0,0.392,0.0,0.5552,0.0,0.3752,0.0
7724,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.408,0.0,0.4048,0.0,0.4344,0.0,0.4384,0.0,0.4,0.0,0.3984,0.0,0.372,0.0,0.3864,0.0,0.5336,0.0,0.372,0.0
7725,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4464,0.0,0.446933334,0.0,0.4648,0.0,0.4544,0.0,0.4056,0.0,0.3896,0.0,0.4296,0.0,0.3864,0.0,0.5048,0.0,0.3688,0.0
7726,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4776,0.0,0.48,0.0,0.4912,0.0,0.476,0.0,0.42,0.0,0.3856,0.0,0.4712,0.0,0.376,0.0,0.4816,0.0,0.3744,0.0
7727,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5056,0.0,0.506933334,0.0,0.5176,0.0,0.5072,0.0,0.4456,0.0,0.3936,0.0,0.4976,0.0,0.368,0.0,0.4688,0.0,0.3776,0.0
7728,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.528,0.0,0.527466666,0.0,0.5416,0.0,0.532,0.0,0.476,0.0,0.4136,0.0,0.5128,0.0,0.3496,0.0,0.4704,0.0,0.3584,0.0
7729,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5416,0.0,0.539733334,0.0,0.5568,0.0,0.5528,0.0,0.5048,0.0,0.436,0.0,0.5208,0.0,0.32,0.0,0.4688,0.0,0.3192,0.0
7730,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.0,0.544266666,0.0,0.5616,0.0,0.576,0.0,0.5512,0.0,0.4768,0.0,0.5216,0.0,0.296,0.0,0.4536,0.0,0.3272,0.0
7731,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5544,0.0,0.549333334,0.0,0.5696,0.0,0.6008,0.0,0.6016,0.0,0.5376,0.0,0.524,0.0,0.3008,0.0,0.4328,0.0,0.4384,0.0
7732,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5624,0.0,0.561066666,0.0,0.5896,0.0,0.6264,0.0,0.6464,0.0,0.6032,0.0,0.5312,0.0,0.3016,0.0,0.4136,0.0,0.5712,0.0
7733,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.564,0.0,0.565333334,0.0,0.5984,0.0,0.6384,0.0,0.672,0.0,0.6488,0.0,0.5336,0.0,0.2848,0.0,0.4032,0.0,0.64,0.0
7734,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.556,0.004,0.559466666,0.0032,0.5936,0.0056,0.6408,0.0048,0.6808,0.0056,0.6816,0.0024,0.5288,0.0024,0.2624,0.0024,0.4008,0.0104,0.6624,0.0112
7735,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.1416,0.554133334,0.132,0.5864,0.1328,0.6448,0.1152,0.6832,0.1056,0.708,0.0632,0.5264,0.1328,0.2848,0.0632,0.408,0.1544,0.676,0.1256
7736,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.3096,0.554666666,0.3032,0.5912,0.2928,0.6576,0.2792,0.6888,0.2272,0.7104,0.1768,0.5232,0.3048,0.3912,0.1488,0.412,0.3176,0.6904,0.288
7737,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5576,0.436,0.559733334,0.4344,0.5992,0.4208,0.664,0.3696,0.6904,0.3184,0.6936,0.2816,0.5224,0.4376,0.5296,0.2432,0.3992,0.4248,0.6952,0.416
7738,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.5128,0.558133334,0.5216,0.596,0.5216,0.656,0.4552,0.6816,0.376,0.668,0.3856,0.5168,0.5272,0.5968,0.3752,0.3752,0.4944,0.6888,0.5176
7739,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.568,0.554933334,0.5712,0.5888,0.5736,0.6432,0.5376,0.6688,0.4464,0.6488,0.416,0.5112,0.5744,0.596,0.46,0.3552,0.5448,0.672,0.5504
7740,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.5768,0.548533334,0.5784,0.5808,0.58,0.6312,0.5656,0.6544,0.5032,0.6448,0.4368,0.5032,0.5776,0.6,0.4792,0.3336,0.4896,0.6456,0.5664
7741,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5512,0.548,0.5376,0.5464,0.568,0.5504,0.6208,0.5384,0.6408,0.5128,0.6456,0.404,0.4936,0.5416,0.6216,0.4456,0.2984,0.492,0.6208,0.536
7742,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5384,0.4816,0.526133334,0.4808,0.5552,0.4824,0.6152,0.4704,0.6336,0.4632,0.6472,0.3944,0.4848,0.4768,0.6408,0.3656,0.2624,0.3984,0.6144,0.4632
7743,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5272,0.3696,0.517333334,0.3696,0.5432,0.3696,0.612,0.3608,0.6328,0.3528,0.6488,0.3248,0.4816,0.3648,0.6504,0.2976,0.2288,0.3,0.6248,0.3496
7744,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5184,0.2144,0.514666666,0.2168,0.5384,0.2128,0.608,0.2096,0.632,0.2016,0.652,0.1864,0.4872,0.2128,0.6592,0.1688,0.2152,0.1608,0.6416,0.1952
7745,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5088,0.0224,0.512,0.0264,0.5376,0.0216,0.6088,0.0224,0.6336,0.0208,0.6544,0.0208,0.4896,0.028,0.6616,0.02,0.228,0.0256,0.6616,0.0168
7746,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.512,0.0,0.521333334,0.0,0.5536,0.0,0.6232,0.0,0.6448,0.0,0.6656,0.0,0.4984,0.0,0.6696,0.0,0.2632,0.0,0.6784,0.0
7747,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.0,0.5408,0.0,0.5816,0.0,0.6472,0.0,0.664,0.0,0.6816,0.0,0.512,0.0,0.6856,0.0,0.3224,0.0,0.688,0.0
7748,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5464,0.0,0.556266666,0.0,0.6024,0.0,0.6664,0.0,0.6792,0.0,0.6944,0.0,0.52,0.0,0.6976,0.0,0.4144,0.0,0.6928,0.0
7749,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5552,0.0,0.5592,0.0,0.6016,0.0,0.672,0.0,0.6856,0.0,0.6992,0.0,0.5208,0.0,0.7,0.0,0.5192,0.0,0.6912,0.0
7750,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5464,0.0,0.549866666,0.0,0.5872,0.0,0.6648,0.0,0.6824,0.0,0.6976,0.0,0.516,0.0,0.6968,0.0,0.608,0.0,0.6848,0.0
7751,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.544,0.0,0.550666666,0.0,0.5864,0.0,0.6592,0.0,0.6768,0.0,0.6936,0.0,0.5216,0.0,0.692,0.0,0.6632,0.0,0.6712,0.0
7752,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.0,0.560266666,0.0,0.5944,0.0,0.656,0.0,0.668,0.0,0.6808,0.0,0.5368,0.0,0.6808,0.0,0.684,0.0,0.6504,0.0
7753,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.548,0.0,0.5624,0.0,0.5984,0.0,0.6512,0.0,0.6536,0.0,0.6616,0.0,0.5408,0.0,0.66,0.0,0.6904,0.0,0.6296,0.0
7754,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5328,0.0,0.553066666,0.0,0.5968,0.0,0.6432,0.0,0.6376,0.0,0.64,0.0,0.5296,0.0,0.6368,0.0,0.6976,0.0,0.6168,0.0
7755,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.508,0.0,0.533066666,0.0,0.5888,0.0,0.636,0.0,0.6248,0.0,0.6216,0.0,0.5024,0.0,0.616,0.0,0.7056,0.0,0.6112,0.0
7756,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4768,0.0,0.5072,0.0,0.5736,0.0,0.6256,0.0,0.6144,0.0,0.6048,0.0,0.4712,0.0,0.5976,0.0,0.7096,0.0,0.6112,0.0
7757,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.432,0.0,0.464533334,0.0,0.5368,0.0,0.604,0.0,0.5984,0.0,0.588,0.0,0.4248,0.0,0.5744,0.0,0.7072,0.0,0.6056,0.0
7758,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4168,0.004,0.432266666,0.004,0.4976,0.0072,0.5792,0.0112,0.5808,0.0152,0.5752,0.0152,0.3824,0.0024,0.5544,0.0152,0.7024,0.0128,0.6016,0.028
7759,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.436,0.1416,0.430133334,0.1456,0.488,0.1576,0.5648,0.172,0.5728,0.1808,0.5736,0.1736,0.3664,0.1376,0.5448,0.172,0.6976,0.164,0.6016,0.1896
7760,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.472,0.3168,0.447466666,0.3208,0.5048,0.3296,0.5712,0.344,0.5824,0.3496,0.588,0.3464,0.3656,0.2928,0.5616,0.344,0.684,0.3216,0.6096,0.364
7761,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4968,0.452,0.469333334,0.4496,0.536,0.4592,0.5872,0.4712,0.5992,0.4752,0.6064,0.472,0.3752,0.4112,0.5808,0.4672,0.6616,0.4496,0.6232,0.484
7762,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4952,0.5352,0.477333334,0.5328,0.5552,0.5456,0.5912,0.5512,0.5984,0.5592,0.6128,0.556,0.3816,0.5208,0.592,0.552,0.6416,0.5192,0.6296,0.5624
7763,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4936,0.5808,0.487733334,0.576,0.5616,0.5888,0.5944,0.596,0.592,0.6016,0.6072,0.5952,0.408,0.5704,0.5912,0.5896,0.6296,0.5704,0.6208,0.6024
7764,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.488,0.588,0.493066666,0.5856,0.5536,0.592,0.5936,0.5976,0.584,0.604,0.5944,0.6032,0.4376,0.5824,0.5792,0.5944,0.6264,0.572,0.5984,0.6024
7765,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4816,0.5568,0.489066666,0.5568,0.5328,0.56,0.5824,0.56,0.5736,0.5672,0.572,0.5704,0.4528,0.5584,0.5616,0.5632,0.6136,0.5448,0.5624,0.564
7766,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4832,0.4856,0.4864,0.4896,0.512,0.4904,0.568,0.488,0.5608,0.4904,0.5496,0.4976,0.464,0.4928,0.5488,0.496,0.5888,0.4744,0.528,0.4888
7767,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4936,0.3728,0.4872,0.3792,0.5056,0.376,0.5584,0.3768,0.552,0.3744,0.5376,0.3824,0.4624,0.3824,0.5464,0.3848,0.5592,0.364,0.5056,0.3712
7768,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4984,0.2184,0.485333334,0.2272,0.508,0.2192,0.552,0.2224,0.544,0.2184,0.536,0.2248,0.4496,0.2312,0.5448,0.2304,0.5432,0.216,0.5,0.2128
7769,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4888,0.024,0.476266666,0.0296,0.5048,0.0232,0.5432,0.0256,0.5344,0.024,0.5352,0.0272,0.4352,0.032,0.5344,0.032,0.54,0.0352,0.5016,0.0192
7770,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.488,0.0,0.4792,0.0,0.5,0.0,0.54,0.0,0.528,0.0,0.532,0.0,0.4496,0.0,0.5216,0.0,0.5376,0.0,0.5056,0.0
7771,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5032,0.0,0.4992,0.0,0.5024,0.0,0.5312,0.0,0.5152,0.0,0.5168,0.0,0.492,0.0,0.5096,0.0,0.5368,0.0,0.4944,0.0
7772,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.524,0.0,0.5208,0.0,0.5112,0.0,0.5248,0.0,0.4968,0.0,0.488,0.0,0.5272,0.0,0.4952,0.0,0.5336,0.0,0.4616,0.0
7773,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5432,0.0,0.536,0.0,0.5224,0.0,0.5304,0.0,0.4888,0.0,0.4584,0.0,0.5424,0.0,0.4792,0.0,0.524,0.0,0.4168,0.0
7774,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5504,0.0,0.544,0.0,0.5336,0.0,0.5416,0.0,0.4984,0.0,0.444,0.0,0.548,0.0,0.4672,0.0,0.5256,0.0,0.3888,0.0
7775,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5608,0.0,0.558666666,0.0,0.5568,0.0,0.5744,0.0,0.5416,0.0,0.468,0.0,0.5584,0.0,0.4648,0.0,0.5416,0.0,0.3976,0.0
7776,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5768,0.0,0.574133334,0.0,0.5848,0.0,0.6152,0.0,0.5992,0.0,0.512,0.0,0.5608,0.0,0.4688,0.0,0.5656,0.0,0.4168,0.0
7777,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.588,0.0,0.5816,0.0,0.6096,0.0,0.6456,0.0,0.6416,0.0,0.5464,0.0,0.5472,0.0,0.4648,0.0,0.5824,0.0,0.4424,0.0
7778,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.592,0.0,0.584,0.0,0.6288,0.0,0.6672,0.0,0.6744,0.0,0.5976,0.0,0.5312,0.0,0.46,0.0,0.5856,0.0,0.4872,0.0
7779,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.592,0.0,0.587733334,0.0,0.6392,0.0,0.6776,0.0,0.6912,0.0,0.6592,0.0,0.532,0.0,0.4728,0.0,0.5808,0.0,0.5632,0.0
7780,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5984,0.0,0.596266666,0.0,0.6448,0.0,0.684,0.0,0.6984,0.0,0.7,0.0,0.5456,0.0,0.5104,0.0,0.5696,0.0,0.6544,0.0
7781,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6048,0.0,0.604,0.0,0.6456,0.0,0.684,0.0,0.696,0.0,0.7152,0.0,0.5616,0.0,0.536,0.0,0.5608,0.0,0.704,0.0
7782,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0032,0.609866666,0.0032,0.6456,0.0048,0.6784,0.0088,0.6896,0.0104,0.7152,0.008,0.5712,0.0016,0.5552,0.0032,0.5544,0.0112,0.724,0.016
7783,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6192,0.1112,0.615733334,0.1088,0.6496,0.1384,0.6776,0.1656,0.6864,0.1648,0.7136,0.1344,0.5784,0.088,0.6224,0.0632,0.556,0.1544,0.7304,0.1784
7784,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6224,0.272,0.6208,0.2696,0.6504,0.3016,0.6768,0.3352,0.6864,0.3328,0.7104,0.3016,0.5896,0.276,0.6904,0.1616,0.5544,0.3072,0.7248,0.356
7785,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6216,0.3848,0.625066666,0.408,0.6456,0.4312,0.6728,0.4632,0.6808,0.4608,0.7032,0.4504,0.608,0.4048,0.7168,0.3192,0.5456,0.4104,0.7064,0.48
