,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
41,-0.0,1.6160024859644109,3.496705421578174,10.0,-0.0,9.35,1.826457204767064,-0.0,1.5,0.04430671673515659,-0.0,15.0,20.512418339762714,44.40736386327296,4.6546835965456586,3.7,6.6,8.9,-0.0,47.4,7.736907381476296,-0.0,25.56767614392442,-0.0,16.60247507694144,2.3073837854127834,-0.0,6.649473760092272,24.525000000000002,-0.0,0.5262507262462983,5.3282610640525405,-0.0,-0.0,1.3097006230614863,31.903333566584102,-0.0
42,-0.0,-0.0,3.7773052393591384,10.0,-0.0,9.35,-0.0,-0.0,1.5,-0.0,8.728033576639564,15.0,20.512418339762714,45.700782228222664,-0.0,3.7,6.6,10.200000000000001,-0.0,51.800000000000004,-0.0,-0.0,25.56767614392442,-0.0,18.456149478735878,-0.0,64.14432039359862,-0.0,26.549999999999997,-0.0,-0.0,5.883814350351858,-0.0,-0.0,-0.0,31.383735300027357,-0.0
43,-0.0,-0.0,3.9931512530368036,10.0,30.901319927067096,9.35,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,46.34749141069751,-0.0,3.7,6.6,10.4,-0.0,57.99999999999999,-0.0,-0.0,25.56767614392442,-0.0,21.438147429448662,-0.0,-0.0,-0.0,29.400000000000002,-0.0,-0.0,6.8434063903234055,-0.0,-0.0,-0.0,29.824940500357123,-0.0
44,-0.0,-0.0,3.842059043462438,10.0,-0.0,9.049999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,45.269642773239426,-0.0,3.7,6.6,9.799999999999999,-0.0,63.800000000000004,-0.0,-0.0,25.56767614392442,-0.0,24.903712615412164,-0.0,-0.0,-0.0,32.4,-0.0,-0.0,7.878755696608495,-0.0,-0.0,-0.0,27.590667954163127,-0.0
45,-0.0,-0.0,3.367197813371575,10.0,-0.0,8.35,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,41.604957405881954,-0.0,3.7,6.6,8.6,-0.0,67.60000000000001,-0.0,-0.0,25.56767614392442,-0.0,28.127494183750308,-0.0,-0.0,-0.0,34.800000000000004,-0.0,-0.0,8.686833203952956,8.0,-0.0,-0.0,25.09659627469075,-0.0
46,-0.0,-0.0,3.043428792855077,10.0,-0.0,7.199999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,36.64685367357478,-0.0,3.7,6.6,8.200000000000001,-0.0,68.0,-0.0,41.4,25.56767614392442,-0.0,29.90057404633629,-0.0,-0.0,-0.0,36.449999999999996,-0.0,-0.0,9.34339617867033,-0.0,-0.0,-0.0,22.810363901841075,-0.0
47,-0.0,-0.0,3.0650133942228437,10.0,-0.0,7.449999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,36.64685367357478,-0.0,3.7,6.6,7.200000000000001,-0.0,70.39999999999999,-0.0,-0.0,25.56767614392442,-0.0,31.43187029129691,-0.0,31.96133758650528,-0.0,38.175,-0.0,-0.0,9.747434932342562,8.0,-0.0,-0.0,21.45940840879354,-0.0
48,-0.0,-0.0,3.280859407900509,10.0,-0.0,9.4,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,42.251666588356805,-0.0,3.7,6.6,6.300000000000001,-0.0,72.6,-0.0,-0.0,25.56767614392442,-0.0,32.23781568338145,-0.0,-0.0,-0.0,39.300000000000004,-0.0,-0.0,9.84844462076062,-0.0,-0.0,-0.0,20.939810142236798,-0.0
49,-0.0,-0.0,3.3887824147393415,10.0,30.901319927067096,11.5,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,48.28761895812206,-0.0,3.7,6.6,5.6,-0.0,70.19999999999999,-0.0,41.4,25.56767614392442,-0.0,31.593059369713817,-0.0,-0.0,-0.0,40.050000000000004,-0.0,-0.0,9.722182510238047,4.048160045199715,-0.0,-0.0,21.45940840879354,-0.0
50,-0.0,-0.0,3.58304382704924,10.0,-0.0,12.9,-0.0,-0.0,1.5,-0.0,-0.0,15.0,20.512418339762714,54.1080016003957,-0.0,3.7,6.6,5.1,-0.0,66.60000000000001,-0.0,-0.0,25.56767614392442,-0.0,29.65879042871093,-0.0,-0.0,-0.0,40.275000000000006,-0.0,-0.0,9.242386490252274,8.0,-0.0,-0.0,23.485841648364843,-0.0
