,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
12,-0.0,0.9394,36.0,116.34297977835736,1.1216232487074786,1.2878368909773672,0.1738434260830366,-0.0,60.0,72.40058821821506,57.72860668456507,-0.0,-0.0,12.034412052183779,9.0,-0.0,142.842730516146,-0.0,48.99434515270898,-0.0,17.735915118221552,18.765655641336974,192.3792352741515,-0.0,-0.0,-0.0,14.15506113557491,-0.0,-0.0,20.695111104827333,0.7194797365857468
13,1.0155,-0.0,36.0,80.27661017767942,1.1216232487074786,0.12666286425570522,0.16013920589932745,-0.0,60.0,67.72302212546522,47.706172777314926,-0.0,-0.0,11.271130103842314,9.0,130.81318514023903,-0.0,-0.0,48.99434515270898,-0.0,15.03591511822155,18.765655641336974,257.37175,104.1,-0.0,12.955061135574907,-0.0,-0.0,18.603687128928698,0.2914239758986392,0.7194797365857468
14,0.8474999999999999,0.7348000000000001,36.0,68.44654163832799,1.1216232487074786,1.0320833675579182,0.14828274531997077,-0.0,60.0,67.11290480901958,346.8986938244668,-0.0,-0.0,11.067588250951255,9.0,134.87864563436753,-0.0,-0.0,48.99434515270898,-0.0,-0.0,18.765655641336974,266.19,87.48175,-0.0,11.955061135574907,-0.0,-0.0,-0.0,17.795111104827335,0.7194797365857468
15,0.54,0.6622,36.0,21.33542022164265,1.1216232487074786,0.6892648148892951,0.1407377252032565,-0.0,60.0,68.53651188072605,42.934293216493806,-0.0,-0.0,11.47467195673337,9.0,4.108550377780745,122.6700952565868,-0.0,48.99434515270898,-0.0,-0.0,18.765655641336974,181.83,94.35,-0.0,-0.0,-0.0,-0.0,-0.0,28.450172240402246,0.7194797365857468
16,0.2355,0.6204,36.0,47.658767975859654,1.1216232487074786,0.2648227972995713,0.13704220507067155,-0.0,60.0,70.16349139124773,161.0032443568516,-0.0,-0.0,12.16162571024069,9.0,44.84374097503569,57.399108743055315,-0.0,48.99434515270898,-0.0,11.385365115553158,18.765655641336974,78.09,90.89999999999999,-0.0,6.445395125495316,-0.0,-0.0,5.432481640954386,11.262629463872948,0.7194797365857468
17,0.024,0.6336,36.0,2.9786729984912284,1.1216232487074786,0.01995240253626907,0.13965986485662588,-0.0,60.0,71.99384334058463,9.958963568465046,-0.0,-0.0,12.772251268913863,9.0,130.82227155148118,-0.0,-0.0,48.99434515270898,-0.0,1.0563740828863755,18.765655641336974,4.5600000000000005,89.85,-0.0,-0.0,-0.0,-0.0,-0.0,28.550172240402247,0.7194797365857468
18,-0.0,0.6886000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.14705090512179578,-0.0,60.0,74.23094016755195,-0.0,-0.0,-0.0,13.459205022421182,9.0,169.92867598923903,-0.0,-0.0,48.99434515270898,46.93277359910449,-0.0,18.765655641336974,-0.0,92.25,-0.0,-0.0,39.41575718159893,-0.0,-0.0,21.495111104827334,0.7194797365857468
19,-0.0,0.7524000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.1569056257833156,-0.0,60.0,77.28152674978013,-0.0,-0.0,-0.0,14.069830581094356,9.0,159.86857917843605,-0.0,-0.0,48.99434515270898,41.40152281062194,-0.0,18.765655641336974,-0.0,95.85000000000001,-0.0,-0.0,47.94700797008149,-0.0,-0.0,22.495111104827334,0.7194797365857468
20,-0.0,0.8140000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.16845412619764355,-0.0,60.0,82.16246528134519,-0.0,-0.0,-0.0,14.731341602990291,9.0,135.68263370534302,-0.0,-0.0,48.99434515270898,20.53591511822155,-0.0,18.765655641336974,-0.0,98.85000000000001,-0.0,-0.0,47.94700797008149,-0.0,-0.0,21.995111104827334,0.7194797365857468
21,-0.0,0.8778000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.17984864629848712,-0.0,60.0,86.84003137409503,-0.0,-0.0,-0.0,15.367409893274846,9.0,147.642730516146,-0.0,-0.0,48.99434515270898,71.01871907219753,-0.0,18.765655641336974,-0.0,-0.0,-0.0,-0.0,6.323810347092346,-0.0,-0.0,21.495111104827334,0.7194797365857468
22,-0.0,0.935,36.0,-0.0,1.1216232487074786,-0.0,0.18985734681155134,-0.0,60.0,90.0939903951384,-0.0,-0.0,-0.0,15.749050867445579,9.0,167.42867598923903,-0.0,-0.0,48.99434515270898,32.729772810621945,-0.0,18.765655641336974,-0.0,94.8,-0.0,-0.0,33.276189652907654,-0.0,-0.0,35.06592942200117,0.7194797365857468
23,-0.0,0.9614,36.0,-0.0,1.1216232487074786,-0.0,0.19647848689511935,-0.0,60.0,93.55132185499698,-0.0,-0.0,-0.0,15.85082179389111,9.0,156.228675989239,-0.0,-0.0,48.99434515270898,-0.0,-0.0,18.765655641336974,-0.0,-0.0,-0.0,-0.0,31.876189652907655,-0.0,-0.0,33.36592942200117,0.7194797365857468
24,-0.0,0.9460000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.19771032709329434,-0.0,60.0,95.5850462431491,-0.0,-0.0,-0.0,15.825379062279726,9.0,143.02867598923902,-0.0,-0.0,48.99434515270898,-0.0,-0.0,18.765655641336974,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31.16592942200117,0.7194797365857468
25,-0.0,0.8954,36.0,-0.0,1.1216232487074786,-0.0,0.1933988870925919,-0.0,60.0,95.7884186819643,-0.0,-0.0,-0.0,15.62183720938867,9.0,111.23336611152719,-0.0,-0.0,48.99434515270898,60.91871907219753,-0.0,18.765655641336974,-0.0,70.12825,-0.0,-0.0,21.844938864425092,-0.0,-0.0,29.96592942200117,0.7194797365857468
26,-0.0,0.8360000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.18600784682742202,-0.0,60.0,94.36481161025783,-0.0,-0.0,-0.0,15.06209711393826,9.0,107.54273051614601,-0.0,-0.0,48.99434515270898,60.21871907219754,-0.0,18.765655641336974,-0.0,76.5,-0.0,-0.0,26.744007181598928,-0.0,-0.0,15.195111104827333,0.7194797365857468
27,-0.0,0.7766000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.17692302634750406,-0.0,60.0,91.9243423444753,-0.0,-0.0,-0.0,14.527799750099232,9.0,105.0348823606453,-0.0,-0.0,48.99434515270898,46.21571828371497,-0.0,18.765655641336974,-0.0,73.2,-0.0,-0.0,29.276189652907657,-0.0,-0.0,29.065929422001172,0.7194797365857468
28,-0.0,0.7326000000000001,36.0,-0.0,1.1216232487074786,-0.0,0.1693780062307898,-0.0,60.0,89.28050063987756,-0.0,-0.0,-0.0,14.146158775928503,9.0,107.642730516146,-0.0,-0.0,48.99434515270898,51.78746828371498,-0.0,18.765655641336974,-0.0,68.82825,-0.0,-0.0,29.276189652907657,-0.0,-0.0,29.76592942200117,0.7194797365857468
29,-0.0,0.6754,36.0,-0.0,1.1216232487074786,-0.0,0.15736756579988873,-0.0,60.0,83.17932747542123,-0.0,-0.0,-0.0,13.179334974695978,9.0,117.04273051614601,-0.0,-0.0,48.99434515270898,62.71871907219753,-0.0,18.765655641336974,-0.0,67.5,-0.0,-0.0,22.544938864425095,-0.0,-0.0,30.66592942200117,0.7194797365857468
30,-0.0,0.627,36.0,0.5957345996982457,1.1216232487074786,0.001813854776024461,0.14766682545185328,-0.0,60.0,77.68827162741054,2.4897408921162616,-0.0,-0.0,12.263396636686219,9.0,122.41877125932062,2.623959256825386,-0.0,48.99434515270898,21.567165906704112,-0.0,18.765655641336974,11.97,62.699999999999996,-0.0,0.35156700684519904,3.8722433402471474,-0.0,0.2562491340072824,17.53886197082005,0.7194797365857468
31,-0.0,0.6094,36.0,46.41297977835735,1.1216232487074786,0.24487039476330225,0.14443324533584145,-0.0,60.0,74.84105748399759,120.33747645228598,-0.0,-0.0,11.576442883178899,9.0,148.97165623212499,-0.0,-0.0,48.99434515270898,-0.0,12.206989402242561,18.765655641336974,133.38,32.39175,-0.0,-0.0,0.18424281840107382,-0.0,-0.0,34.56592942200117,0.7194797365857468
32,0.5640000000000001,0.6028000000000001,36.0,87.29661017767941,1.1216232487074786,0.6439184454886836,0.14535712536898768,-0.0,60.0,-0.0,194.12919490278014,-0.0,-0.0,11.296572835453695,9.0,18.672182084299294,133.4939271909915,-0.0,48.99434515270898,-0.0,23.135915118221547,18.765655641336974,180.47175000000001,-0.0,-0.0,16.25020831640031,0.10485281917459721,-0.0,16.758693364076265,7.03641774075107,0.7194797365857468
33,-0.0,0.5698000000000001,36.0,131.11257977835737,1.1216232487074786,0.9685984503970623,0.1435093653026952,-0.0,60.0,75.247802361628,404.1679381535398,-0.0,-0.0,11.01670278772849,9.0,164.0,184.66113269908652,-0.0,48.99434515270898,33.96716590670411,-0.0,18.765655641336974,140.37175,48.9,-0.0,-0.0,-0.0,-0.0,-0.0,35.41892145191968,0.7194797365857468
34,0.9705,0.49500000000000005,36.0,119.71010377707131,1.1216232487074786,1.184447168743973,0.1328847449215135,-0.0,60.0,-0.0,422.4742786547586,-0.0,-0.0,10.253420839387026,9.0,152.4,51.42867598923902,-0.0,48.99434515270898,4.949969645128521,-0.0,18.765655641336974,192.57175,-0.0,-0.0,-0.0,10.589034646256989,-0.0,33.261137594145254,-0.0,0.7194797365857468
35,1.041,0.4312,36.0,149.0849999832397,1.1216232487074786,1.2878368909773672,0.12072032417712807,-0.0,60.0,66.70615993138915,163.4646451658307,-0.0,-0.0,9.362925232988648,9.0,140.39999999999998,35.69975687775588,-0.0,48.99434515270898,28.235915118221556,-0.0,18.765655641336974,156.92175,39.75,-0.0,-0.0,18.15506113557491,-0.0,-0.0,26.695111104827333,0.7194797365857468
