,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Martinique Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen
2846,4.9960036108132044e-15,5.329070518200751e-15,1.7763568394002505e-15,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
2847,4.9960036108132044e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
2848,-2.1094237467877974e-15,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2852,-2.1094237467877974e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2854,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2855,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2856,1.4432899320127035e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,1.4432899320127035e-15,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2859,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2861,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2862,1.4432899320127035e-15,0.0,0.0,2.7755575615628914e-17,1.4210854715202004e-14,-7.105427357601002e-15,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2863,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2865,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2867,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2870,-2.1094237467877974e-15,1.7763568394002505e-15,-3.019806626980426e-14,0.0,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
2871,-2.1094237467877974e-15,-1.7763568394002505e-15,-5.5067062021407764e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,1.4432899320127035e-15,8.881784197001252e-15,-1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
2873,-3.885780586188048e-15,-3.552713678800501e-15,-1.0658141036401503e-14,0.0,0.0,0.0,-7.105427357601002e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2874,-2.1094237467877974e-15,0.0,2.6645352591003757e-14,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2876,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,-7.105427357601002e-15,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2879,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2880,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,1.4432899320127035e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2883,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,1.4432899320127035e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2885,1.4432899320127035e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2886,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2887,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2889,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,1.4432899320127035e-15,0.0,1.4210854715202004e-14,-2.3071822230491534e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,4.9960036108132044e-15,-1.7763568394002505e-15,1.7763568394002505e-15,-8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,-9.2148511043888e-15,-8.881784197001252e-15,1.7763568394002505e-15,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,4.9960036108132044e-15,-1.7763568394002505e-15,-5.5067062021407764e-14,2.220446049250313e-16,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
2895,-2.1094237467877974e-15,-1.7763568394002505e-15,-5.5067062021407764e-14,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,4.9960036108132044e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,1.4432899320127035e-15,-3.552713678800501e-15,0.0,0.0,1.4210854715202004e-14,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
2898,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,-2.1094237467877974e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,-2.1094237467877974e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2904,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2905,1.4432899320127035e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2906,1.4432899320127035e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,1.4432899320127035e-15,0.0,1.0658141036401503e-14,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2908,1.4432899320127035e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2909,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,1.4210854715202004e-14,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2910,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,5.551115123125783e-17,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
2911,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
2912,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-2.842170943040401e-14,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
2913,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,4.9960036108132044e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,-9.2148511043888e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,2.842170943040401e-14,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2917,-9.2148511043888e-15,-8.881784197001252e-15,1.7763568394002505e-15,0.0,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
2918,-2.1094237467877974e-15,-1.7763568394002505e-15,-5.5067062021407764e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
2919,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-2.842170943040401e-14,-7.105427357601002e-15,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
2920,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,-3.885780586188048e-15,3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
2922,-2.1094237467877974e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,-2.1094237467877974e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,-2.1094237467877974e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2927,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,1.4432899320127035e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2929,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2931,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2933,1.4432899320127035e-15,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2934,5.551115123125783e-16,0.0,0.0,5.551115123125783e-17,-7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2935,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,-2.1094237467877974e-15,1.7763568394002505e-15,2.6645352591003757e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2938,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-2.220446049250313e-16,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2939,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
2941,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,-2.1094237467877974e-15,1.2434497875801753e-14,-5.5067062021407764e-14,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,1.4432899320127035e-15,-5.329070518200751e-15,-1.7763568394002505e-15,-2.220446049250313e-16,0.0,-3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
2945,-3.885780586188048e-15,3.552713678800501e-15,1.0658141036401503e-14,0.0,7.105427357601002e-15,-3.552713678800501e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0
2946,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,-2.1094237467877974e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2951,1.4432899320127035e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2952,1.4432899320127035e-15,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2953,1.4432899320127035e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2957,1.4432899320127035e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,1.4432899320127035e-15,0.0,1.4210854715202004e-14,-8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,-2.1094237467877974e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,-7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0
2960,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
2961,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2963,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
2966,4.9960036108132044e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-2.842170943040401e-14,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2967,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2968,-2.1094237467877974e-15,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,-2.1094237467877974e-15,-3.552713678800501e-15,3.552713678800501e-15,0.0,-1.4210854715202004e-14,-7.105427357601002e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2970,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2971,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2972,-2.1094237467877974e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2973,-2.1094237467877974e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2974,-2.1094237467877974e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2975,1.4432899320127035e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,1.4432899320127035e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2977,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2979,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2980,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2981,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2982,-3.3306690738754696e-16,0.0,7.105427357601002e-15,-1.1102230246251565e-16,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2983,1.4432899320127035e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2988,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,1.4432899320127035e-15,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2992,-3.3306690738754696e-16,-1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2993,1.4432899320127035e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-1.1102230246251565e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
2994,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2995,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
2996,-2.1094237467877974e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-7.105427357601002e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2998,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
2999,1.4432899320127035e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,1.4432899320127035e-15,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
3001,1.4432899320127035e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
3003,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
3004,1.4432899320127035e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
3005,1.4432899320127035e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
3007,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0
3008,1.4432899320127035e-15,0.0,0.0,2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
3009,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
3013,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,4.9960036108132044e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
3015,4.9960036108132044e-15,1.7763568394002505e-15,1.2434497875801753e-14,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0
3016,1.4432899320127035e-15,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
3017,3.219646771412954e-15,1.7763568394002505e-15,-1.2434497875801753e-14,0.0,3.552713678800501e-15,0.0,-7.105427357601002e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0
3018,-3.3306690738754696e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,-2.1094237467877974e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
