,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
18,-0.0,2.4796786193713354,16.23093840837246,5.402730864482617,25.53705764704848,-0.0,0.8999999999999999,-0.0,0.27424440020287283,-0.0,60.0,40.16136970049946,-0.0,-0.0,5.0,9.0,150.29491844026302,-0.0,-0.0,48.60508155973699,42.39213876274353,-0.0,9.207861237256477,-0.0,-0.0,92.25,-0.0,20.0,-0.0,-0.0,25.529321917435194,3.6706780825648067
19,-0.0,2.7094252007188397,16.23093840837246,-0.0,27.38088852409169,-0.0,0.8999999999999999,-0.0,0.29262308311371193,-0.0,60.0,41.8118369484652,-0.0,-0.0,5.5,9.0,247.6,-0.0,-0.0,48.60508155973699,44.79213876274352,-0.0,9.207861237256477,-0.0,-0.0,95.85000000000001,-0.0,20.6,-0.0,-0.0,26.529321917435194,3.6706780825648067
20,-0.0,2.931249486157809,16.23093840837246,-0.0,29.501294032691387,-0.0,0.8999999999999999,-0.0,0.3141606014768041,-0.0,60.0,44.45258454521037,-0.0,-0.0,5.5,9.0,156.094918440263,-0.0,-0.0,48.60508155973699,44.192138762743525,-0.0,9.207861237256477,-0.0,-0.0,98.85000000000001,-0.0,20.6,-0.0,-0.0,26.029321917435194,3.6706780825648067
21,-0.0,3.160996067505313,16.23093840837246,-0.0,31.52950799743892,-0.0,0.8999999999999999,-0.0,0.3354109523540545,-0.0,60.0,46.98330099209116,-0.0,-0.0,5.0,9.0,151.29491844026302,-0.0,-0.0,48.60508155973699,43.192138762743525,-0.0,9.207861237256477,-0.0,-0.0,98.25,-0.0,19.7,-0.0,-0.0,25.529321917435194,3.6706780825648067
22,-0.0,3.366975761127213,16.23093840837246,-0.0,33.64991350603861,-0.0,0.8999999999999999,-0.0,0.35407680188923457,-0.0,60.0,48.74379938992127,-0.0,-0.0,4.800000000000001,9.0,147.79491844026302,-0.0,-0.0,48.60508155973699,41.39213876274353,-0.0,9.207861237256477,-0.0,-0.0,94.8,-0.0,19.9,-0.0,-0.0,25.129321917435195,3.6706780825648067
23,-0.0,3.4620433120296283,16.23093840837246,-0.0,34.94059511996886,-0.0,0.8999999999999999,-0.0,0.36642497879690716,-0.0,60.0,50.61432893761577,-0.0,-0.0,3.9000000000000004,9.0,136.594918440263,-0.0,-0.0,48.60508155973699,38.79213876274352,-0.0,9.207861237256477,-0.0,-0.0,90.89999999999999,-0.0,18.5,-0.0,-0.0,23.429321917435196,3.6706780825648067
24,-0.0,3.406587240669886,16.23093840837246,-0.0,35.401552839229666,-0.0,0.8999999999999999,-0.0,0.36872231437613723,-0.0,60.0,51.714640436259586,-0.0,-0.0,3.1999999999999993,9.0,123.39491844026301,-0.0,-0.0,48.60508155973699,34.89213876274353,-0.0,9.207861237256477,-0.0,-0.0,86.39999999999999,-0.0,17.0,-0.0,-0.0,21.229321917435193,3.6706780825648067
25,-0.0,3.2243744347735896,16.23093840837246,-0.0,34.8484035761167,-0.0,0.8999999999999999,-0.0,0.3606816411410831,-0.0,60.0,51.82467158612397,-0.0,-0.0,2.5,9.0,115.094918440263,-0.0,-0.0,48.60508155973699,33.09213876274352,-0.0,9.207861237256477,-0.0,-0.0,81.30000000000001,-0.0,16.4,-0.0,-0.0,20.029321917435194,3.6706780825648067
26,-0.0,3.010472445243155,16.23093840837246,-0.0,33.55772196218645,-0.0,0.8999999999999999,-0.0,0.3468976293887041,-0.0,60.0,51.0544535370733,-0.0,-0.0,2.3000000000000007,9.0,111.19491844026302,-0.0,-0.0,48.60508155973699,32.39213876274353,-0.0,9.207861237256477,-0.0,-0.0,76.5,-0.0,27.23281577704239,-0.0,-0.0,19.229321917435193,3.6706780825648067
27,-0.0,2.79657045571272,16.23093840837246,-0.0,31.713891085143235,-0.0,0.8999999999999999,-0.0,0.3299547813225714,-0.0,60.0,49.734079738700714,-0.0,-0.0,1.9000000000000004,9.0,109.69491844026302,-0.0,-0.0,48.60508155973699,32.192138762743525,-0.0,9.207861237256477,-0.0,-0.0,73.2,-0.0,15.9,-0.0,-0.0,19.129321917435195,3.6706780825648067
28,-0.0,2.638124537542028,16.23093840837246,-0.0,30.23882638350867,-0.0,0.8999999999999999,-0.0,0.31588360294585144,-0.0,60.0,48.303674790463745,-0.0,-0.0,2.3000000000000007,9.0,111.29491844026302,-0.0,-0.0,48.60508155973699,31.892138762743524,-0.0,9.207861237256477,-0.0,-0.0,70.95,-0.0,15.9,-0.0,-0.0,19.829321917435195,3.6706780825648067
29,-0.0,2.4321448439201276,16.23093840837246,-0.0,28.210612418761137,-0.0,0.8999999999999999,-0.0,0.2934845838482356,-0.0,60.0,45.00274029453227,-0.0,-0.0,2.6999999999999993,9.0,123.74496212090472,-0.0,-0.0,48.60508155973699,34.89213876274353,-0.0,9.207861237256477,-0.0,-0.0,67.5,-0.0,18.247328773218644,-0.0,-0.0,20.729321917435193,3.6706780825648067
30,-0.0,2.2578543339323662,16.23093840837246,-0.0,26.919930804830887,0.17820739290811793,0.8999999999999999,0.004866102962773911,0.2753930684232383,-0.0,60.0,42.031899248193966,3.6363371484336517,-0.0,3.5,9.0,125.226843174325,3.4680752659380256,-0.0,48.60508155973699,35.71549909982622,1.5766396629173047,9.207861237256477,-0.0,7.441525423728814,62.699999999999996,0.45849224519106513,17.141507754808938,-0.0,0.4635523868910096,21.365769530544185,3.6706780825648067
31,11.727299371106435,2.1944759666640894,16.23093840837246,-0.0,27.012122348683047,14.345695129103493,0.8999999999999999,0.656923899974478,0.2693625632815725,-0.0,60.0,40.49146315009261,175.75629550762648,-0.0,4.699999999999999,9.0,146.894918440263,-0.0,-0.0,48.60508155973699,41.59213876274352,-0.0,9.207861237256477,-0.0,82.91985472154964,44.680145278450354,-0.0,19.6,-0.0,-0.0,24.629321917435195,3.6706780825648067
32,13.938352512689058,2.1707090789384855,16.23093840837246,-0.0,27.657463155648173,32.96836768800181,0.8999999999999999,0.8089144352493802,0.27108556475061985,-0.0,60.0,40.71152544982138,140.3884745501786,-0.0,6.1,9.0,-0.0,169.394918440263,-0.0,48.60508155973699,-0.0,46.79213876274352,9.207861237256477,-0.0,154.8546004842615,42.87372881355947,21.19253044438701,0.6074695556129903,-0.0,27.829321917435195,-0.0,3.6706780825648067
33,39.33379913290357,2.051874640310466,16.23093840837246,-0.0,27.934037787204655,47.046751727743136,0.8999999999999999,2.5984989821212685,0.26763956181252513,-0.0,60.0,-0.0,509.0,-0.0,6.6,9.200000000000001,164.0,244.06579684038851,-0.0,48.60508155973699,61.20296973301691,46.502475586757924,9.207861237256477,-0.0,207.29963680387408,48.9,1.5909944355379508,21.50900556446205,-0.0,-0.0,29.729321917435193,3.6706780825648067
34,47.127718590719645,1.782516579420289,16.23093840837246,-0.0,25.851890449846515,56.6699509447815,0.8999999999999999,2.8389424107892482,0.24782504491848031,-0.0,60.0,-0.0,518.1,-0.0,6.6,9.6,152.4,31.794918440263018,-0.0,48.60508155973699,51.89213876274353,-0.0,9.207861237256477,-0.0,240.6093220338983,43.199999999999996,2.7877951868256794,20.21220481317432,-0.0,-0.0,30.329321917435195,3.6706780825648067
35,50.55121592265755,1.5527699980727852,16.23093840837246,-0.0,23.96980140156175,60.20203999306625,0.8999999999999999,3.4549331035694766,0.06171585258305079,-0.0,60.0,-0.0,414.7196615554048,-0.0,6.6,10.1,140.39999999999998,49.39491844026304,-0.0,48.60508155973699,51.02670398168393,0.8654347810595944,9.207861237256477,-0.0,251.94878934624697,36.760532687651306,29.667944213759696,18.334079587171395,-0.0,30.729321917435193,-0.0,3.6706780825648067
