,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen
3292,-6.938893903907228e-16,0.0,-2.4202861936828413e-14,2.7755575615628914e-17,0.0,-6.661338147750939e-16,5.995204332975845e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3293,-6.938893903907228e-16,-4.440892098500626e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-6.661338147750939e-16,-1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,-6.938893903907228e-16,2.6645352591003757e-15,1.7763568394002505e-15,2.7755575615628914e-17,0.0,6.439293542825908e-15,2.4424906541753444e-15,-7.105427357601002e-15,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3295,4.6351811278100286e-15,-1.7763568394002505e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.2212453270876722e-14,-2.4424906541753444e-15,1.4210854715202004e-14,0.0,-4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0
3296,2.858824288409778e-15,-2.220446049250313e-15,-1.4210854715202004e-14,-1.942890293094024e-16,0.0,-1.4876988529977098e-14,2.4424906541753444e-15,1.4210854715202004e-14,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0
3297,2.858824288409778e-15,2.220446049250313e-15,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,4.218847493575595e-15,-2.4424906541753444e-15,1.4210854715202004e-14,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0
3298,2.858824288409778e-15,2.220446049250313e-15,2.6645352591003757e-14,-1.942890293094024e-16,0.0,-1.9984014443252818e-15,0.0,-1.887379141862766e-14,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0
3299,6.411537967210279e-15,-1.7763568394002505e-15,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,1.354472090042691e-14,2.4424906541753444e-15,1.4210854715202004e-14,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
3300,2.858824288409778e-15,4.884981308350689e-15,2.6645352591003757e-14,-1.942890293094024e-16,0.0,4.218847493575595e-15,2.220446049250313e-16,3.9968028886505635e-14,0.0,-5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0
3301,2.858824288409778e-15,8.881784197001252e-16,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,4.218847493575595e-15,-2.4424906541753444e-15,1.4210854715202004e-14,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
3302,2.858824288409778e-15,5.329070518200751e-15,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,-1.4876988529977098e-14,2.4424906541753444e-15,-5.684341886080802e-14,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
3303,6.411537967210279e-15,-8.881784197001252e-15,-4.085620730620576e-14,2.498001805406602e-16,0.0,1.354472090042691e-14,2.4424906541753444e-15,1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,-6.938893903907228e-16,-8.881784197001252e-15,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,-6.661338147750939e-16,2.4424906541753444e-15,0.0,1.7763568394002505e-15,-2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0
3305,2.858824288409778e-15,-5.773159728050814e-15,1.5987211554602254e-14,2.498001805406602e-16,0.0,-4.218847493575595e-15,2.4424906541753444e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3306,2.858824288409778e-15,-3.552713678800501e-15,-6.927791673660977e-14,-1.942890293094024e-16,0.0,-6.661338147750939e-16,2.4424906541753444e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3307,2.858824288409778e-15,-2.6645352591003757e-15,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,-6.661338147750939e-16,-1.1102230246251565e-15,0.0,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3308,2.858824288409778e-15,0.0,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,6.8833827526759706e-15,-1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,2.858824288409778e-15,-1.7763568394002505e-15,0.0,2.7755575615628914e-17,0.0,-6.661338147750939e-16,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,-6.938893903907228e-16,4.440892098500626e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,4.218847493575595e-15,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,-6.938893903907228e-16,8.881784197001252e-16,-3.552713678800501e-15,2.7755575615628914e-17,0.0,-9.992007221626409e-15,1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,-6.938893903907228e-16,2.220446049250313e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-1.9984014443252818e-15,-1.1102230246251565e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3313,-6.938893903907228e-16,4.440892098500626e-16,0.0,2.7755575615628914e-17,0.0,-4.218847493575595e-15,-1.1102230246251565e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3314,-6.938893903907228e-16,2.220446049250313e-16,1.2434497875801753e-14,2.7755575615628914e-17,0.0,-4.218847493575595e-15,2.4424906541753444e-15,-3.552713678800501e-15,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3315,-6.938893903907228e-16,0.0,0.0,2.7755575615628914e-17,0.0,2.886579864025407e-15,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,-6.938893903907228e-16,2.220446049250313e-16,-1.509903313490213e-14,2.7755575615628914e-17,0.0,-6.661338147750939e-16,2.4424906541753444e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,-6.938893903907228e-16,2.220446049250313e-16,-1.7763568394002505e-14,2.7755575615628914e-17,0.0,-6.661338147750939e-16,2.4424906541753444e-15,3.552713678800501e-15,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3318,-6.938893903907228e-16,0.0,3.552713678800501e-15,2.7755575615628914e-17,0.0,1.354472090042691e-14,2.4424906541753444e-15,-7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3319,1.0824674490095276e-15,1.5543122344752192e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,2.375877272697835e-14,-9.547918011776346e-15,0.0,-4.440892098500626e-16,3.9968028886505635e-15,0.0,0.0,0.0,0.0,0.0,0.0
3320,-6.661338147750939e-16,8.881784197001252e-16,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-1.3100631690576847e-14,1.1102230246251565e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3321,-2.220446049250313e-16,1.7763568394002505e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-3.3306690738754696e-15,-4.6629367034256575e-15,-3.552713678800501e-15,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3322,3.3306690738754696e-15,3.552713678800501e-15,3.552713678800501e-15,-1.942890293094024e-16,0.0,4.218847493575595e-15,-6.661338147750939e-16,5.329070518200751e-15,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3323,3.3306690738754696e-15,-4.884981308350689e-15,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,1.887379141862766e-14,4.6629367034256575e-15,1.4210854715202004e-14,1.7763568394002505e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3324,-2.4424906541753444e-15,-3.3306690738754696e-15,-1.2434497875801753e-14,-2.7755575615628914e-17,0.0,2.4202861936828413e-14,-4.6629367034256575e-15,-1.4210854715202004e-14,1.7763568394002505e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3325,3.3306690738754696e-15,-3.3306690738754696e-15,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,1.354472090042691e-14,6.661338147750939e-16,1.5987211554602254e-14,-1.7763568394002505e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3326,-2.220446049250313e-16,-1.9984014443252818e-15,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,-1.5543122344752192e-15,2.4424906541753444e-15,-7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3327,-2.220446049250313e-16,-8.881784197001252e-15,-1.2434497875801753e-14,-1.942890293094024e-16,0.0,-1.176836406102666e-14,5.995204332975845e-15,-1.4210854715202004e-14,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3328,-2.220446049250313e-16,5.551115123125783e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-6.661338147750939e-16,-4.6629367034256575e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3329,-1.1102230246251565e-15,-3.1086244689504383e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-1.1324274851176597e-14,-1.1102230246251565e-15,1.0658141036401503e-14,-1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3330,1.5543122344752192e-15,0.0,1.5987211554602254e-14,-1.942890293094024e-16,0.0,1.176836406102666e-14,-1.1102230246251565e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3331,-2.220446049250313e-16,4.440892098500626e-16,2.6645352591003757e-14,-1.942890293094024e-16,0.0,9.103828801926284e-15,-1.1102230246251565e-15,7.105427357601002e-15,-4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3332,-2.220446049250313e-16,4.440892098500626e-16,-1.7763568394002505e-15,-1.942890293094024e-16,0.0,5.10702591327572e-15,-1.1102230246251565e-15,-7.105427357601002e-15,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3333,-2.220446049250313e-16,4.440892098500626e-16,1.5987211554602254e-14,-1.942890293094024e-16,0.0,-6.661338147750939e-16,-1.176836406102666e-14,-7.105427357601002e-15,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3334,-3.774758283725532e-15,-4.440892098500626e-16,8.881784197001252e-15,2.7755575615628914e-17,0.0,-6.661338147750939e-16,-4.6629367034256575e-15,3.552713678800501e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3335,-2.220446049250313e-16,-6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-5.551115123125783e-15,-1.176836406102666e-14,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3336,-2.220446049250313e-16,4.440892098500626e-16,7.105427357601002e-15,2.7755575615628914e-17,0.0,-6.661338147750939e-16,-4.6629367034256575e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3337,-2.220446049250313e-16,-4.440892098500626e-16,1.7763568394002505e-14,2.7755575615628914e-17,-1.7763568394002505e-15,-6.661338147750939e-16,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3338,-2.220446049250313e-16,4.440892098500626e-16,2.1316282072803006e-14,2.7755575615628914e-17,-8.881784197001252e-16,-6.661338147750939e-16,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3339,-2.220446049250313e-16,4.440892098500626e-16,-1.7763568394002505e-15,2.7755575615628914e-17,8.881784197001252e-16,2.220446049250313e-16,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3340,-2.220446049250313e-16,-6.661338147750939e-16,0.0,2.7755575615628914e-17,0.0,2.220446049250313e-16,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3341,-2.220446049250313e-16,2.220446049250313e-16,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-6.661338147750939e-16,2.4424906541753444e-15,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3342,-2.220446049250313e-16,-1.7763568394002505e-15,1.7763568394002505e-15,2.7755575615628914e-17,0.0,-4.218847493575595e-15,2.4424906541753444e-15,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3343,-2.220446049250313e-16,1.1102230246251565e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,2.886579864025407e-15,2.4424906541753444e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3344,1.5543122344752192e-15,6.661338147750939e-16,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,4.218847493575595e-15,1.1102230246251565e-15,-1.4210854715202004e-14,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3345,-2.220446049250313e-16,-3.552713678800501e-15,2.6645352591003757e-14,2.7755575615628914e-17,0.0,3.3306690738754696e-15,-4.6629367034256575e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3346,3.3306690738754696e-15,-6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,3.2862601528904634e-14,1.1102230246251565e-15,1.7763568394002505e-14,0.0,-1.3322676295501878e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0
3347,-2.220446049250313e-16,-5.10702591327572e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-5.861977570020827e-14,2.4424906541753444e-15,-1.4210854715202004e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3348,-9.547918011776346e-15,3.3306690738754696e-15,1.5987211554602254e-14,-2.7755575615628914e-17,0.0,2.7977620220553945e-14,2.4424906541753444e-15,-1.4210854715202004e-14,0.0,2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0
3349,3.3306690738754696e-15,-2.220446049250313e-16,2.6645352591003757e-14,2.7755575615628914e-17,0.0,4.907185768843192e-14,-4.6629367034256575e-15,1.4210854715202004e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3350,-2.220446049250313e-16,2.6645352591003757e-15,1.0125233984581428e-13,2.7755575615628914e-17,0.0,-4.218847493575595e-15,9.547918011776346e-15,2.842170943040401e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3351,-2.220446049250313e-16,7.549516567451064e-15,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,2.842170943040401e-14,-1.1102230246251565e-15,-1.4210854715202004e-14,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3352,-2.220446049250313e-16,-1.7763568394002505e-15,1.5987211554602254e-14,-1.942890293094024e-16,0.0,6.217248937900877e-15,2.4424906541753444e-15,-1.4210854715202004e-14,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3353,-1.582067810090848e-15,4.440892098500626e-15,1.7763568394002505e-15,-1.942890293094024e-16,0.0,2.886579864025407e-15,-1.1102230246251565e-15,7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3354,-6.938893903907228e-16,-2.6645352591003757e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-4.6629367034256575e-15,2.4424906541753444e-15,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,-4.246603069191224e-15,-1.3322676295501878e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.5543122344752192e-15,-1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,-6.938893903907228e-16,0.0,1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.9984014443252818e-15,-1.1102230246251565e-15,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
3357,-6.938893903907228e-16,-2.6645352591003757e-15,1.5987211554602254e-14,-1.942890293094024e-16,0.0,9.992007221626409e-15,-1.1102230246251565e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3358,-6.938893903907228e-16,-1.7763568394002505e-15,1.5987211554602254e-14,-1.942890293094024e-16,0.0,9.103828801926284e-15,2.4424906541753444e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3359,-6.938893903907228e-16,6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,5.551115123125783e-15,-1.1102230246251565e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3360,-6.938893903907228e-16,-8.881784197001252e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.0658141036401503e-14,-1.1102230246251565e-15,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3361,-6.938893903907228e-16,-6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,6.661338147750939e-15,-1.1102230246251565e-15,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,-6.938893903907228e-16,6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,8.881784197001252e-15,2.4424906541753444e-15,0.0,-1.3322676295501878e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3363,-6.938893903907228e-16,6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,8.881784197001252e-15,-1.1102230246251565e-15,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3364,-6.938893903907228e-16,4.440892098500626e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,8.881784197001252e-15,-1.1102230246251565e-15,7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3365,-6.938893903907228e-16,6.661338147750939e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,2.220446049250313e-15,-1.1102230246251565e-15,-7.105427357601002e-15,-1.3322676295501878e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3366,-6.938893903907228e-16,-1.7763568394002505e-15,1.7763568394002505e-15,2.7755575615628914e-17,0.0,8.881784197001252e-15,-1.1102230246251565e-15,0.0,4.440892098500626e-16,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
3367,-2.4702462297909733e-15,6.661338147750939e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,2.3092638912203256e-14,2.4424906541753444e-15,-1.4210854715202004e-14,4.440892098500626e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0
3368,-6.938893903907228e-16,-8.881784197001252e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-3.019806626980426e-14,-2.220446049250313e-16,2.6645352591003757e-15,-4.440892098500626e-16,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3369,-6.938893903907228e-16,-3.1086244689504383e-15,-1.7763568394002505e-15,-1.942890293094024e-16,0.0,-1.7763568394002505e-14,2.4424906541753444e-15,-1.4210854715202004e-14,-4.440892098500626e-16,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3370,-6.661338147750939e-16,0.0,1.5987211554602254e-14,-1.942890293094024e-16,0.0,-1.3322676295501878e-15,2.4424906541753444e-15,1.4210854715202004e-14,-1.3322676295501878e-15,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3371,6.411537967210279e-15,4.440892098500626e-16,-1.2434497875801753e-14,-1.942890293094024e-16,1.7763568394002505e-15,5.995204332975845e-15,2.4424906541753444e-15,-4.263256414560601e-14,-1.3322676295501878e-15,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3372,-2.220446049250313e-16,-2.6645352591003757e-15,-8.704148513061227e-14,-1.942890293094024e-16,-1.7763568394002505e-15,-5.995204332975845e-15,2.4424906541753444e-15,-1.4210854715202004e-14,4.440892098500626e-16,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3373,2.858824288409778e-15,4.440892098500626e-15,-1.2434497875801753e-14,2.498001805406602e-16,0.0,2.6645352591003757e-14,2.4424906541753444e-15,1.4210854715202004e-14,4.440892098500626e-16,-3.9968028886505635e-15,0.0,0.0,0.0,0.0,0.0,0.0
3374,-2.220446049250313e-16,1.509903313490213e-14,-1.2434497875801753e-14,-4.163336342344337e-16,0.0,2.4646951146678475e-14,2.4424906541753444e-15,-1.4210854715202004e-14,4.440892098500626e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0
3375,-2.220446049250313e-16,4.440892098500626e-15,4.440892098500626e-14,2.498001805406602e-16,0.0,-3.3306690738754696e-15,6.661338147750939e-16,-5.329070518200751e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3376,-6.661338147750939e-16,8.881784197001252e-16,-1.5987211554602254e-14,-1.942890293094024e-16,0.0,-2.4202861936828413e-14,-1.1102230246251565e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0
3377,-6.938893903907228e-16,1.3322676295501878e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-2.4424906541753444e-15,5.995204332975845e-15,0.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,0.0,0.0,0.0
3378,-6.938893903907228e-16,-7.105427357601002e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,1.354472090042691e-14,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,2.858824288409778e-15,-8.43769498715119e-15,4.440892098500626e-14,2.7755575615628914e-17,0.0,-3.019806626980426e-14,6.661338147750939e-16,1.7763568394002505e-15,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3380,-6.938893903907228e-16,7.993605777301127e-15,-1.7763568394002505e-15,-1.942890293094024e-16,-1.7763568394002505e-15,-1.7319479184152442e-14,2.4424906541753444e-15,0.0,0.0,-3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0
3381,-6.938893903907228e-16,8.881784197001252e-16,4.440892098500626e-14,2.7755575615628914e-17,0.0,-1.9539925233402755e-14,-1.1102230246251565e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3382,-6.938893903907228e-16,-4.6629367034256575e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,8.881784197001252e-15,-1.1102230246251565e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3383,-6.938893903907228e-16,3.3306690738754696e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,8.881784197001252e-15,2.4424906541753444e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3384,2.858824288409778e-15,1.5543122344752192e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,-7.105427357601002e-15,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3385,-6.938893903907228e-16,2.220446049250313e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,7.105427357601002e-15,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3386,-6.938893903907228e-16,-4.440892098500626e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,0.0,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3387,-6.938893903907228e-16,-4.440892098500626e-16,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,0.0,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3388,-6.938893903907228e-16,-6.661338147750939e-16,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3389,-6.938893903907228e-16,3.3306690738754696e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,2.4424906541753444e-15,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3390,-6.938893903907228e-16,-3.552713678800501e-15,1.5987211554602254e-14,2.7755575615628914e-17,0.0,-1.2434497875801753e-14,2.4424906541753444e-15,0.0,-1.3322676295501878e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
3391,-6.938893903907228e-16,3.9968028886505635e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-1.9539925233402755e-14,2.4424906541753444e-15,0.0,4.440892098500626e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0
3392,-6.938893903907228e-16,1.5543122344752192e-15,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,-5.329070518200751e-15,9.547918011776346e-15,0.0,1.3322676295501878e-15,-2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0
3393,2.858824288409778e-15,2.4424906541753444e-15,-1.7763568394002505e-15,2.7755575615628914e-17,1.7763568394002505e-15,-1.9539925233402755e-14,2.4424906541753444e-15,-1.4210854715202004e-14,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3394,-6.938893903907228e-16,4.440892098500626e-16,-1.2434497875801753e-14,2.7755575615628914e-17,0.0,3.064215547965432e-14,6.661338147750939e-16,-1.2434497875801753e-14,4.440892098500626e-16,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3395,-6.938893903907228e-16,4.440892098500626e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-1.1102230246251565e-15,2.4424906541753444e-15,-1.4210854715202004e-14,4.440892098500626e-16,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0
3396,-6.661338147750939e-16,3.9968028886505635e-15,-1.7763568394002505e-15,2.7755575615628914e-17,0.0,-2.2870594307278225e-14,2.4424906541753444e-15,4.263256414560601e-14,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
3397,-6.938893903907228e-16,-1.7763568394002505e-15,1.0125233984581428e-13,2.498001805406602e-16,1.7763568394002505e-15,1.021405182655144e-14,-1.1102230246251565e-15,3.552713678800501e-15,2.220446049250313e-15,-3.9968028886505635e-15,0.0,0.0,0.0,0.0,0.0,0.0
3398,-6.938893903907228e-16,-3.552713678800501e-15,1.0125233984581428e-13,-1.942890293094024e-16,0.0,2.3092638912203256e-14,2.4424906541753444e-15,-2.842170943040401e-14,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
