,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
14,-0.0,41.48347629495067,7.900501778769405,-0.0,-0.0,13.73969118240702,94.13724898967199,-0.0,0.8773454266734799,1.4726545733265197,-0.0,-0.0,-0.0,73.18697812189515,290.32068225643815,-0.0,6.6,5.5,-0.0,107.2,259.368356601619,-0.0,-0.0,-0.0,45.0,-0.0,-0.0,244.00750000000005,49.5,-0.0,9.424645239183064,17.26747586088175,-0.0,-0.0,-0.0,25.5,-0.0
15,-0.0,26.431949497667688,7.119913279669433,-0.0,-0.0,12.682791860683404,68.03333245874042,-0.0,-0.0,0.9834951456310678,-0.0,-0.0,-0.0,74.73942917296566,216.92500415790042,-0.0,6.6,5.0,-0.0,108.2,181.65499132772567,-0.0,-0.0,-0.0,10.698654603360325,32.801345396639675,-0.0,166.6775,47.175,-0.0,7.848990955419206,16.804083147101025,-0.0,-0.0,-0.0,24.8,-0.0
16,-0.0,11.52726686426063,6.670483537763388,-0.0,-0.0,12.085413983187447,26.103916530931574,-0.0,1.5,0.37786918753193655,-0.0,3.1140332683355183,-0.0,76.51365894561765,105.47230778604683,-0.0,6.6,5.300000000000001,-0.0,111.80000000000001,84.99899326832083,-0.0,-0.0,-0.0,26.465447071565876,16.83455292843412,-0.0,71.58250000000001,45.449999999999996,-0.0,3.8544152013219315,16.608970425509142,-0.0,-0.0,-0.0,24.4,-0.0
17,-0.0,1.1747533110074528,6.812408719417928,10.0,-0.0,12.177318272032979,1.6314947831832234,-0.0,1.5,0.028469596320899328,-0.0,15.0,-0.0,78.50966743985116,6.524060275425577,-0.0,6.6,5.300000000000001,-0.0,115.8,6.314210928503833,-0.0,-0.0,-0.0,44.6,-0.0,-0.0,4.180000000000001,44.925,-0.0,0.39712156619680505,16.73091587650407,-0.0,-0.0,-0.0,24.6,-0.0
18,-0.0,-0.0,7.403763642978514,10.0,-0.0,12.72874400510617,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,80.94923337724765,-0.0,-0.0,6.6,7.4,-0.0,119.6,-0.0,-0.0,-0.0,-0.0,51.6,-0.0,-0.0,-0.0,46.125,-0.0,-0.0,17.04797404909088,-0.0,-0.0,-0.0,29.2,-0.0
19,-0.0,-0.0,8.089735354308791,10.0,-0.0,13.647786893561488,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,84.27591420097016,-0.0,-0.0,6.6,7.9,-0.0,123.8,-0.0,-0.0,-0.0,-0.0,54.0,-0.0,-0.0,-0.0,47.925000000000004,-0.0,-0.0,17.48697767267262,-0.0,-0.0,-0.0,30.2,-0.0
20,-0.0,-0.0,8.752052868696644,-0.0,-0.0,14.704686215285106,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,89.59860351892618,-0.0,-0.0,6.6,7.9,-0.0,128.0,-0.0,-0.0,-0.0,-0.0,53.4,-0.0,-0.0,-0.0,49.425000000000004,-0.0,-0.0,17.779646755060448,-0.0,-0.0,-0.0,29.7,-0.0
21,-0.0,-0.0,9.438024580026923,10.0,-0.0,15.715633392585957,-0.0,-0.0,1.0100000000000002,-0.0,-0.0,15.0,-0.0,94.69951411530069,-0.0,-0.0,6.6,7.4,-0.0,130.8,-0.0,-0.0,-0.0,-0.0,57.810544039185324,-0.0,-0.0,-0.0,49.125,-0.0,-0.0,17.80403584525943,-0.0,-0.0,-0.0,29.2,-0.0
22,-0.0,-0.0,10.05303370052993,10.0,-0.0,16.772532714309573,-0.0,-0.0,0.9900000000000002,-0.0,-0.0,15.0,-0.0,98.2479736606047,-0.0,-0.0,6.6,7.200000000000001,-0.0,131.6,-0.0,-0.0,-0.0,-0.0,62.31198428290766,-0.0,-0.0,-0.0,47.4,-0.0,-0.0,17.511366762871607,-0.0,-0.0,-0.0,28.8,-0.0
23,-0.0,-0.0,10.33688406383901,10.0,-0.0,17.4158627362283,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,102.0182119274902,-0.0,-0.0,6.6,6.300000000000001,-0.0,131.4,-0.0,-0.0,-0.0,-0.0,61.85913555992142,-0.0,-0.0,-0.0,45.449999999999996,-0.0,-0.0,17.21869768048378,-0.0,-0.0,-0.0,27.1,-0.0
24,-0.0,-0.0,10.171304685242047,10.0,-0.0,17.645623458342126,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,104.2359991433052,-0.0,-0.0,6.6,5.6,-0.0,128.8,-0.0,-0.0,-0.0,-0.0,60.31944990176818,-0.0,-0.0,-0.0,43.199999999999996,-0.0,-0.0,16.706526786305087,-0.0,-0.0,-0.0,24.9,-0.0
25,-0.0,-0.0,9.62725815556631,-0.0,-0.0,17.36991059180553,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,104.4577778648867,-0.0,-0.0,6.6,4.9,-0.0,124.2,-0.0,-0.0,-0.0,-0.0,57.33064833005894,-0.0,-0.0,-0.0,40.650000000000006,-0.0,-0.0,15.80413044894262,-0.0,-0.0,-0.0,23.7,-0.0
26,-0.0,-0.0,8.988594838120878,10.0,-0.0,16.726580569886806,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,102.9053268138162,-0.0,-0.0,6.6,4.700000000000001,-0.0,118.8,-0.0,-0.0,-0.0,-0.0,54.1607072691552,-0.0,-0.0,-0.0,38.25,-0.0,-0.0,14.852955931182183,-0.0,-0.0,-0.0,22.9,-0.0
27,-0.0,-0.0,8.349931520675447,3.514366385223692,-0.0,15.807537681431487,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,100.24398215483819,-0.0,-0.0,6.6,4.300000000000001,-0.0,114.8,-0.0,-0.0,-0.0,-0.0,51.896463654223965,-0.0,-0.0,-0.0,36.6,-0.0,-0.0,14.17006140561059,-0.0,-0.0,-0.0,22.8,-0.0
28,-0.0,-0.0,7.876847581826981,10.0,-0.0,15.072303370667234,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,97.3608587742787,-0.0,-0.0,6.6,4.700000000000001,-0.0,111.00000000000001,-0.0,-0.0,-0.0,-0.0,50.71905697445973,-0.0,-0.0,-0.0,35.475,-0.0,-0.0,13.706668691829867,-0.0,-0.0,-0.0,23.5,-0.0
29,-0.0,-0.0,7.261838461323973,10.0,-0.0,14.061356193366382,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,90.70749712683367,-0.0,-0.0,6.6,5.1,-0.0,102.8,-0.0,-0.0,-0.0,-0.0,48.092534381139494,-0.0,-0.0,-0.0,33.75,-0.0,-0.0,13.048163256457256,-0.0,-0.0,-0.0,24.4,-0.0
30,-0.0,-0.0,6.741446128590659,10.0,-0.0,13.418026171447657,0.32629895663664465,-0.0,1.4274118548799182,0.0025881451200817575,-0.0,15.0,28.208657864947696,84.71947164413317,1.6310150688563942,-0.0,6.6,5.9,-0.0,93.8,3.885668263694667,-0.0,-0.0,-0.0,45.01316306483301,0.8677604602285629,-0.0,10.972500000000002,31.349999999999998,-0.0,0.21024082916301443,12.560381452477545,-0.0,-0.0,-0.0,25.5,-0.0
31,-0.0,11.820955192012494,6.552212553051272,10.0,-0.0,13.463978315870424,26.2670660092499,-0.0,1.5,0.34939959121103725,-0.0,15.0,-0.0,81.61456954199215,78.8323949947257,-0.0,6.6,7.1,-0.0,87.4,99.57024925717583,-0.0,-0.0,-0.0,42.20550098231828,18.04941757275411,-0.0,122.26500000000003,28.875,-0.0,4.718738610103213,12.292101460288704,-0.0,-0.0,-0.0,28.3,-0.0
32,-0.0,27.60670280867514,6.481249962224003,10.0,-0.0,13.785643326829787,60.36530697777926,-0.0,0.961808891159939,0.9187915176290238,-0.0,15.0,28.208657864947696,82.05812698515516,181.04267264305975,-0.0,6.6,8.5,-0.0,84.8,197.68337291546615,-0.0,-0.0,-0.0,40.30353634577603,36.359163283576784,-0.0,228.3325,26.849999999999998,-0.0,9.717798325757112,12.121377828895806,-0.0,-0.0,-0.0,31.5,-0.0
33,-0.0,39.64792424650153,6.126437008087652,10.0,-0.0,13.923499760098084,86.14292455207419,-0.0,1.4579305058763414,1.3820694941236584,-0.0,15.0,28.208657864947696,82.05812698515516,264.7681128443546,-0.0,6.6,9.200000000000001,-0.0,82.0,273.45390405751215,-0.0,-0.0,-0.0,38.129862475442046,49.80945041711951,-0.0,305.6625,24.45,-0.0,13.291892421528356,11.731152385712036,-0.0,-0.0,-0.0,33.4,-0.0
34,-0.0,47.504087013863874,5.322194312045257,10.0,-0.0,13.188265449333828,103.76306821045301,-0.0,0.8040086867654597,1.6900587634133877,-0.0,15.0,-0.0,77.84433127510665,326.7466854608976,-0.0,6.6,9.6,-0.0,76.2,321.05334028777185,-0.0,-0.0,-0.0,35.141060903732814,58.83415920349657,-0.0,354.4,-0.0,-0.0,15.74470209509686,11.023868769941457,3.1114144013031666,-0.0,27.68899570539587,6.311004294604128,-0.0
35,-0.0,50.95492486494826,4.63622260071498,9.580598821748708,1.9202270188177604,11.947557549919148,113.2257379529157,-0.0,1.0724169647419521,1.8375830352580476,-0.0,15.0,20.97902102226118,72.74342067873215,362.6290169757383,-0.0,6.6,10.1,-0.0,70.19999999999999,345.3387669358635,-0.0,-0.0,-0.0,31.789980353634576,62.478753136456525,-0.0,338.625,19.875,-0.0,16.749186056653482,9.999526981584065,-0.0,-0.0,29.779536213199258,4.620463786800741,-0.0
36,-0.0,50.14728196363065,4.186792858808936,10.0,-0.0,10.706849650504468,113.38888743123401,-0.0,1.1434747061829331,1.8065252938170666,-0.0,15.0,28.208657864947696,65.86828030970563,374.046122457733,-0.0,6.6,10.4,-0.0,64.4,344.85305840290164,-0.0,-0.0,-0.0,28.529469548133594,62.999409412593664,-0.0,359.7,-0.0,-0.0,16.725825964524258,8.755683381435803,-0.0,-0.0,30.035520765175182,5.164479234824821,-0.0
37,-0.0,46.10906745704252,3.808325707730162,10.0,-0.0,9.741854617626382,103.11047029717972,-0.0,1.3231144609095558,1.5968855390904442,-0.0,15.0,28.208657864947696,58.54958249751612,345.2315229079368,-0.0,6.6,10.299999999999999,-0.0,57.8,314.2534208263062,-0.0,-0.0,-0.0,24.906679764243616,59.007711295542286,-0.0,342.76,15.140000000000015,-0.0,15.721342002967637,7.365505240093628,-0.0,-0.0,28.115636625355748,14.276141976808375,-0.0
38,-0.0,38.987125509059844,3.595437935248351,10.0,-0.0,9.052572451284894,81.90103811579782,-0.0,1.5,1.2423096576392434,-0.0,15.0,28.208657864947696,53.0051144579786,281.6219352225374,-0.0,6.6,9.799999999999999,-0.0,51.4,268.111110194932,-0.0,-0.0,-0.0,21.46502946954813,50.59043483132521,-0.0,292.6,19.875,-0.0,13.548853434949818,6.170439820343338,8.0,-0.0,24.275868345716873,30.846287824027463,-0.0
39,-0.0,29.58909902100022,3.571783738305928,10.0,-0.0,8.639003151479999,52.20783306186315,-0.0,1.2743817066939194,0.8256182933060806,-0.0,15.0,28.208657864947696,48.7913187479301,177.78064250534698,-0.0,6.6,9.799999999999999,-0.0,47.0,194.76912171769519,-0.0,-0.0,-0.0,19.200785854616896,37.57402792789677,-0.0,213.18,21.224999999999998,-0.0,10.185000168341588,5.414378024174787,7.700621807483625,-0.0,18.174903190290664,30.8971054316453,-0.0
40,-0.0,15.785747616662647,3.6664005260756216,10.0,28.156810046636156,8.684955295902766,23.16722592120177,-0.0,1.5,0.40892692897291766,-0.0,15.0,28.208657864947696,46.57353153211509,61.97857261654298,3.7,6.6,9.0,-0.0,45.6,96.65599805940484,6.471706429371267,22.666358862450785,-0.0,18.204518664047153,19.87171453923409,-0.0,105.54500000000002,23.025,-0.0,5.419541373979928,5.12170894178696,8.0,-0.0,9.855405251073108,31.15119346973449,-0.0
41,-0.0,1.468441638759316,3.8319799046725853,10.0,-0.0,8.593051007057234,1.9577937398198682,-0.0,1.5,0.04399846704138988,-0.0,15.0,28.208657864947696,45.68641664578909,4.349373516950385,3.7,6.6,8.9,-0.0,47.4,7.771336527389334,-0.0,22.666358862450785,0.9616501902439936,18.6573673870334,1.9958490585256947,-0.0,6.7924999999999995,24.525000000000002,-0.0,0.6073623953598195,5.146098031985946,8.0,-0.0,1.2799227598796243,31.202011077352328,-0.0
42,-0.0,-0.0,4.139484464924089,10.0,-0.0,8.593051007057234,-0.0,-0.0,1.5,-0.0,69.2139291241583,15.0,28.208657864947696,47.01708897527809,-0.0,3.7,6.6,10.200000000000001,-0.0,51.800000000000004,-0.0,-0.0,22.666358862450785,7.374395123032951,20.74047151277014,-0.0,-0.0,-0.0,26.549999999999997,1.5252208835715564,-0.0,5.682658016363628,8.0,-0.0,-0.0,30.693835001173948,-0.0
43,-0.0,-0.0,4.376026434348322,10.0,10.272271649386028,8.593051007057234,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,47.682425140022595,-0.0,3.7,6.6,10.4,-0.0,57.99999999999999,-0.0,-0.0,22.666358862450785,3.0233145729347193,24.09155206286837,-0.0,-0.0,-0.0,29.400000000000002,0.8984354560101089,-0.0,6.609443443925078,8.0,-0.0,-0.0,29.16930677263882,-0.0
44,-0.0,-0.0,4.2104470557513585,10.0,-0.0,8.317338140520638,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,46.57353153211509,-0.0,3.7,6.6,9.799999999999999,-0.0,63.800000000000004,-0.0,-0.0,22.666358862450785,-0.0,27.9860510805501,-0.0,-0.0,-0.0,32.4,-0.0,-0.0,7.609396142083484,8.0,-0.0,-0.0,26.984149645071803,-0.0
45,-0.0,-0.0,3.690054723018045,10.0,-0.0,7.674008118601915,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,42.803293265229584,-0.0,3.7,6.6,8.6,-0.0,67.60000000000001,-0.0,-0.0,22.666358862450785,-0.0,31.608840864440076,-0.0,-0.0,-0.0,34.800000000000004,-0.0,-0.0,8.389847028451019,8.0,-0.0,-0.0,24.544904479415592,-0.0
46,-0.0,-0.0,3.335241768881694,10.0,-0.0,6.617108796878297,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,37.70238266885508,-0.0,3.7,6.6,8.200000000000001,-0.0,68.0,-0.0,41.4,22.666358862450785,-0.0,33.60137524557957,-0.0,-0.0,-0.0,36.449999999999996,-0.0,-0.0,9.023963373624644,8.0,-0.0,-0.0,22.308929744230735,-0.0
47,-0.0,-0.0,3.3588959658241175,10.0,-0.0,6.8468695189921265,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,37.70238266885508,-0.0,3.7,6.6,7.200000000000001,-0.0,70.39999999999999,-0.0,-0.0,22.666358862450785,-0.0,35.32220039292731,-0.0,-0.0,-0.0,38.175,-0.0,-0.0,9.414188816808412,8.0,-0.0,-0.0,20.987671946166955,-0.0
48,-0.0,-0.0,3.595437935248351,10.0,-0.0,8.639003151479999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,43.46862942997409,-0.0,3.7,6.6,6.300000000000001,-0.0,72.6,-0.0,-0.0,22.666358862450785,-0.0,36.22789783889981,-0.0,-0.0,-0.0,39.300000000000004,-0.0,-0.0,9.511745177604356,8.0,-0.0,-0.0,20.47949586998858,-0.0
49,-0.0,-0.0,3.7137089199604683,10.0,-0.0,10.56899321723617,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,49.678433634256095,-0.0,3.7,6.6,5.6,-0.0,70.19999999999999,-0.0,41.4,22.666358862450785,-0.0,35.50333988212181,-0.0,-0.0,-0.0,40.050000000000004,-0.0,-0.0,9.389799726609427,8.0,-0.0,-0.0,20.987671946166955,-0.0
50,-0.0,-0.0,3.9265966924422786,10.0,-0.0,11.855653261073616,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,55.66645911695661,-0.0,3.7,6.6,5.1,-0.0,66.60000000000001,-0.0,-0.0,22.666358862450785,2.574680384218638,33.32966601178782,-0.0,-0.0,-0.0,40.275000000000006,-0.0,-0.0,8.926407012828701,8.0,-0.0,-0.0,22.969558643262626,-0.0
51,-0.0,-0.0,4.517951616002863,10.0,-0.0,13.05040901606553,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,61.654484599657124,-0.0,3.7,6.6,5.200000000000001,-0.0,63.6,-0.0,41.4,22.666358862450785,-0.0,31.42770137524558,-0.0,-0.0,-0.0,40.050000000000004,-0.0,-0.0,8.389847028451019,8.0,-0.0,-0.0,23.9,-0.0
52,-0.0,-0.0,5.393156902872527,10.0,-0.0,15.302064092781064,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,71.41274834924315,-0.0,3.7,6.6,5.300000000000001,-0.0,63.2,-0.0,-0.0,22.666358862450785,32.00795733305617,30.250294695481337,-0.0,-0.0,-0.0,39.300000000000004,-0.0,-0.0,7.804508863675368,8.0,-0.0,-0.0,24.7,-0.0
53,-0.0,-0.0,5.842586644778571,10.0,-0.0,17.094197725268934,-0.0,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,75.62654405929166,-0.0,3.7,6.6,5.9,-0.0,60.0,-0.0,41.4,22.666358862450785,-0.0,28.438899803536348,-0.0,-0.0,-0.0,36.975,-0.0,-0.0,7.072836157705802,8.0,-0.0,-0.0,25.7,-0.0
54,-0.0,-0.0,6.221053795857345,10.0,-0.0,18.105144902569787,0.16314947831832233,-0.0,1.5,-0.0,-0.0,15.0,28.208657864947696,78.50966743985116,1.0873433792375962,3.7,6.6,6.6,-0.0,59.4,2.914251197771,-0.0,22.666358862450785,-0.0,28.076620825147348,0.8677604602285629,-0.0,11.495000000000001,35.25,-0.0,0.23360092129223828,6.780167075317976,8.0,-0.0,-0.0,26.8,-0.0
55,-0.0,6.314299046665059,6.954333901072469,10.0,-0.0,19.575613524098298,16.641246788468877,-0.0,1.5,0.24069749616760344,-0.0,15.0,28.208657864947696,87.82437374627418,58.17287078921139,3.7,6.6,7.700000000000001,-0.0,63.800000000000004,77.71336527389333,-0.0,22.666358862450785,6.917103216404971,29.88801571709234,17.09488106650269,-0.0,121.74250000000002,34.800000000000004,-0.0,4.765458794361661,7.2435597890987005,8.0,-0.0,7.978185203249658,21.92181479675034,-0.0
56,-0.0,20.117650451002632,7.545688824633054,10.0,-0.0,21.27584286774064,43.56091071099207,-0.0,1.5,0.7143280531425651,-0.0,15.0,28.208657864947696,100.9093183195827,133.19956395660552,3.7,6.6,9.200000000000001,-0.0,76.0,171.94082066848898,-0.0,22.666358862450785,-0.0,33.96365422396857,34.102986086982526,-0.0,223.63,35.1,-0.0,9.530917588723321,8.17034521666015,4.4987371946165275,-0.0,4.599498202571446,28.000501797428555,-0.0
57,-0.0,35.756553903789346,7.758576597114864,10.0,-0.0,22.470598622732552,70.8068735901519,-0.0,1.2761446090955562,1.234545222278998,-0.0,15.0,28.208657864947696,110.00224590442421,221.81804936446957,3.7,6.6,9.500000000000002,-0.0,88.2,256.93981393680986,-0.0,22.666358862450785,-0.0,38.31100196463654,47.46649717450239,-0.0,296.78000000000003,35.4,-0.0,13.05829150023612,9.170297914818557,8.0,-0.0,23.422586505797128,9.677413494202874,-0.0
58,-0.0,46.54959994867032,7.45107203686336,10.0,-0.0,22.332742189464252,92.0163057715338,-0.0,1.3579381706693923,1.6020618293306077,42.32224241798497,15.0,28.208657864947696,109.78046718284271,285.97130873948777,3.7,6.6,9.799999999999999,-0.0,96.8,308.910626963726,-0.0,22.666358862450785,-0.0,40.93752455795678,55.536669454628026,-0.0,340.14750000000004,16.052499999999952,-0.0,15.347580528900055,9.731246989395224,-0.0,-0.0,27.73165979739186,21.39028305396601,-0.0
59,-0.0,51.83598984820385,7.3091468552088195,6.256609583999264,-0.0,21.735364311968294,104.08936716708965,-0.0,1.2022968829841594,1.7677031170158404,-0.0,15.0,28.208657864947696,108.22801613177221,326.7466854608976,3.7,6.6,10.200000000000001,-0.0,103.4,333.6817621447795,-0.0,12.039777790348495,-0.0,43.47347740667976,54.51165595751715,-0.0,358.8,-0.0,-0.0,16.4688649511028,10.072694252181021,-0.0,-0.0,30.07818485717117,23.630187542294514,-0.0
60,-0.0,52.05625609401775,7.3091468552088195,6.156343338185373,-0.0,20.271165788196498,107.3523567334561,-0.0,1.1612391415431786,1.7987608584568213,-0.0,15.0,4.6430875742002655,104.6795565864682,364.2600320445947,-0.0,6.6,10.500000000000002,-0.0,104.80000000000001,338.5388474743978,-0.0,7.682692460730209,-0.0,45.284872298624755,53.60026106557216,-0.0,325.325,35.475,-0.0,16.53894522749047,10.511697875762762,6.241477996811586,-0.0,30.291505317151106,21.80075366805236,-0.0
