,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Guadeloupe Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen,SaintKittsNevis Hydrogen,Montserrat Hydrogen
1216,5.329070518200751e-15,0.0,-1.4210854715202004e-14,-4.440892098500626e-16,7.105427357601002e-15,3.552713678800501e-15,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,-8.881784197001252e-16,8.881784197001252e-14,0.0,1.6653345369377348e-16,0.0,3.552713678800501e-15,-1.4210854715202004e-14,1.7763568394002505e-15,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,2.6645352591003757e-15,-3.552713678800501e-15,-1.4210854715202004e-14,-1.1102230246251565e-16,0.0,3.552713678800501e-15,0.0,-2.6645352591003757e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,6.328271240363392e-15,3.552713678800501e-15,0.0,-3.3306690738754696e-16,0.0,3.552713678800501e-15,-1.4210854715202004e-14,-2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,8.881784197001252e-16,-3.552713678800501e-15,0.0,-3.3306690738754696e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0.0,-3.552713678800501e-15,0.0,-3.3306690738754696e-16,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,-1.6431300764452317e-14,-3.552713678800501e-15,0.0,-6.38378239159465e-16,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,0.0,-3.552713678800501e-15,0.0,-2.706168622523819e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.0,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,-5.551115123125783e-16,3.552713678800501e-15,0.0,-1.1102230246251565e-16,0.0,-3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,-8.881784197001252e-16,3.552713678800501e-15,0.0,1.6653345369377348e-16,0.0,1.0658141036401503e-14,0.0,2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,-8.881784197001252e-16,-3.552713678800501e-15,0.0,1.1102230246251565e-16,0.0,3.552713678800501e-15,0.0,2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,0.0,3.552713678800501e-15,0.0,1.1102230246251565e-16,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,-3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,-1.7763568394002505e-15,0.0,1.4210854715202004e-14,5.273559366969494e-16,0.0,1.0658141036401503e-14,0.0,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,2.3314683517128287e-14,0.0,1.4210854715202004e-14,8.239936510889834e-16,0.0,1.7763568394002505e-14,-1.4210854715202004e-14,0.0,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,2.6645352591003757e-15,0.0,1.4210854715202004e-14,1.3877787807814457e-15,0.0,0.0,1.4210854715202004e-14,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,2.6645352591003757e-15,7.105427357601002e-15,1.4210854715202004e-14,-1.6653345369377348e-16,2.842170943040401e-14,1.0658141036401503e-14,1.4210854715202004e-14,1.7763568394002505e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,-8.881784197001252e-16,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.6653345369377348e-16,-2.842170943040401e-14,0.0,-1.4210854715202004e-14,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,0.0,-7.105427357601002e-15,-4.263256414560601e-14,2.7755575615628914e-16,-2.842170943040401e-14,1.4210854715202004e-14,-4.263256414560601e-14,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,6.217248937900877e-15,7.105427357601002e-15,-1.4210854715202004e-14,-1.6653345369377348e-16,2.842170943040401e-14,-1.4210854715202004e-14,1.4210854715202004e-14,2.6645352591003757e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,2.6645352591003757e-15,-7.105427357601002e-15,-1.4210854715202004e-14,5.551115123125783e-17,0.0,1.7763568394002505e-14,-1.4210854715202004e-14,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,6.217248937900877e-15,7.105427357601002e-15,-1.4210854715202004e-14,5.551115123125783e-17,0.0,-1.0658141036401503e-14,-1.4210854715202004e-14,-3.552713678800501e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,2.6645352591003757e-15,3.552713678800501e-14,-1.4210854715202004e-14,-5.551115123125783e-17,0.0,3.552713678800501e-15,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,8.881784197001252e-16,0.0,-1.4210854715202004e-14,1.6653345369377348e-16,0.0,3.552713678800501e-15,1.4210854715202004e-14,1.7763568394002505e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,4.440892098500626e-15,5.3290705182007514e-14,0.0,5.551115123125783e-17,1.4210854715202004e-14,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,2.6645352591003757e-15,-3.552713678800501e-15,0.0,2.7755575615628914e-16,0.0,1.0658141036401503e-14,0.0,-2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,-3.552713678800501e-15,3.552713678800501e-15,0.0,-2.7755575615628914e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0,-2.7755575615628914e-17
1244,3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0
1245,0.0,-3.552713678800501e-15,0.0,2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,2.6645352591003757e-15,-3.552713678800501e-15,-1.4210854715202004e-14,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,-8.881784197001252e-16,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,-4.440892098500626e-15,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,-8.881784197001252e-16,3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,-3.552713678800501e-15,0.0,8.881784197001252e-16,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.0,3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,3.952393967665557e-14,3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,-3.552713678800501e-15,0.0,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,2.3314683517128287e-14,-3.552713678800501e-15,0.0,-4.579669976578771e-16,0.0,1.0658141036401503e-14,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,0.0,3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,1.7763568394002505e-15,0.0,-4.263256414560601e-14,1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,-3.552713678800501e-15,0.0,-2.842170943040401e-14,0.0,0.0,3.552713678800501e-15,-1.4210854715202004e-14,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,2.6645352591003757e-15,0.0,-1.4210854715202004e-14,-5.551115123125783e-17,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,6.217248937900877e-15,-7.105427357601002e-15,-4.263256414560601e-14,5.551115123125783e-17,2.842170943040401e-14,-3.552713678800501e-15,1.4210854715202004e-14,1.7763568394002505e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2.6645352591003757e-15,-1.4210854715202004e-14,1.4210854715202004e-14,5.551115123125783e-17,2.842170943040401e-14,-3.552713678800501e-15,1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,2.6645352591003757e-15,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,0.0,3.552713678800501e-15,1.4210854715202004e-14,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,6.217248937900877e-15,0.0,-4.263256414560601e-14,2.7755575615628914e-16,0.0,1.0658141036401503e-14,-1.4210854715202004e-14,3.552713678800501e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,6.217248937900877e-15,7.105427357601002e-15,1.4210854715202004e-14,2.220446049250313e-16,0.0,-3.552713678800501e-15,1.4210854715202004e-14,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,-8.881784197001252e-16,7.105427357601002e-15,-4.263256414560601e-14,1.6653345369377348e-16,0.0,3.552713678800501e-15,-1.4210854715202004e-14,2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,6.217248937900877e-15,1.7053025658242404e-13,-1.4210854715202004e-14,-1.915134717478395e-15,0.0,3.552713678800501e-15,-1.4210854715202004e-14,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,-8.881784197001252e-16,0.0,1.4210854715202004e-14,0.0,7.105427357601002e-15,3.552713678800501e-15,0.0,4.440892098500626e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,1.7763568394002505e-15,-1.7763568394002505e-14,0.0,1.1102230246251565e-16,0.0,-3.552713678800501e-15,-7.105427357601002e-15,8.881784197001252e-16,8.881784197001252e-16,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,0.0,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,-2.6645352591003757e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,6.217248937900877e-15,-3.552713678800501e-15,0.0,2.1094237467877974e-15,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,6.217248937900877e-15,3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,-8.881784197001252e-16,-3.552713678800501e-15,-1.4210854715202004e-14,5.551115123125783e-17,0.0,-3.552713678800501e-15,0.0,8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,2.6645352591003757e-15,3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,-4.440892098500626e-15,3.552713678800501e-15,0.0,2.7755575615628914e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,2.6645352591003757e-15,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,2.5757174171303632e-14,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,4.529709940470639e-14,-3.552713678800501e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0
1275,0.0,-3.552713678800501e-15,0.0,1.1102230246251565e-16,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,5.773159728050814e-14,3.552713678800501e-15,0.0,-1.5543122344752192e-15,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,2.6645352591003757e-15,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,-3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,-2.6645352591003757e-15,0.0,-1.4210854715202004e-14,1.6653345369377348e-16,0.0,-3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,-8.881784197001252e-16,0.0,1.4210854715202004e-14,-2.7755575615628914e-16,0.0,1.7763568394002505e-14,0.0,-8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,2.6645352591003757e-15,7.105427357601002e-15,1.4210854715202004e-14,-5.551115123125783e-17,0.0,1.0658141036401503e-14,-1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,6.217248937900877e-15,-7.105427357601002e-15,-1.4210854715202004e-14,5.551115123125783e-17,0.0,1.7763568394002505e-14,-1.4210854715202004e-14,3.552713678800501e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,6.217248937900877e-15,-7.105427357601002e-15,-1.4210854715202004e-14,-1.6653345369377348e-16,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,2.6645352591003757e-15,0.0,1.4210854715202004e-14,2.7755575615628914e-16,5.684341886080802e-14,1.0658141036401503e-14,-1.4210854715202004e-14,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2.6645352591003757e-15,-7.105427357601002e-15,-4.263256414560601e-14,-8.881784197001252e-16,2.842170943040401e-14,3.552713678800501e-15,-1.4210854715202004e-14,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,2.6645352591003757e-15,0.0,-1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,0.0,-1.7763568394002505e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,-8.881784197001252e-16,7.105427357601002e-15,1.4210854715202004e-14,5.551115123125783e-17,0.0,1.0658141036401503e-14,-1.4210854715202004e-14,-8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,2.6645352591003757e-15,1.7053025658242404e-13,-1.4210854715202004e-14,-1.6653345369377348e-16,0.0,3.552713678800501e-15,1.4210854715202004e-14,3.108624468950438e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,8.881784197001252e-16,0.0,1.4210854715202004e-14,1.6653345369377348e-16,7.105427357601002e-15,1.7763568394002505e-14,2.1316282072803006e-14,-1.9539925233402755e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,2.6645352591003757e-15,-1.1013412404281553e-13,0.0,2.7755575615628914e-17,0.0,3.552713678800501e-15,-7.105427357601002e-15,8.881784197001252e-16,8.881784197001252e-16,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,2.6645352591003757e-15,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,1.0658141036401503e-14,0.0,-2.6645352591003757e-15,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,-8.881784197001252e-16,-3.552713678800501e-15,0.0,2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,6.217248937900877e-15,-3.552713678800501e-15,0.0,2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,2.6645352591003757e-15,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,-3.552713678800501e-15,0.0,8.881784197001252e-16,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0
1294,2.6645352591003757e-15,3.552713678800501e-15,-1.4210854715202004e-14,5.551115123125783e-17,0.0,1.0658141036401503e-14,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0
1295,0.0,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,4.440892098500626e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,-2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,-8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,-8.881784197001252e-16,3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,-8.881784197001252e-16,3.552713678800501e-15,0.0,2.7755575615628914e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,-8.881784197001252e-16,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,-8.881784197001252e-16,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,1.0658141036401503e-14,0.0,2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,-8.881784197001252e-16,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,-3.452793606584237e-14,3.552713678800501e-15,0.0,1.2381762282132058e-12,0.0,-3.552713678800501e-15,0.0,1.1368683772161603e-13,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,8.881784197001252e-16,-1.0658141036401503e-14,0.0,5.551115123125783e-17,0.0,1.0658141036401503e-14,0.0,-1.0480505352461478e-13,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,2.6645352591003757e-15,3.552713678800501e-15,-1.4210854715202004e-14,-1.6653345369377348e-16,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,-8.881784197001252e-16,3.552713678800501e-15,-1.4210854715202004e-14,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,-1.7763568394002505e-15,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,1.7763568394002505e-15,-3.552713678800501e-15,1.4210854715202004e-14,-1.6653345369377348e-16,2.842170943040401e-14,-7.105427357601002e-15,1.4210854715202004e-14,-1.7763568394002505e-15,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0
1307,1.7763568394002505e-15,8.881784197001252e-16,-1.4210854715202004e-14,2.7755575615628914e-16,0.0,7.105427357601002e-15,-1.4210854715202004e-14,8.881784197001252e-16,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0
1308,5.329070518200751e-15,-7.105427357601002e-15,-1.4210854715202004e-14,2.7755575615628914e-16,-2.842170943040401e-14,0.0,-1.4210854715202004e-14,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0
1309,-1.7763568394002505e-15,0.0,-1.4210854715202004e-14,-1.6653345369377348e-16,-2.842170943040401e-14,3.552713678800501e-15,1.4210854715202004e-14,0.0,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0
1310,-4.440892098500626e-15,1.4210854715202004e-14,-1.4210854715202004e-14,-1.6653345369377348e-16,2.842170943040401e-14,3.552713678800501e-15,1.4210854715202004e-14,0.0,-4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,-8.881784197001252e-16,-7.105427357601002e-14,-1.4210854715202004e-14,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,-8.881784197001252e-16,0.0,-1.4210854715202004e-14,5.551115123125783e-17,7.105427357601002e-15,1.0658141036401503e-14,0.0,4.3520742565306136e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,-8.881784197001252e-16,0.0,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,7.105427357601002e-15,0.0,3.397282455352979e-14,-6.217248937900877e-15,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,-3.552713678800501e-15,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,1.3322676295501878e-15,-2.6645352591003757e-15,-1.7763568394002505e-15,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0
1315,0.0,0.0,0.0,2.220446049250313e-16,1.4210854715202004e-14,0.0,0.0,4.440892098500626e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,2.6645352591003757e-15,0.0,1.4210854715202004e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,0.0,0.0,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,-3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,-4.440892098500626e-15,0.0,0.0,5.551115123125783e-17,-1.4210854715202004e-14,3.552713678800501e-15,0.0,8.881784197001252e-16,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0
1319,-8.881784197001252e-16,0.0,0.0,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0
1320,-8.881784197001252e-16,1.0658141036401503e-14,0.0,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0,8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,-8.881784197001252e-16,-3.552713678800501e-15,0.0,5.551115123125783e-17,-4.263256414560601e-14,0.0,0.0,2.6645352591003757e-15,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,-8.881784197001252e-16,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,-1.4210854715202004e-14,3.552713678800501e-15,0.0,-8.881784197001252e-16,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,-8.881784197001252e-16,-3.552713678800501e-15,0.0,-1.6653345369377348e-16,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,-8.881784197001252e-16,3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
1325,0.0,-3.552713678800501e-15,0.0,2.7755575615628914e-16,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
