,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind
4356,-0.0,36.22984229001145,14.64270510794152,-0.0,-0.0,-0.0,104.0903234501348,-0.0,0.8670691301604625,1.6888777859250041,-0.0,-0.0,-0.0,165.3564256087931,228.52937137445164,-0.0,6.6,6.9,-0.0,55.584552048617866,340.14310919427567,-0.0,-0.0,0.024379989906833544,51.67562001009317,-0.0,267.16549676697286,49.35,-0.0,12.941491039590037,13.755446872227822,-0.0,-0.0,-0.0,28.2
4357,-0.0,40.32562258666539,9.396924811287576,-0.0,-0.0,3.4034231805929807,98.53690026954182,-0.0,0.8859673788858005,1.5899795371996661,-0.0,-0.0,-0.0,98.88019052845954,280.6056064547852,-0.0,6.6,6.4,-0.0,74.91544795138208,312.7122132915115,-0.0,-0.0,1.8475683989971259,47.652431601002874,-0.0,279.43363280278504,31.98186396418788,-0.0,11.539885511836601,13.121330527054202,-0.0,-0.0,-0.0,36.56787702781476
4358,-0.0,35.15890219274889,12.065362429367672,-0.0,-0.0,14.577654986522887,84.8126684636119,-0.0,0.2431754855651993,1.3668245144348008,-0.0,-0.0,-0.0,140.56017297458737,234.92562400865734,-0.0,6.6,5.800000000000001,-0.0,118.39999999999999,261.4276612428936,-0.0,-0.0,19.752152532371603,41.03652177272105,-0.0,234.70320193981567,44.699999999999996,-0.0,9.928039154920153,12.63354872307449,-0.0,-0.0,10.572604118614436,36.332087454323
4359,-0.0,27.219795245999137,10.677562525520218,-0.0,-0.0,23.9,65.53706199460919,-0.0,0.189180635369949,1.0549146530702729,-0.0,-0.0,-0.0,142.00875754110638,181.32156297493594,-0.0,6.6,5.700000000000001,-0.0,111.60000000000001,200.7941580082337,-0.0,-0.0,50.33205676551266,27.212082364590728,-0.0,173.1330794578461,42.224999999999994,-0.0,7.218268467930182,12.218934189691737,-0.0,-0.0,11.462411937508634,34.8422796354288
4360,-0.0,17.138389599332793,9.856211562018663,-0.0,-0.0,22.15,40.71008086253371,-0.0,1.5,0.6567858056375017,-0.0,-0.0,-0.0,133.21904720974197,110.47097795645196,-0.0,6.6,5.700000000000001,-0.0,105.0,121.24455989021762,-0.0,-0.0,47.68300114627516,18.953687616158742,-0.0,100.5119093509076,39.45,-0.0,4.344977136035643,11.70676329551304,-0.0,-0.0,7.611999068404856,33.40053013327312
4361,-0.0,6.930966382083114,9.459697303776533,9.056741213829362,-0.0,20.45,15.574690026954185,-0.0,1.2838788943266886,0.2561211056733114,-0.0,-0.0,-0.0,124.70401532623269,41.01875974754334,-0.0,6.6,5.5,-0.0,99.4,42.243579690256816,-0.0,-0.0,45.2988510889614,6.526505641413151,-0.0,31.048181422531666,38.025,-0.0,1.5184059883995529,11.414094213125216,-0.0,-0.0,2.3258886042348172,32.199072214810066
4362,-0.0,0.4410614970416527,9.572987091845713,-0.0,-0.0,18.95,0.7710242587601082,-0.0,1.5,0.012679262657094625,-0.0,-0.0,-0.0,119.21044636912993,1.3983668095753414,-0.0,6.6,6.800000000000001,-0.0,94.0,0.5486179180552834,-0.0,-0.0,43.44451215549514,0.08940418686867331,-0.0,-0.0,37.95,-0.0,-0.0,11.292148762130289,-0.0,-0.0,-0.0,31.430139146993707
4363,-0.0,-0.0,10.054468691139727,0.6729839109073072,-0.0,18.35,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,117.01301878628881,-0.0,-0.0,6.6,8.8,-0.0,90.2,-0.0,-0.0,-0.0,42.64979546972389,-0.0,-0.0,-0.0,38.25,-0.0,-0.0,11.145814220936375,1.3620646789987862,-0.0,-0.0,28.59469845942088
4364,-0.0,-0.0,10.620917631485629,0.6465349705614045,-0.0,18.2,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,115.63962654701312,-0.0,-0.0,6.6,8.8,-0.0,88.6,-0.0,-0.0,-0.0,42.91470103164764,-0.0,-0.0,-0.0,38.475,-0.0,-0.0,11.194592401334347,1.6132864986008144,-0.0,-0.0,24.461683219907947
4365,-0.0,-0.0,10.847497207623988,-0.0,-0.0,18.45,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,113.9915558598823,-0.0,-0.0,6.6,8.5,-0.0,87.2,-0.0,-0.0,-0.0,42.561493615749306,-0.0,-0.0,-0.0,38.475,-0.0,-0.0,11.292148762130289,0.9157301378048714,-0.0,-0.0,21.530125898858074
4366,-0.0,-0.0,10.762529866572104,10.0,-0.0,18.2,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,109.04734379848982,-0.0,-0.0,6.6,8.4,-0.0,83.8,-0.0,-0.0,-0.0,41.236965806130556,-0.0,-0.0,-0.0,37.95,-0.0,-0.0,11.633596024916084,0.27428287501907533,-0.0,-0.0,19.75196817953274
4367,-0.0,-0.0,10.96078699569317,10.0,-0.0,18.5,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,105.75120242422815,-0.0,-0.0,6.6,7.4,-0.0,85.6,-0.0,-0.0,-0.0,42.64979546972389,-0.0,-0.0,-0.0,38.85,-0.0,-0.0,12.462825091681593,-0.0,-0.0,-0.0,18.646626894546724
4368,-0.0,-0.0,11.385623700952594,10.0,-0.0,20.95,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,110.14605758991037,-0.0,-0.0,6.6,6.6,-0.0,93.2,-0.0,-0.0,-0.0,46.3584733366564,-0.0,-0.0,-0.0,40.575,-0.0,-0.0,13.633501421232898,-0.0,-0.0,-0.0,17.63740224303775
4369,-0.0,-0.0,12.291942005506034,-0.0,-0.0,24.3,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,128.82419204405974,-0.0,-0.0,6.6,5.800000000000001,-0.0,100.2,-0.0,-0.0,-0.0,46.5,-0.0,-0.0,-0.0,42.37499999999999,-0.0,-0.0,14.462730487998403,2.0834886494298033,-0.0,-0.0,18.214102043900024
4370,-0.0,-0.0,13.623097015318898,10.0,-0.0,28.349999999999998,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,160.41221354740063,-0.0,-0.0,6.6,5.6,-0.0,106.2,-0.0,-0.0,-0.0,44.6,-0.0,-0.0,-0.0,45.074999999999996,-0.0,-0.0,14.75539957038623,-0.0,-0.0,-0.0,19.31944332888604
4371,-0.0,-0.0,15.067541813200945,-0.0,-0.0,32.6,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,189.2,-0.0,-0.0,6.6,5.700000000000001,-0.0,114.99999999999999,-0.0,-0.0,-0.0,44.7,-0.0,-0.0,-0.0,50.1,-0.0,-0.0,15.048068652774056,-0.0,-0.0,-0.0,20.280609663656488
4372,-0.0,-0.0,16.710243740204053,9.659756259795948,-0.0,37.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,191.3,-0.0,-0.0,6.6,5.5,-0.0,130.20000000000002,-0.0,-0.0,-0.0,45.4,-0.0,-0.0,-0.0,57.6,-0.0,-0.0,14.974901382177098,2.4250986178229006,-0.0,-0.0,21.43400926538103
4373,-0.0,-0.0,17.871464067913152,-0.0,-0.0,39.6,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,203.9,-0.0,-0.0,6.6,6.4,-0.0,149.6,-0.0,-0.0,-0.0,49.3,-0.0,-0.0,-0.0,62.55,-0.0,-0.0,13.609112331033913,-0.0,-0.0,-0.0,22.971875401013747
4374,-0.0,3.402474405749892,19.032684395622248,-0.0,-0.0,39.95,7.769999999999996,-0.0,1.5,0.13440018416520302,-0.0,-0.0,-0.0,216.7,-0.0,-0.0,6.6,7.5,-0.0,166.6,19.201627131934917,-0.0,-0.0,51.6,-0.0,-0.0,23.680816339219067,63.824999999999996,-0.0,1.0979243300735229,11.38970512292623,7.412370547000245,-0.0,1.5858331392510117,25.32673292120135
4375,-0.0,11.530607708374635,20.19390472333134,-0.0,-0.0,22.74687331536387,29.453126684636132,-0.0,1.5,0.46152516071824434,-0.0,-0.0,-0.0,218.36936604483478,26.630633955165223,-0.0,6.6,8.6,-0.0,172.0,48.19999999999999,-0.0,-0.0,56.9,-0.0,-0.0,85.0,62.4,-0.0,3.877775293451166,11.048257860140433,7.073966846408402,-0.0,2.9533598573176434,28.546640142682357
4376,-0.0,20.35183764920769,20.788676110694535,-0.0,-0.0,37.45,18.159999999999997,-0.0,1.5,0.8368313353682453,-0.0,-0.0,-0.0,93.19598285095904,167.80401714904096,-0.0,6.6,9.9,-0.0,78.94112919035481,155.25887080964517,-0.0,-0.0,38.72312397475096,22.97687602524904,-0.0,152.9,-0.0,-0.0,6.3072248748904505,13.170108707452172,4.2226664176573765,-0.0,2.3620941199603855,31.237905880039616
4377,-0.0,28.605988522415764,20.335516958417816,-0.0,-0.0,-0.0,59.41,-0.0,1.5,1.1740997220469624,-0.0,-0.0,-0.0,204.0860867563676,65.71391324363242,-0.0,6.6,10.799999999999999,-0.0,161.8,86.69999999999999,-0.0,-0.0,31.015813176772824,33.88418682322718,-0.0,247.3329706540658,55.275,-0.0,8.105951968840689,16.096799531330433,0.9972484998288778,-0.0,22.73027499593117,12.769725004068832
4378,-0.0,35.78899004566553,18.692815031414707,-0.0,-0.0,33.900000000000006,27.179999999999993,-0.0,1.5,1.450507647971625,-0.0,-0.0,-0.0,195.29637642500316,84.80362357499686,-0.0,6.6,11.200000000000001,-0.0,-0.0,255.3,-0.0,-0.0,65.9,-0.0,-0.0,161.73067023128849,52.12499999999999,-0.0,11.072683669252124,17.804035845259417,-0.0,-0.0,28.756440925085016,8.343559074914985
4379,-0.0,40.51464894254038,16.710243740204053,-0.0,-0.0,31.6,29.490000000000002,-0.0,0.5122831369472893,1.6457682928908823,-0.0,-0.0,-0.0,184.85859540650793,100.84140459349206,-0.0,6.6,11.500000000000002,-0.0,145.6,110.79999999999998,-0.0,-0.0,14.104508813139383,53.195491186860615,-0.0,307.3654967669729,50.25,-0.0,12.100527722937976,17.462588582473618,-0.0,-0.0,5.144260964020972,33.06412191610347
4380,-0.0,41.52278950720702,14.86928468407988,-0.0,-0.0,-0.0,98.97371967654976,-0.0,1.4346766877547188,1.6812702283307475,-0.0,-0.0,-0.0,134.44212884325623,306.7084535668582,-0.0,6.6,11.799999999999999,-0.0,136.8,200.76839835326393,-0.0,-0.0,60.83997738848811,6.6600226115118915,-0.0,313.7654967669729,47.85,-0.0,13.385332790045288,16.267523162723332,-0.0,-0.0,25.805619358127366,32.199072214810066
4381,-0.0,39.31748202199876,13.169937863042179,-0.0,-0.0,26.400000000000002,91.51032345013479,-0.0,1.4610390839486382,1.5849078321368282,-0.0,-0.0,-0.0,157.11607217313897,290.860296391671,-0.0,6.6,11.299999999999999,-0.0,130.4,318.7470103901196,-0.0,-0.0,14.16212556061408,52.83787443938592,-0.0,303.64068950509784,45.074999999999996,-0.0,13.011571315977708,15.145625013569997,-0.0,-0.0,27.13183539419122,30.37285617874621
4382,-0.0,34.15076162808226,11.697170618142838,-0.0,-0.0,24.0,81.11175202156338,-0.0,1.5,1.356681104309125,-0.0,-0.0,-0.0,143.65682822823723,242.38358032639252,-0.0,6.6,10.9,-0.0,125.8,275.4061948637522,-0.0,-0.0,55.36526244206393,10.534737557936076,-0.0,258.9102586421285,43.199999999999996,-0.0,11.306284590544362,14.243228676207533,-0.0,-0.0,24.316108135182184,28.210231925512698
4383,-0.0,26.337672251915833,10.649240078502924,9.58069634320968,-0.0,22.0,61.83614555256067,-0.0,1.5,1.0371636853503403,-0.0,-0.0,-0.0,133.21904720974197,184.58441886394507,-0.0,6.6,10.700000000000001,-0.0,122.39999999999999,209.57204469711823,-0.0,-0.0,53.952432778470595,9.147567221529407,-0.0,191.55149216612756,42.74999999999999,-0.0,8.596513903554392,13.56033415063594,-0.0,-0.0,18.184219996744933,26.23984093923328
4384,-0.0,16.382284175832815,10.394338055347268,-0.0,-0.0,21.25,37.93439353099732,-0.0,1.5,0.6390348379175691,-0.0,-0.0,-0.0,128.82419204405974,112.33546703588576,-0.0,6.6,9.500000000000002,-0.0,122.0,128.3765928249363,-0.0,-0.0,53.68752721654684,8.227965845999215,-0.0,109.98423588659523,43.275,-0.0,5.115860176300032,13.292054158447101,4.692085665252868,-0.0,10.94224866083198,24.029158369261243
4385,-0.0,6.300878529166468,10.932464548675874,-0.0,-0.0,21.4,14.186846361185989,-0.0,1.5,0.24344184301621682,-0.0,-0.0,-0.0,128.82419204405974,42.88324882697713,-0.0,6.6,9.1,-0.0,123.8,46.632523034699084,-0.0,-0.0,55.0120550261656,2.7879449738343993,-0.0,33.679383238000455,45.675,-0.0,1.7286468175625678,13.731057782028836,8.0,-0.0,3.964582848127529,21.530125898858074
4386,-0.0,0.37805271174998806,12.008717535333084,10.0,-0.0,22.5,0.6168194070080865,-0.0,1.5,0.012679262657094625,-0.0,-0.0,-0.0,133.21904720974197,1.3983668095753414,-0.0,6.6,9.200000000000001,-0.0,127.0,1.0972358361105667,-0.0,-0.0,57.48450693745394,-0.0,-0.0,-0.0,49.125,-0.0,0.02336009212922389,14.706621389988259,2.4792104147739216,-0.0,0.05286110464170039,19.463618279101606
4387,-0.0,-0.0,13.283227651111359,10.0,-0.0,25.1,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,143.3821497803821,-0.0,-0.0,6.6,9.799999999999999,-0.0,134.0,-0.0,-0.0,-0.0,60.3,-0.0,-0.0,-0.0,52.574999999999996,-0.0,-0.0,15.974854080335506,-0.0,-0.0,-0.0,18.886918478239338
4388,-0.0,-0.0,14.64270510794152,10.0,-0.0,28.549999999999997,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,159.03882130812494,-0.0,-0.0,6.6,8.8,-0.0,141.79999999999998,-0.0,-0.0,-0.0,56.7,-0.0,-0.0,-0.0,55.35,-0.0,-0.0,17.218697680483764,7.634274307257254,-0.0,-0.0,19.655851546055697
4389,-0.0,-0.0,16.257084587927334,-0.0,-0.0,31.55,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,175.51952817943322,-0.0,-0.0,6.6,7.700000000000001,-0.0,149.2,-0.0,-0.0,-0.0,53.7,-0.0,-0.0,-0.0,57.525,-0.0,-0.0,18.145483108045216,-0.0,-0.0,-0.0,21.049542731472847
4390,-0.0,-0.0,17.899786514930444,-0.0,-0.0,33.75,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,187.33070143720417,-0.0,-0.0,6.6,7.200000000000001,-0.0,155.0,-0.0,-0.0,-0.0,51.3,-0.0,-0.0,-0.0,59.175000000000004,-0.0,-0.0,18.901544904213765,-0.0,-0.0,-0.0,22.587408867105566
4391,-0.0,-0.0,19.145974183691425,-0.0,-0.0,35.8,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,197.49380400784426,-0.0,-0.0,6.6,6.1,-0.0,161.4,-0.0,-0.0,-0.0,47.8,-0.0,-0.0,-0.0,60.45,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,23.692750152091584
4392,-0.0,-0.0,19.96732514719298,-0.0,-0.0,38.05,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,209.57965571347034,-0.0,-0.0,6.6,6.800000000000001,-0.0,167.4,-0.0,-0.0,-0.0,49.0,-0.0,-0.0,-0.0,61.05,-0.0,-0.0,19.0,-0.0,-0.0,-0.0,24.461683219907947
4393,-0.0,-0.0,20.562096534556176,7.327903465443825,-0.0,39.2,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,208.9,-0.0,-0.0,6.6,6.700000000000001,-0.0,170.4,-0.0,-0.0,-0.0,48.7,-0.0,-0.0,-0.0,61.425,-0.0,-0.0,18.6,-0.0,-0.0,-0.0,25.615082821632488
4394,-0.0,-0.0,21.270157709988553,10.0,-0.0,39.85,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,200.8,-0.0,-0.0,6.6,6.200000000000001,-0.0,172.0,-0.0,-0.0,-0.0,46.9,-0.0,-0.0,-0.0,62.099999999999994,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,26.5
4395,-0.0,-0.0,21.893251544369043,-0.0,-0.0,40.5,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,197.6,-0.0,-0.0,6.6,6.0,-0.0,172.8,-0.0,-0.0,-0.0,47.6,-0.0,-0.0,-0.0,63.3,-0.0,-0.0,18.1,-0.0,-0.0,-0.0,26.5
4396,-0.0,-0.0,22.403055590680353,5.896944409319648,-0.0,41.25,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,209.0,-0.0,-0.0,6.6,6.700000000000001,-0.0,174.4,-0.0,-0.0,-0.0,48.9,-0.0,-0.0,-0.0,64.875,-0.0,-0.0,18.6,-0.0,-0.0,-0.0,27.0
4397,-0.0,-0.0,22.57299027278412,5.79700972721588,-0.0,41.699999999999996,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,203.0,-0.0,-0.0,6.6,6.6,-0.0,175.2,-0.0,-0.0,-0.0,48.6,-0.0,-0.0,-0.0,66.0,-0.0,-0.0,18.5,-0.0,-0.0,-0.0,26.7
4398,-0.0,3.5284919763332216,22.54466782576683,3.3068401978999478,-0.0,42.1,5.339999999999996,-0.0,1.5,0.14961529935371656,-0.0,-0.0,-0.0,220.2,-0.0,-0.0,6.6,7.300000000000001,-0.0,175.6,22.0,-0.0,-0.0,50.7,-0.0,-0.0,37.889306142750506,66.225,-0.0,-0.0,19.7,-0.0,-0.0,-0.0,28.8
4399,-0.0,11.845651634832958,22.48802293173224,-0.0,-0.0,42.199999999999996,9.550000000000004,-0.0,1.460293641184796,0.509706358815204,-0.0,-0.0,-0.0,146.94166829816902,92.75833170183098,-0.0,6.6,8.6,-0.0,100.49576553616937,117.40423446383063,-0.0,-0.0,55.8,-0.0,-0.0,77.925,66.075,-0.0,4.74209870223245,16.85790129776755,-0.0,-0.0,10.730804242265181,20.469195757734816
4400,-0.0,21.42298699916599,22.261443355593876,-0.0,-0.0,2.6183018867924375,53.971698113207566,-0.0,1.5,0.8951559435908805,-0.0,-0.0,-0.0,98.45557235911886,161.74442764088113,-0.0,6.6,10.299999999999999,-0.0,33.16828072926876,205.73171927073125,-0.0,-0.0,62.7,-0.0,-0.0,159.1,-0.0,-0.0,7.80227077116078,15.89772922883922,-0.0,-0.0,18.97713656637044,15.52286343362956
4401,-0.0,29.740146657665722,21.694994415247976,-0.0,-0.0,41.4,18.910000000000004,-0.0,1.5,1.2374960353324354,-0.0,-0.0,-0.0,55.38865543638832,218.61134456361168,-0.0,6.6,10.700000000000001,-0.0,178.6,72.30000000000001,-0.0,-0.0,64.4,-0.0,-0.0,161.0696748321335,66.375,-0.0,4.300993338673482,20.99900666132652,-0.0,-0.0,24.844719181599185,11.455280818400812
4402,-0.0,35.41093733391555,20.930288345781012,-0.0,-0.0,40.150000000000006,20.089999999999996,-0.0,1.5,1.4682586156915576,-0.0,-0.0,-0.0,8.476428450543608,265.2235715494564,-0.0,6.6,10.9,-0.0,-0.0,252.2,-0.0,-0.0,16.00186791414896,49.79813208585104,-0.0,304.1669298681916,51.348566898781314,-0.0,13.525493342820631,14.222775049949428,-0.0,-0.0,30.87088511075303,5.3291148892469735
4403,-0.0,38.62438538379045,20.13725982929675,-0.0,-0.0,38.4,22.65,-0.0,1.4732881162287055,1.6026587998567607,-0.0,-0.0,-0.0,-0.0,280.5,-0.0,6.6,11.500000000000002,-0.0,176.2,81.69999999999999,-0.0,-0.0,14.8727213737454,52.9272786262546,-0.0,290.46549676697293,66.45,-0.0,13.969335093275886,20.60878121814275,-0.0,-0.0,-0.0,37.5
4404,-0.0,39.9475698749154,19.400876206847084,-0.0,-0.0,-0.0,61.79,-0.0,1.4856805586344488,1.6102663574510174,-0.0,-0.0,-0.0,212.87579708773202,71.724202912268,-0.0,6.6,11.700000000000001,-0.0,-0.0,259.6,-0.0,-0.0,67.3,-0.0,-0.0,284.1697960706288,65.775,-0.0,13.782454356242095,19.999053963168112,-0.0,-0.0,-0.0,37.6
4405,-0.0,37.742262389707136,18.976039501587657,-0.0,-0.0,35.099999999999994,26.150000000000006,-0.0,1.5,1.5468700441655443,-0.0,-0.0,-0.0,-0.0,279.0,-0.0,6.6,11.500000000000002,-0.0,169.0,266.5622426975103,-0.0,-0.0,67.2,-0.0,-0.0,246.80673029097207,64.95,-0.0,12.801330486814694,19.53566124938739,-0.0,-0.0,-0.0,37.3
4406,-0.0,33.07961227812395,18.89107216053577,-0.0,-0.0,34.65,79.81247978436653,-0.0,1.059173643913169,1.3490735467148682,-0.0,-0.0,-0.0,201.06462382996108,76.63537617003891,-0.0,6.6,10.799999999999999,-0.0,165.39999999999998,242.48911978043523,-0.0,-0.0,65.1,-0.0,-0.0,203.12878015419025,63.9,-0.0,10.20836026047084,19.121046716004635,-0.0,-0.0,-0.0,36.1
4407,-0.0,25.833601969582514,19.202619077726016,-0.0,-0.0,35.05,62.45296495956876,-0.0,1.5,1.0422353904131783,-0.0,-0.0,-0.0,201.61398072567135,175.7605695154621,-0.0,6.6,10.1,-0.0,163.0,182.14114879435408,-0.0,-0.0,34.4118518282872,28.788148171712805,-0.0,158.39834929122088,62.775,-0.0,7.358429020705525,18.633264912024924,-0.0,-0.0,14.166776043975707,20.63322395602429
4408,-0.0,16.31927539054115,19.8540353591238,-0.0,-0.0,36.05,37.7801886792453,-0.0,1.5,0.6390348379175691,-0.0,-0.0,-0.0,204.910122099933,113.73383384546109,-0.0,6.6,9.799999999999999,-0.0,160.60000000000002,113.56390903744364,-0.0,-0.0,61.7,-0.0,-0.0,101.56439007709513,62.175,-0.0,4.788818886490898,18.194261288443187,-0.0,-0.0,-0.0,34.5
4409,-0.0,6.804948811499784,20.81699855771183,-0.0,-0.0,37.25,14.495256064690032,-0.0,1.5,0.2561211056733114,-0.0,-0.0,-0.0,209.03029881776007,42.88324882697713,-0.0,6.6,9.200000000000001,-0.0,158.6,41.69496177220153,-0.0,-0.0,58.6,-0.0,-0.0,32.626902511812936,62.025,-0.0,1.7286468175625678,17.77964675506043,-0.0,-0.0,-0.0,32.5
4410,-0.0,0.37805271174998806,21.92157399138634,-0.0,-0.0,38.550000000000004,0.7710242587601082,-0.0,1.5,0.012679262657094625,-0.0,-0.0,-0.0,212.32644019202175,1.3983668095753414,-0.0,6.6,9.6,-0.0,157.20000000000002,0.5486179180552834,-0.0,-0.0,61.3,-0.0,-0.0,-0.0,62.25,-0.0,0.02336009212922389,17.438199492274634,-0.0,-0.0,-0.0,34.1
4411,-0.0,-0.0,22.714602507870598,-0.0,-0.0,39.85,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,216.17193846199368,-0.0,-0.0,6.6,10.9,-0.0,157.20000000000002,-0.0,-0.0,-0.0,63.6,-0.0,-0.0,-0.0,62.474999999999994,-0.0,-0.0,17.584534033468547,-0.0,-0.0,-0.0,36.3
4412,-0.0,-0.0,23.111116766112726,-0.0,-0.0,40.849999999999994,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,220.0174367319656,-0.0,-0.0,6.6,10.299999999999999,-0.0,159.0,-0.0,-0.0,-0.0,63.1,-0.0,-0.0,-0.0,62.324999999999996,-0.0,-0.0,17.706479484463475,-0.0,-0.0,-0.0,34.8
4413,-0.0,-0.0,23.337696342251085,-0.0,-0.0,41.3,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,222.76422121051698,-0.0,-0.0,6.6,9.0,-0.0,161.4,-0.0,-0.0,-0.0,58.9,-0.0,-0.0,-0.0,62.099999999999994,-0.0,-0.0,17.90159220605536,-0.0,-0.0,-0.0,32.9
4414,-0.0,-0.0,23.36601878926838,-0.0,-0.0,40.849999999999994,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,222.48954276266184,-0.0,-0.0,6.6,8.0,-0.0,163.39999999999998,-0.0,-0.0,-0.0,54.8,-0.0,-0.0,-0.0,61.49999999999999,-0.0,-0.0,18.38937401003507,-0.0,-0.0,-0.0,30.8
4415,-0.0,-0.0,23.196084107164612,-0.0,-0.0,39.75,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,217.6,-0.0,-0.0,6.6,7.200000000000001,-0.0,165.2,-0.0,-0.0,-0.0,52.1,-0.0,-0.0,-0.0,61.05,-0.0,-0.0,18.999101265009706,-0.0,-0.0,-0.0,28.5
4416,-0.0,-0.0,23.13943921313002,-0.0,-0.0,38.65,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,206.5,-0.0,-0.0,6.6,6.200000000000001,-0.0,166.6,-0.0,-0.0,-0.0,48.2,-0.0,-0.0,-0.0,61.49999999999999,-0.0,-0.0,18.8,-0.0,-0.0,-0.0,27.1
4417,-0.0,-0.0,23.08279431909543,-0.0,-0.0,38.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,195.3,-0.0,-0.0,6.6,5.800000000000001,-0.0,167.0,-0.0,-0.0,-0.0,46.5,-0.0,-0.0,-0.0,62.55,-0.0,-0.0,17.8,-0.0,-0.0,-0.0,25.4
4418,-0.0,-0.0,23.02614942506084,-0.0,-0.0,38.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,191.5,-0.0,-0.0,6.6,5.700000000000001,-0.0,167.0,-0.0,-0.0,-0.0,45.2,-0.0,-0.0,-0.0,63.6,-0.0,-0.0,17.5,-0.0,-0.0,-0.0,24.9
4419,-0.0,-0.0,22.856214742957075,-0.0,-0.0,38.25,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,191.6,-0.0,-0.0,6.6,5.4,-0.0,167.6,-0.0,-0.0,-0.0,44.8,-0.0,-0.0,-0.0,64.5,-0.0,-0.0,17.3,-0.0,-0.0,-0.0,24.8
4420,-0.0,-0.0,22.54466782576683,-0.0,-0.0,38.3,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,193.0,-0.0,-0.0,6.6,5.5,-0.0,169.2,-0.0,-0.0,-0.0,45.0,-0.0,-0.0,-0.0,65.325,-0.0,-0.0,17.4,-0.0,-0.0,-0.0,25.5
4421,-0.0,-0.0,22.148153567524698,-0.0,-0.0,38.25,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,204.5,-0.0,-0.0,6.6,6.300000000000001,-0.0,170.2,-0.0,-0.0,-0.0,48.6,-0.0,-0.0,-0.0,65.7,-0.0,-0.0,18.4,-0.0,-0.0,-0.0,27.2
4422,-0.0,3.402474405749892,21.893251544369043,-0.0,-0.0,38.25,9.098086253369276,-0.0,1.5,0.14200774175945982,-0.0,-0.0,-0.0,213.15047553558716,3.7495244644128434,-0.0,6.6,7.1,-0.0,171.0,26.30000000000001,-0.0,-0.0,52.0,-0.0,-0.0,33.679383238000455,65.775,-0.0,-0.0,19.8,-0.0,-0.0,-0.0,28.2
4423,-0.0,12.349721917166276,21.66667196823068,-0.0,-0.0,21.429029649595677,30.840970350404326,-0.0,1.5,0.5046346537523662,-0.0,-0.0,-0.0,143.8788124091599,96.0211875908401,-0.0,6.6,8.6,-0.0,171.0,48.400000000000006,-0.0,-0.0,38.955587747477374,17.344412252522623,-0.0,113.14167806515778,29.558321934842212,-0.0,0.0034842797191352304,22.096515720280866,-0.0,-0.0,-0.0,31.8
