,SKN diesel,SKN geothermal,ATG diesel,MSR diesel,GLP diesel,GLP coal,GLP hydro,GLP geothermal,GLP biomass,DMA diesel,MTQ diesel,MTQ biomass,MTQ geothermal,LCA diesel,LCA geothermal,BRB diesel,BRB biomass,SVG diesel,SVG geothermal,SVG hydro,GRD diesel,GRD geothermal,GRD hydro
1415,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1416,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1417,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1418,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1419,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1420,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1421,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1422,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1423,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1424,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1425,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1426,150.0,-0.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1427,150.0,-0.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,170.0,20.0,10.0
1428,150.0,-0.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1429,150.0,-0.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1430,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1431,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1432,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1433,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1434,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1435,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1436,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1437,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1438,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1439,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1440,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1441,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1442,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1443,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1444,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1445,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1446,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1447,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1448,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1449,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1450,150.0,-0.0,170.0,150.0,160.0,90.0,-0.0,10.0,130.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1451,150.0,-0.0,170.0,150.0,160.0,90.0,-0.0,10.0,130.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1452,150.0,-0.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1453,150.0,-0.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1454,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1455,150.0,-0.0,-0.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,170.0,140.0,20.0,170.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1456,150.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1457,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1458,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1459,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1460,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1461,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1462,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1463,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1464,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1465,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1466,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1467,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1468,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1469,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1470,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1471,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1472,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1473,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1474,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,170.0,140.0,20.0,-0.0,-0.0,170.0,140.0,160.0,10.0,-0.0,-0.0,-0.0,-0.0
1475,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,170.0,140.0,20.0,-0.0,-0.0,170.0,140.0,-0.0,-0.0,-0.0,170.0,20.0,10.0
1476,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,170.0,140.0,20.0,-0.0,-0.0,170.0,140.0,-0.0,-0.0,-0.0,170.0,20.0,10.0
1477,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,170.0,140.0,20.0,-0.0,-0.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1478,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,170.0,140.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1479,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1480,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1481,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1482,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1483,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1484,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1485,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1486,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1487,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1488,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1489,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1490,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1491,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1492,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1493,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1494,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1495,150.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1496,150.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1497,150.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1498,170.0,20.0,170.0,150.0,150.0,80.0,-0.0,-0.0,120.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1499,170.0,20.0,170.0,150.0,170.0,100.0,10.0,20.0,140.0,150.0,170.0,140.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1500,170.0,20.0,170.0,150.0,170.0,100.0,10.0,20.0,140.0,150.0,170.0,140.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1501,170.0,20.0,170.0,150.0,170.0,100.0,10.0,20.0,140.0,150.0,170.0,140.0,20.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1502,170.0,20.0,170.0,150.0,170.0,100.0,10.0,20.0,140.0,150.0,30.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1503,150.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1504,150.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1505,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1506,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1507,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1508,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1509,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1510,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1511,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1512,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1513,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1514,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1515,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1516,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1517,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1518,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1519,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1520,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1521,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1522,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1523,150.0,-0.0,170.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1524,150.0,-0.0,170.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1525,150.0,-0.0,170.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1526,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1527,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1528,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1529,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1530,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1531,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1532,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1533,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1534,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1535,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1536,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1537,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,150.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
