,SKN diesel,ATG diesel,MSR diesel,GLP diesel,DMA diesel,MTQ diesel,LCA diesel,BRB diesel,SVG diesel,GRD diesel,SKN geothermal,MSR geothermal,GLP coal,GLP hydro,GLP geothermal,GLP biomass,MTQ biomass,MTQ geothermal,LCA geothermal,BRB biomass,SVG geothermal,SVG hydro,GRD geothermal,GRD hydro
3969,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3970,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3971,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3972,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3973,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3974,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3975,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3976,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3977,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3978,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3979,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3980,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3981,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3982,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3983,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3984,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3985,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3986,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3987,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3988,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3989,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3990,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3991,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3992,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3993,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3994,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3995,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3996,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3997,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3998,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
3999,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4000,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4001,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4002,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4003,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4004,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4005,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4006,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4007,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4008,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4009,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4010,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4011,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4012,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4013,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4014,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4015,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4016,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4017,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4018,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4019,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4020,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4021,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4022,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4023,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4024,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4025,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4026,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4027,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4028,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4029,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4030,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4031,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4032,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4033,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4034,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4035,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4036,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4037,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4038,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4039,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4040,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4041,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4042,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4043,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4044,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4045,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4046,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4047,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4048,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4049,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4050,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4051,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4052,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4053,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4054,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4055,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4056,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4057,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4058,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4059,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4060,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4061,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4062,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4063,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4064,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4065,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4066,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4067,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4068,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4069,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4070,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4071,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4072,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4073,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4074,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4075,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4076,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4077,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4078,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4079,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4080,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4081,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4082,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4083,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4084,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4085,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4086,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4087,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4088,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4089,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4090,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4091,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4092,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4093,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4094,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4095,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4096,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4097,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4098,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4099,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4100,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4101,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4102,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4103,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4104,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
4105,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
