,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
1356,0.4728,0.37224,34.27982802070654,5.366631789181272,84.55430018883445,0.8999999999999999,1.4987597125343646,0.1485227266318833,-0.0,82.87052934422151,30.952464565843936,191.9255912511563,-0.0,6.6,9.9,64.59459638214294,105.72951884163454,-0.0,65.07588477622254,18.89179766600877,22.259882411033388,36.0,175.788,14.513074218554122,-0.0,4.990305498981736,13.065312589498577,-0.0,13.328999597524504,9.464956914677327,11.60604348779817
1357,0.44699999999999995,0.3432,34.27982802070654,4.9498060191477755,79.31062265774393,0.8999999999999999,1.4053305356491055,0.13864418458884478,-0.0,82.87052934422151,73.83311689559935,417.79635376017916,-0.0,6.6,9.9,66.33567265502673,101.08844256875072,-0.0,65.07588477622254,20.096492009928173,20.863183906811685,36.0,163.476,14.783714297221799,-0.0,4.69600543109307,13.065312589498577,-0.0,10.770634079221661,11.523322432980168,11.60604348779817
1358,0.9765,0.8008000000000001,34.27982802070654,4.6502124969361995,87.52084570941796,0.8999999999999999,1.220418623063697,0.12945484399492596,-0.0,82.87052934422151,68.59552736753623,392.7535973761725,-0.0,6.6,9.1,42.41257744071588,177.19137797813698,-0.0,65.07588477622254,21.520221689105643,18.04068901286366,36.0,139.99200000000002,15.494144503724447,-0.0,4.075416157501752,13.065312589498577,-0.0,23.56998348158439,22.056866477256936,11.60604348779817
1359,0.753,0.7634,34.27982802070654,11.169628056366363,131.0919382772627,0.8999999999999999,2.3211311132431556,0.3029610919279961,-0.0,82.87052934422151,61.6683928304205,297.8381446769308,-0.0,6.4,9.0,106.27133374568514,167.87643080821945,-0.0,65.07588477622254,30.241200809528685,34.33550489545019,36.0,247.27176499140364,41.35718702140423,-0.0,7.821344195519451,13.065312589498577,-0.0,11.846442917202436,8.547513594999396,11.60604348779817
1360,0.4545,0.7568,34.27982802070654,11.104499029798628,77.01651373789184,0.8999999999999999,1.3771071384650166,0.2952075853172829,-0.0,82.87052934422151,57.951393810504754,173.46617217447618,-0.0,6.0,9.0,107.4707844651624,94.99702996059071,-0.0,65.07588477622254,42.417398848076544,19.859306856902336,36.0,144.78,43.89443775891369,-0.0,4.590441276306917,13.065312589498577,-0.0,10.675803747121922,8.318152765079912,11.60604348779817
1361,0.11249999999999999,0.7854,34.27982802070654,11.267321596217961,17.478925103635028,0.8999999999999999,0.32602889850585204,0.3023867578178134,-0.0,82.87052934422151,59.134075316841574,37.31159175073639,-0.0,5.5,9.0,112.98825777475778,20.304708693866715,-0.0,65.07588477622254,60.118126231215605,1.658579473763272,36.0,25.08,46.26253844725586,-0.0,1.0236524100475355,13.065312589498577,-0.0,2.6188870535093765,15.575069458692456,11.60604348779817
1362,-0.0,0.8250000000000001,34.27982802070654,11.8209183220437,-0.0,0.8999999999999999,-0.0,0.32248844133619914,-0.0,82.87052934422151,65.04748284852573,-0.0,-0.0,6.6,9.500000000000002,122.34397338668042,-0.0,-0.0,65.07588477622254,67.57670570497888,-0.0,36.0,-0.0,48.37691406184707,-0.0,-0.0,13.065312589498577,-0.0,-0.0,18.42532000353179,11.60604348779817
1363,-0.0,0.8646000000000001,34.27982802070654,12.47220858772104,-0.0,0.8999999999999999,-0.0,0.3437387930749503,-0.0,82.87052934422151,71.12984488111515,-0.0,-0.0,6.6,10.1,133.61881014976666,-0.0,-0.0,65.07588477622254,69.27670570497888,-0.0,36.0,-0.0,50.23756460268734,-0.0,-0.0,13.065312589498577,-0.0,-0.0,16.59043336417593,11.60604348779817
1364,-0.0,0.8800000000000001,34.27982802070654,13.025805313546778,-0.0,0.8999999999999999,-0.0,0.3557998033582819,-0.0,82.87052934422151,74.17102589740986,-0.0,-0.0,6.6,9.3,139.61606374715294,-0.0,-0.0,65.07588477622254,66.07670570497888,-0.0,36.0,-0.0,51.08331484852383,-0.0,-0.0,13.065312589498577,-0.0,-0.0,14.98490755473955,11.60604348779817
1365,-0.0,0.8624,34.27982802070654,13.090934340114512,-0.0,0.8999999999999999,-0.0,0.3532153011547108,-0.0,82.87052934422151,73.66416239469407,-0.0,-0.0,5.300000000000001,9.0,139.37617360325748,-0.0,-0.0,65.07588477622254,60.47670570497888,-0.0,36.0,-0.0,49.73011445518545,-0.0,-0.0,13.065312589498577,-0.0,-0.0,14.143917845034778,11.60604348779817
1366,-0.0,0.8360000000000001,34.27982802070654,12.47220858772104,-0.0,0.8999999999999999,-0.0,0.33943128940233186,-0.0,82.87052934422151,70.79193587930463,-0.0,-0.0,4.4,9.0,124.62411522377745,-0.0,-0.0,65.07588477622254,57.176705704978886,-0.0,36.0,-0.0,46.60083854559045,-0.0,-0.0,13.065312589498577,-0.0,-0.0,13.991010625088457,11.60604348779817
1367,-0.0,0.8206000000000001,34.27982802070654,11.886047348611434,-0.0,0.8999999999999999,-0.0,0.32220127471185817,-0.0,82.87052934422151,64.87852834762047,-0.0,-0.0,3.1999999999999993,9.0,108.52411522377746,-0.0,-0.0,65.07588477622254,53.37670570497888,-0.0,36.0,-0.0,43.64071268516275,-0.0,-0.0,13.065312589498577,-0.0,-0.0,13.293956512201829,11.60604348779817
1368,-0.0,0.792,34.27982802070654,11.560402215772765,-0.0,0.8999999999999999,-0.0,0.30956593031834384,-0.0,82.87052934422151,61.33048382860998,-0.0,-0.0,2.0999999999999996,9.0,114.66748878202596,-0.0,-0.0,65.07588477622254,49.77670570497888,-0.0,36.0,-0.0,41.10346194765328,-0.0,-0.0,13.065312589498577,-0.0,-0.0,15.176041579672452,11.60604348779817
1369,-0.0,0.7546000000000002,34.27982802070654,10.746289383676093,-0.0,0.8999999999999999,-0.0,0.2926230831137119,-0.0,82.87052934422151,58.45825731322053,-0.0,-0.0,1.5,9.0,108.67023518463967,-0.0,-0.0,65.07588477622254,47.076705704978885,-0.0,36.0,-0.0,39.49653648056396,-0.0,-0.0,13.065312589498577,-0.0,-0.0,16.284618924283286,11.60604348779817
