,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
44,-0.0,0.3916,27.0,18.099999999999998,-0.0,1.6247923476477026,-0.0,0.022308929271500914,-0.0,30.0,51.110485326111515,-0.0,-0.0,6.6,9.799999999999999,64.86788822671004,-0.0,-0.0,30.0,10.746240254508441,-0.0,18.0,-0.0,64.8,-0.0,-0.0,5.610647586889953,2.847325906994941,-0.0,-0.0,9.61026573638745,12.0
45,-0.0,0.3432,27.0,16.7,-0.0,1.6247923476477026,-0.0,0.020230944611359446,-0.0,30.0,46.97296984733106,-0.0,-0.0,6.199999999999999,9.0,68.7314928546332,-0.0,-0.0,30.0,12.13733931658073,-0.0,18.0,-0.0,69.60000000000001,-0.0,-0.0,6.186098621442769,2.847325906994941,-0.0,-0.0,8.741541150047341,12.0
46,-0.0,0.3102,27.0,14.399999999999999,-0.0,1.6247923476477026,-0.0,0.017839301973642432,-0.0,30.0,41.37515478780456,-0.0,-0.0,5.800000000000001,9.0,69.13818807862512,-0.0,-0.0,30.0,12.90244380072049,-0.0,18.0,-0.0,72.89999999999999,-0.0,-0.0,6.653652587016931,2.847325906994941,8.0,-0.0,7.945210279235576,12.0
47,-0.0,0.3124,18.0,14.899999999999999,-0.0,1.6247923476477026,-0.0,0.018074545515634984,-0.0,30.0,41.375154787804576,-0.0,-0.0,4.800000000000001,9.0,71.57835942257658,-0.0,-0.0,30.0,13.563215855204831,-0.0,18.0,-0.0,76.35,-0.0,-0.0,6.94137810429334,2.847325906994941,-0.0,-0.0,7.474651128301351,12.0
48,-0.0,0.33440000000000003,18.0,18.8,-0.0,1.618984910209458,-0.0,0.02101508979054188,-0.0,30.0,47.70311963770408,-0.0,-0.0,3.9000000000000004,9.0,73.81518315453211,-0.0,-0.0,30.0,13.910990620722902,-0.0,18.0,-0.0,78.60000000000001,-0.0,-0.0,7.013309483612442,2.847325906994941,-0.0,-0.0,9.11708354935062,12.0
49,-0.0,0.34540000000000004,18.0,23.0,-0.0,1.5260443659345513,-0.0,0.023955634065448775,-0.0,30.0,54.517851014518946,-0.0,-0.0,3.1999999999999993,9.0,71.37501181058063,-0.0,-0.0,30.0,13.632770808308445,-0.0,18.0,-0.0,80.10000000000001,-0.0,-0.0,6.923395259463565,2.847325906994941,-0.0,-0.0,9.343313910376686,12.0
50,-0.0,0.3652,25.244799999999998,25.8,-0.0,1.473535101525838,-0.0,0.02646489847416207,-0.0,30.0,61.08919912787614,-0.0,-0.0,2.6999999999999993,9.0,67.71475479465342,-0.0,-0.0,30.0,12.798111371065069,-0.0,18.0,-0.0,80.55000000000001,-0.0,-0.0,6.5817212076978295,2.847325906994941,4.772156823820185,-0.0,10.225612318378358,12.0
51,-0.0,0.4202,18.0,28.4,-0.0,1.4904769354799348,-0.0,0.029523064520065243,-0.0,30.0,67.66054724123335,-0.0,-0.0,2.8000000000000007,9.0,64.66454061471407,-0.0,-0.0,30.0,12.067784363477116,-0.0,18.0,-0.0,80.10000000000001,-0.0,-0.0,6.186098621442769,2.847325906994941,-0.0,-0.0,9.03111601216071,12.0
52,-0.0,0.5016,18.0,33.300000000000004,-0.0,1.0831948984318018,-0.0,0.0346200078906966,-0.0,30.0,78.36941083337099,-0.0,-0.0,2.9000000000000004,9.0,64.25784539072217,-0.0,-0.0,30.0,11.615677168303623,-0.0,18.0,-0.0,78.60000000000001,-0.0,-0.0,5.754510345528157,2.847325906994941,-0.0,-0.0,12.171193423202563,12.0
53,-0.0,0.5434,20.45556237173365,37.2,-0.0,1.0831948984318018,-0.0,0.03763896671880828,-0.0,30.0,82.9936928390668,-0.0,-0.0,3.5,9.0,61.004283598786856,-0.0,-0.0,30.0,10.920127637267477,-0.0,18.0,-0.0,73.95,-0.0,-0.0,5.215025000634892,2.847325906994941,-0.0,-0.0,12.623654145254703,12.0
54,-0.0,0.5786000000000001,27.0,39.4,0.1671548687945131,1.0831948984318018,-0.0,0.03963853682574497,-0.0,30.0,86.15767526401655,1.0640368744773923,-0.0,4.199999999999999,9.0,60.394240762798994,2.4292874112644944,-0.0,30.0,10.781017731060249,1.002686177884692,18.0,11.992439706045678,70.5,-0.0,0.30797910109783805,4.999230862677587,2.847325906994941,-0.0,0.3273480974843036,12.759392361870342,12.0
55,3.5491495875616743,0.6468,26.924050412438326,34.08,15.649999999999999,1.0831948984318018,0.22828193226843985,0.04375529881061462,-0.0,30.0,96.37977232923886,56.925972784540484,-0.0,5.300000000000001,9.0,64.86788822671004,64.78099763371985,-0.0,30.0,11.476567262096394,19.752917704328436,18.0,101.60867096395067,55.67999999999999,-0.0,6.282773662395896,5.34090491444332,2.847325906994941,-0.0,6.8015660255071975,11.098433974492801,12.0
56,11.307755662696499,0.7018000000000001,21.830444337303504,37.04,35.704279974508005,1.2583077855783742,0.6774818635063377,0.048499376868257164,-0.0,30.0,110.73938487324162,130.34451712348056,-0.0,6.6,9.200000000000001,77.27209255846336,143.32795726460517,-0.0,30.0,13.04155370692772,39.405566790868406,18.0,186.6459706977291,56.160000000000004,-0.0,12.565547324791792,6.0242530179747895,2.847325906994941,-0.0,11.17348172746423,9.972234314029162,12.0
57,20.09809126909925,0.7216000000000001,18.0,39.12,58.03617044545495,1.0831948984318018,1.1708653945381269,0.05147912847857733,-0.0,30.0,120.71809867500625,217.063522393388,-0.0,6.6,9.500000000000002,89.67629689021669,214.1821734264863,-0.0,30.0,14.710872581414469,54.846933930292664,18.0,247.69839101941622,56.64,-0.0,17.21603175136915,6.7615496559955846,2.847325906994941,-0.0,15.974587157234017,9.592167307505365,12.0
58,26.16466091295467,0.6930000000000001,18.0,38.879999999999995,75.42027680008431,1.0831948984318018,1.5194249040232717,0.050812605070391176,-0.0,30.0,120.47471541154857,279.8416979875542,-0.0,6.6,9.799999999999999,98.42024420604281,257.50446559403645,-0.0,30.0,15.719419401416879,64.17191538462029,18.0,283.89375449584503,57.48,-0.0,20.23422694212796,7.175155087080421,2.847325906994941,-0.0,18.913445632426434,9.03111601216071,12.0
59,29.136041963006303,0.6798000000000001,18.0,37.84,85.31584503271948,1.0831948984318018,1.6765221477348862,0.04979321634921619,-0.0,30.0,118.77103256734485,319.74308078045635,-0.0,6.6,10.200000000000001,105.13071540190937,278.15340858978465,-0.0,30.0,16.69318874486748,69.6866893629861,18.0,304.82601289185203,57.839999999999996,-0.0,21.712526627397583,7.426914914697277,2.847325906994941,-0.0,20.51381410901636,8.415769430169801,12.0
60,29.259849506758457,0.6798000000000001,18.0,36.480000000000004,87.9903229334317,1.0831948984318018,1.7059778809308137,0.048499376868257164,-0.0,30.0,114.87690035202206,356.4523529499264,-0.0,6.6,10.500000000000002,106.55414868588106,282.2022209418921,-0.0,30.0,17.388738275903627,69.88722659856303,18.0,383.7580705934617,70.95,-0.0,21.804920357726935,7.750606121633236,2.847325906994941,-0.0,20.65930215234272,7.76422599041472,12.0
61,27.1963904442226,0.6666000000000001,18.0,34.4,83.30998660718534,1.0831948984318018,1.6028828147450669,0.04599011245954387,-0.0,30.0,107.08863592137651,344.2159288934364,-0.0,6.6,10.000000000000002,102.6905440579579,267.22161523909443,-0.0,30.0,17.35396079935182,65.17460156250499,18.0,359.7731911813704,68.7,-0.0,19.89544993092034,8.09228017339897,2.847325906994941,-0.0,24.22375921383847,8.890853188324549,12.0
62,22.780588050395867,0.6534,18.0,31.919999999999998,71.14111215894478,1.0831948984318018,1.3598730158786632,0.04328481172662952,-0.0,30.0,99.30037149073094,297.3983064164312,-0.0,6.6,9.700000000000001,96.79346331007515,232.8067102461807,-0.0,30.0,17.006186033833746,55.94988872596583,18.0,313.4387650443757,66.9,-0.0,16.81565891994196,8.397988535505155,2.847325906994941,-0.0,20.841162206500663,8.57413068288805,12.0
63,15.641019694021798,0.6358,18.0,30.959999999999997,52.01859516885248,1.0831948984318018,0.9695845510326209,0.04171652148588643,-0.0,30.0,94.43270622157746,218.6595777051041,-0.0,6.6,9.700000000000001,92.11646823416817,172.88428743498986,-0.0,30.0,16.484523885556637,42.21308808894554,18.0,230.58190889351465,65.55,-0.0,12.781132695560279,8.541851294143358,2.847325906994941,-0.0,12.641277703367631,8.95872229663237,12.0
64,6.809414906368329,0.5984,18.0,39.5,32.260889677341034,1.0831948984318018,0.4614731534028676,0.041010790859908774,-0.0,30.0,92.2422568504584,109.5957980711714,-0.0,6.5,9.0,88.86290644223287,92.71780286326154,-0.0,30.0,15.858529307624108,22.560439002405573,18.0,119.37928616472743,64.05,-0.0,7.021923505030708,8.523868449313582,2.847325906994941,-0.0,8.620166567086661,9.818397668531434,12.0
65,0.45396099375788856,0.5126000000000001,27.0,39.1,2.340168163123195,1.6247923476477026,0.03681966649490965,0.039285671512756144,-0.0,30.0,91.99887358700073,7.980276558580442,-0.0,6.4,9.0,83.16917330634608,8.90738717463648,-0.0,30.0,14.745650057966275,2.3061782091347918,18.0,8.721774331669586,60.6,-0.0,0.8315435729641628,8.110263018228746,2.847325906994941,-0.0,1.2730203791056254,10.587580896020073,12.0
66,-0.0,0.42240000000000005,27.0,37.0,-0.0,1.580396894620833,-0.0,0.0370508578638269,-0.0,30.0,93.2157899042891,-0.0,-0.0,6.6,10.700000000000001,78.69552584243506,-0.0,-0.0,30.0,13.80665819106748,-0.0,18.0,-0.0,57.75,-0.0,-0.0,7.570777673335481,2.847325906994941,8.0,-0.0,10.926926437559176,12.0
