,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,MSR wind,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind
10,-0.0,58.10273957649665,2.7846490058142357,6.0,-0.0,7.494103823171896,104.95087278783234,-0.0,0.8999999999999999,1.1236572884198346,0.21546880800380924,-0.0,15.0,13.23,35.90083918251138,384.21649538826375,-0.0,4.199999999999999,9.0,-0.0,65.5886889580733,322.6354069922334,-0.0,-0.0,18.486955085896465,74.59507255375297,1.8271809035745938,-0.0,169.29,58.35,10.0,-0.0,10.653762389892051,15.220333531555807,-0.0,-0.0,10.681372521998165,24.2797600273365
11,-0.0,63.034299262773374,2.613461566932213,6.0,-0.0,6.628039937946841,109.75196006205316,-0.0,0.8999999999999999,1.2232660993684046,0.19525866145932982,-0.0,15.0,13.23,32.00210551563232,425.16319116676436,-0.0,4.800000000000001,9.0,-0.0,62.829294276989316,357.24151500295153,23.729190720059165,-0.0,18.24926566336351,80.88277981882027,1.8271809035745938,-0.0,184.68,56.775,1.1383333333332928,-0.0,10.864727981771102,15.083036708461877,-0.0,-0.0,11.939810089245075,23.831912016292083
12,-0.0,64.19994064316604,2.4365678800874564,6.0,-0.0,6.115471516078952,110.34452848392104,-0.0,0.8999999999999999,1.2407413293593816,0.17966342998559473,-0.0,15.0,13.23,28.91560802935306,442.2243144078063,-0.0,4.5,9.0,-0.0,60.1760301605624,362.5655316199851,22.358438219452516,-0.0,17.826706689971594,82.16890175940222,1.8271809035745938,-0.0,182.115,54.525,-0.0,-0.0,10.548279593952525,14.808443062274014,-0.0,-0.0,12.001197287647365,23.480031436185758
13,-0.0,60.70301650198802,2.1797867217644225,6.0,-0.0,5.744301279553929,106.37126053984812,-0.0,0.8999999999999999,1.170840409395473,0.16550041410999322,-0.0,15.0,13.23,27.047464813973512,430.62275060389777,-0.0,3.9000000000000004,9.0,-0.0,57.9472883027638,337.54265351992734,17.776147372216663,-0.0,17.324917909068688,78.59634081334126,1.8271809035745938,-0.0,162.73499999999999,52.05,10.0,-0.0,10.063058732630708,14.357324929251096,-0.0,-0.0,11.141776510015328,23.12815085607943
14,-0.0,50.66056768629723,1.9058868195531862,6.0,-0.0,5.284757177189615,91.06263699034474,-0.0,0.8999999999999999,0.9943405864866031,0.15324701791795814,-0.0,15.0,13.23,26.80379395979357,364.4255924286552,-0.0,3.0999999999999996,9.0,-0.0,56.885982656193036,284.30248734959184,-0.0,-0.0,16.90235893567677,70.87960916984957,1.8271809035745938,-0.0,133.095,49.5,10.0,-0.0,9.345775720241937,13.886592964357618,-0.0,-0.0,8.993224565935236,22.936215994203252
15,-0.0,32.27929976472036,1.7175806367829611,6.0,-0.0,4.878237394328876,65.81129917673096,-0.0,0.8999999999999999,0.6640587396571339,0.1454494024197931,-0.0,15.0,13.23,27.372359286213435,272.2955269270289,-0.0,2.5999999999999996,9.0,-0.0,57.416635479478416,199.11822147705493,-0.0,-0.0,16.63825957730682,54.01712150444181,1.8271809035745938,-0.0,90.915,47.175,10.0,-0.0,7.088443887136098,13.513930158816947,-0.0,-0.0,6.353575034636839,23.32008571795561
16,0.23347678822816498,14.077361286280825,1.6091619254910132,9.0,-0.0,4.648465343146719,25.251337813613794,-0.0,1.0932314800338827,0.2551383578682672,0.1416301620978502,-0.0,15.0,13.23,28.022148230693272,132.3943163504852,-0.0,2.9000000000000004,9.0,-0.0,59.3269856433058,93.1702907980872,15.00272355860701,-0.0,16.63825957730682,27.7230729414331,1.8271809035745938,-0.0,39.045,45.449999999999996,10.0,-0.0,3.4809322660043334,13.357019503852456,-0.0,-0.0,3.25352151532128,24.18379259639841
17,-0.0,1.4346355450986827,1.643399413267418,9.0,33.0327083881726,4.683814889482435,1.5782086133508622,-0.0,1.35,0.019222752990074927,0.14433545700762307,-0.0,15.0,13.23,28.7531607932331,8.189339155700116,10.0,2.9000000000000004,9.0,-0.0,61.449596936447314,6.92122160214362,41.4,-0.0,16.95517880735076,2.5722438811638955,1.8271809035745938,-0.0,2.2800000000000002,44.925,10.0,-0.0,0.3586415061943859,13.455088663205265,3.2862698306003506,-0.0,0.42971038881601814,25.239434336717387
18,-0.0,-0.0,1.7860556123357703,9.0,33.0327083881726,4.895912167496734,-0.0,-0.0,1.35,-0.0,0.15197393765150882,-0.0,15.0,13.23,29.646620591892884,-0.0,10.0,5.0,9.0,-0.0,63.466077664931774,-0.0,41.4,-0.0,17.377737780742677,-0.0,1.8271809035745938,-0.0,-0.0,46.125,10.0,-0.0,-0.0,13.710068477522563,6.289931522477437,-0.0,-0.0,26.103141215160186
19,-0.0,-0.0,1.9515368032550588,9.0,-0.0,5.249407630853899,-0.0,-0.0,1.35,-0.0,0.1621585788282932,-0.0,15.0,13.23,30.864974862792593,-0.0,10.0,5.5,9.0,-0.0,65.69481952273038,-0.0,41.4,33.6243554864088,17.85311662580859,-0.0,1.8271809035745938,84.37312500000002,-0.0,47.925000000000004,10.0,-0.0,-0.0,14.063117451192673,6.536882548807329,-0.0,-0.0,26.295076077036363
20,-0.0,-0.0,2.111311746211613,9.0,-0.0,5.655927413714639,-0.0,-0.0,1.35,-0.0,0.1740937048343647,-0.0,15.0,13.23,32.81434169623213,-0.0,10.0,5.5,9.0,-0.0,67.923561380529,-0.0,41.4,-0.0,18.170035855852525,-0.0,1.8271809035745938,-0.0,-0.0,49.425000000000004,10.0,-0.0,-0.0,14.298483433639412,-0.0,-0.0,-0.0,25.879217209637982
