,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5037,-0.0,1.6434000000000002,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12047531818865007,-0.0,60.0,126.99968080305003,-0.0,-0.0,-0.0,14.925259545559118,9.0,187.72705067719886,-0.0,-0.0,49.71618343307999,25.423626054674894,-0.0,18.63865408915046,-0.0,122.24999999999999,-0.0,-0.0,34.87604742512952,-0.0,-0.0,37.45658596318725,0.7251077519055872
5038,-0.0,1.6786,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12102948243007464,-0.0,60.0,125.73689988597425,-0.0,-0.0,-0.0,14.905090275902957,9.0,161.96709324529422,-0.0,-0.0,49.71618343307999,66.80533348657949,-0.0,18.63865408915046,-0.0,-0.0,-0.0,-0.0,48.939434855315206,-0.0,-0.0,23.193198533001574,0.7251077519055872
5039,-0.0,1.7006000000000001,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12324613956202221,-0.0,60.0,128.62325626786176,-0.0,-0.0,-0.0,15.268137129713855,9.0,149.16709324529427,-0.0,-0.0,49.71618343307999,70.9334430426025,-0.0,18.63865408915046,-0.0,93.82825,-0.0,-0.0,39.8113252992922,-0.0,-0.0,21.393198533001577,0.7251077519055872
5040,-0.0,1.7182000000000002,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12657112534306822,-0.0,60.0,133.67437993616488,-0.0,-0.0,-0.0,15.77236887111788,9.0,136.08146897984983,-0.0,-0.0,49.71618343307999,54.45963091170901,-0.0,18.63865408915046,-0.0,124.05,-0.0,-0.0,-0.0,-0.0,-0.0,33.55658596318725,0.7251077519055872
5041,-0.0,1.7358000000000002,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.13000694403889887,-0.0,60.0,139.9882845215438,-0.0,-0.0,-0.0,16.37744696080271,9.0,109.64058245664116,-0.0,-0.0,49.71618343307999,57.405333486579494,-0.0,18.63865408915046,-0.0,-0.0,-0.0,-0.0,45.3394348553152,-0.0,-0.0,18.593198533001576,0.7251077519055872
5042,-0.0,1.7270000000000003,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.13227901771136338,-0.0,60.0,118.76607667604847,-0.0,-0.0,-0.0,16.942186511175215,9.0,145.72705067719886,-0.0,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,-0.0,111.47362605467485,-0.0,-0.0,44.739434855315196,-0.0,-0.0,17.693198533001574,0.7251077519055872
5043,-0.0,1.6984000000000001,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.13360901202378178,-0.0,60.0,118.76607667604847,-0.0,-0.0,-0.0,17.264894825673792,9.0,113.64710170782065,-0.0,-0.0,49.71618343307999,63.5334430426025,-0.0,18.63865408915046,-0.0,-0.0,-0.0,-0.0,22.54793786910653,-0.0,-0.0,31.45658596318725,0.7251077519055872
5044,-0.0,1.6984000000000001,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.13549317057762475,-0.0,60.0,137.44556029713536,-0.0,-0.0,-0.0,17.547264600860043,9.0,118.38978866764234,-0.0,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,-0.0,121.08437727557829,-0.0,-0.0,44.8394348553152,-0.0,-0.0,17.593198533001576,0.7251077519055872
5045,-0.0,1.7116000000000002,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.13649066631193857,-0.0,60.0,140.21020550329723,-0.0,-0.0,-0.0,17.769126567077816,9.0,113.0405824566411,-0.0,-0.0,49.71618343307999,67.0334430426025,-0.0,18.63865408915046,-0.0,105.67618786910651,-0.0,-0.0,-0.0,-0.0,-0.0,33.15658596318725,0.7251077519055872
5046,0.0765,1.7380000000000002,35.27260219451487,19.880472843450484,1.1484557745189286,0.15981842726955292,0.1371002470938801,-0.0,60.0,104.49571299119198,48.93296908519979,-0.0,-0.0,17.950649993983266,9.0,101.47087416672983,18.569708289911276,-0.0,49.71618343307999,16.54920621100122,-0.0,18.63865408915046,38.190000000000005,121.94999999999999,-0.0,1.9135596412911138,11.538502489602362,-0.0,-0.0,19.693198533001574,0.7251077519055872
